,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
2019,2019,8,bencsmoke,2022-09-13 15:06:47+00:00,505,59,2,1,,"quite funny that what is actually going to end up bringing down the monarchy is all of these brands, businesses, councils, services and charities going absolutely batshit on 'respect' and making everyone understand what a fucking farce the whole thing is",2
2022,2022,11,rodimusprime,2022-09-14 16:09:08+00:00,575,109,14,26,,This #SinsOfOurMother doc is fucking bananas. I don't know who at Netflix is in charge of all these docs tied to the Mormons but they are doing a great job.,2
2025,2025,14,Boiling_Heart,2022-09-14 13:38:34+00:00,197,30,4,0,,"'Abstinence Boy', infamous C tier superhero, once ranked ""Lamest Superhero"" on an online poll 5 years ago, once graced the covers of every one of these stupid fucking brochures in New Haven back in the day. this is all earl's fault that there's AB content out here now /LH #jrwi https://t.co/Y2587BjzqQ",2
2028,2028,17,studiolemaine,2022-09-14 21:09:36+00:00,133,0,3,0,,you guys asking me what i’m doing to celebrate omg loves i’ve got chips and curry sauce and then i’ve got to make all these fucking jeans you’re all begging me for:’),1
2029,2029,18,splitsterart,2022-09-13 14:46:11+00:00,174,24,2,0,,PIKMIN 4 IS FINALLY FUCKING HAPPENING. AFTER ALL THESE YEARS. I'M BREAKING DOWN RN,1
2031,2031,20,TheTinaVasquez,2022-09-13 21:05:53+00:00,91,20,0,1,,"We are all innately deserving of human rights, which means we are all deserving of access to abortion. I'm so fucking tired of these people treating us like we are subhuman.",0
2033,2033,22,macnahgalla,2022-09-13 17:47:18+00:00,85,13,4,0,,Just look at all these republican Scottish nationalists crowing about taking the public holiday next Monday for the funeral of HM the Queen. Fucking hypocrites each and every single one of them.,2
2039,2039,28,BongoPurple,2022-09-14 14:32:25+00:00,458,10,7,0,,@KamTendo64 @soulsilverart Fucking. Good. Pokémon rules because of the insane variety in its designs and inspirations. I love being able to (theoretically) have all of these mfs on a team together https://t.co/PcbgjRo3o9,2
2041,2041,30,dickwarlock13,2022-09-13 21:38:31+00:00,253,35,20,6,,"“Believe all women as long as they support Amber” 

Bunch of fucking hypocrites 

I’ve witnessed how they treat other women, how they invalidate others because of their looks, race or age.

These people don’t give a shit about supporting women at all 🙄",0
2042,2042,31,BCross052422,2022-09-13 21:27:05+00:00,168,18,6,0,,"These school shooter hoaxes aren’t fucking funny. Those kids all know about what happened in Uvalde 112 days ago, and undoubtedly, were scared shitless, probably believing these were their last moments. Whoever called that in should be jailed.",2
2043,2043,32,DistortionDevil,2022-09-13 22:07:40+00:00,56,2,4,0,,WE'RE GETTING ISHIN LOCALIZED AFTER ALL THESE YEARS IM FUCKING POGGING,1
2045,2045,34,davidfarrier,2022-09-14 17:41:27+00:00,417,30,33,16,,"my next documentary, mister organ: 

sept 24, austin at @fantasticfest
oct 4, LA at @beyondfest
nov 10, new zealand in cinemas 

see you in person at all these locations 

details: https://t.co/l8atCkp9hI

can’t wait to show you this fucking madness https://t.co/wj2Dy9tVFm",2
2049,2049,38,LElASSPACEBUNS,2022-09-13 15:25:45+00:00,50,2,5,0,,y’all if I see the “you just use chrissy to project onto her because you wanna fuck eddie” argument one more time I’m gonna lose my fucking marbles. do these people really think we’re all straight,1
2051,2051,40,nemesislacroix,2022-09-14 03:19:27+00:00,55,8,3,1,,i survived 😵💫 all these looks were in the last 24 hours 😭😭 redid my entire face three times.  what a fucking exhausting day 😴  worth it!  love making memories with y’all 💗 https://t.co/7be91L8YfH,1
2074,2074,63,VoldyTheSkeptic,2022-09-14 02:33:11+00:00,68,0,1,0,,"@oochotd Genuinely something I miss about older GoT.
Like when Selmy quits and Baelish calls him a naked knight, you got all these people laughing. Who are they? No fucking clue, but there's loads of people at court and they just make the world feel so real instead of actors on setpieces https://t.co/XDWiws3HTT",1
2079,2079,68,HIGHOFFSELENUR,2022-09-13 17:11:51+00:00,55,4,2,0,,"it is so fucking funny watching you act like you’re just this changed person, nigga you were Selena’s stalker for YEARS and you’re never gonna live that down, trying to talk shit about selena and her fans, all of these failed attempts like you’re EMBARRASSING WE DIDN’T FORGET 😭",0
2083,2083,72,TheViolentArts,2022-09-13 17:10:57+00:00,51,0,1,0,,@MichaelBensonn @ChrisEubankJr I think he flattens Benn but on the off chance Conor pulls off a miracle it’ll be fucking glorious watching all these back,2
2086,2086,75,afreshtuna,2022-09-14 15:34:45+00:00,74,1,1,0,,"also- final form kek ♡_♡ 
all these absolutely could have never happened without you guys so this is all YOU ok 😭 thank you so fucking much, the sheer power of this fandom fr haha https://t.co/H858a86Vtm",1
2088,2088,77,Artists_Ali,2022-09-14 13:46:50+00:00,62,1,2,0,,"I heard some fucking Yankee refer to retiring to Florida to not pay taxes as ""estate planning""

I guess fuck them kids who live there

It's similar in Alabama, all these bastard rich old people don't have to pay property taxes

While the schools were/are falling apart",2
2093,2093,0,AnaPorras5,2022-09-14 19:13:59+00:00,289,54,17,2,,@Gaia2u @itsJeffTiedrich AND THESE INCLUDE ALL HIS GRIFTERS KIDS AND SPOUSES   FREELOADS GIRLFRIEND ALL PAYED WITH OUR TAX MONEY THAT IS Y THEY ARE FUMING ANGRY THEY WANTED TO CONTINUE LIVING IN WHITE HOUSE  THAT IS Y THEY TRY OVERTHROW GOVERNMENT THESE PEOPLE ARE  REALLY  THIEVES TRAITORS LIARS A SHAME https://t.co/rVC0giUOSi,2
2095,2095,2,headassbritney,2022-09-14 20:48:37+00:00,1784,107,58,33,,it’s so interesting seeing how harry’s white fans ignore and treat his poc fans because im trying to make friends on this line and they were ignoring me and giving me 1 word responses LMAOO some of y’all are weird and it’s not giving TPWK,2
2096,2096,3,elswraith,2022-09-14 20:51:57+00:00,1666,211,46,228,,the fact that theres finally 3 options that are solely female character scripts and they’re all losing to a script with two white men sums up the stranger things fandom very well.,2
2097,2097,4,jeffcharlesjr,2022-09-14 21:22:06+00:00,431,57,52,8,,"Black men are unfairly stereotyped by the right.

White men are unfairly stereotyped by the left.

I told y'all we have something in common.

Unfortunately too many are more concerned with defending their teams to have rational conversations.

It's exactly what the elites want.",2
2100,2100,7,jasminnemendez,2022-09-14 21:10:34+00:00,1481,446,10,32,,"PSA On the eve of Hispanic/Latine Heritage Month: We are not a monolith. Latine folks can be white, Black, Indigenous and Asian. Not all of us like spicy food. We don’t all speak Spanish. Not all of us are immigrants. You can celebrate us the other 11 months of the year.",0
2101,2101,8,EricDJuly,2022-09-14 22:12:47+00:00,1817,280,52,21,,"Africa has its own mythologies and folklore that is largely untapped because the creatives you sackride are too chicken-shit to actually do it, or to talentless to make it actually catch on with the audience.  

Just admit y’all like black versions of white things.",0
2102,2102,9,LFrimaire,2022-09-14 23:31:38+00:00,81,3,3,1,,@ForumsMeghan They think the default for all white people is their level of racism so are genuinely shocked when other white people are disgusted by it and call it out.,0
2103,2103,10,alwaysthejake,2022-09-14 21:53:38+00:00,133,5,2,0,,"Guardians’ next 9 games are vs. the White Sox &amp; Twins.

All they really have to do is go 4-5 in that stretch. Anything beyond that is a bonus.

After that, everyone plays a bad team, then a good team.

Then the CLE plays KC at home for 6 games while CHW and MIN go head-to-head.",2
2104,2104,11,EricDJuly,2022-09-14 22:12:46+00:00,1209,138,10,6,,"“It’s a fictional character” is meaningless because if a swap is suggested to let’s say black to white, all of a sudden it’s “race is integral to the character.” 

Your creatives are talentless and I personally will never justify tokenization. It highlights a fundamental issue.",2
2109,2109,16,bahiadore,2022-09-14 21:55:54+00:00,153,19,1,0,,There’s something very insidious and evil spirited about y’all white washing an actual black person over a children’s movie. Like this is a kids movie targeted at KIDS that grown adults are losing their morals over. Y’all are just evil people.,2
2112,2112,19,MouseSized,2022-09-14 18:43:14+00:00,55,2,6,0,,"@simonharris_mbd But Zara and Mike are white so it's all just 100% fine, isn't it KARENS AND GAMMONS????",2
2113,2113,20,cbgb84,2022-09-14 23:33:49+00:00,472,76,13,6,,Cops are awfully nice to all the white people. No urgency. White privilege cost lots of lives in Sins of Our Mother. #LoriVallow,0
2114,2114,21,imonly5feet,2022-09-14 23:09:51+00:00,610,131,27,5,,"There are white people in movies  playing native Americans , Middle easterners, Asians and even BLACK PEOPLE yet when a black person plays a FICTIONAL FUCKING MERMAID y’all wanna talk about logic and science..

lmao please BFFR",0
2118,2118,25,willuvbot,2022-09-14 21:39:08+00:00,168,4,2,0,,@elswraith Can you stop saying ‘white’ as if you were doing something? Nancy Robin El Max are all white you’re not being the woke warrior you think you are.,0
2119,2119,26,BlckBolex,2022-09-14 23:43:01+00:00,156,32,2,2,,Absolutely all of the mutants from the South who are white. Especially Rogue and Gambit,2
2124,2124,31,EliErlick,2022-09-14 21:16:00+00:00,232,32,13,2,,"TERFs: All carrots are orange

Trans people: usually but some are yellow, white, and multicolor. They were originally purple before human breeding made orange popular

TERFs: Source? This is fake and you are oppressing my love for carrots. Why are you erasing orange carrots?",2
2127,2127,34,ladySofiaD,2022-09-14 22:03:42+00:00,53,12,10,1,,I think as black people we should expose our children to more black original stories than trying to replace white people in their own stories. It's seems as if we are not creative at all,0
2128,2128,35,JeremyCShipp,2022-09-14 17:56:30+00:00,74,13,3,0,,"The bigots who are upset about Black mermaids and Black elves are beyond pathetic. These white bros scream when they're not reflected on screen at all times. They're a racist Narcissus, wanting to stare at themselves for the rest of eternity. They're boring and cruel and pathetic",0
2129,2129,36,scottEmovienerd,2022-09-14 19:54:06+00:00,78,2,11,0,,"one of these brainless shitbags was like ""respect the Dutch origins of this story!"" the origins of that story are Danish, not Dutch. get your allegedly ""all white"" countries straight. and who cares? Hans Christian Anderson died in 1875. the fictional whiteness clause has expired.",0
2133,2133,40,QuincyWheeler1,2022-09-14 23:58:03+00:00,150,13,28,6,,"Would just like all @CleGuardians players and fans to see that the White Sox Elvis Andrus ""KNOWS"" that the Guardians are ""going to crumble"" down the stretch: https://t.co/QMGv5lQOty",2
2134,2134,41,ThePencilPimp,2022-09-14 19:08:31+00:00,167,18,7,0,,"-The Old Norse art and writings tell of White skinned characters both divine &amp; mortal: ""Heimdall 'Whitest' of all the gods"".

-In The MCU, Asgardians are aliens who the White Norse people saw and said: ""hey...they look just like us.""

Now...leftist...why do you hate your culture?",0
2135,2135,42,RadioFreeTom,2022-09-14 21:58:49+00:00,164,11,4,1,,"If you blur all differences between MAGA world and others near it, including ""White Christians"" whose views you might not share but who are not even semi-fascists you risk creating a larger coalition against democracy by indifference to serious differences. /15",2
2137,2137,44,DebraEuler,2022-09-14 23:58:49+00:00,80,2,78,0,,"@JordanSchachtel That's not funny. They have no services for them there, no place for them to stay. DeSantis is using those people as political pawns. They ARE people, for all you care, and they deserve better than to be used in DeSantis' attempt at the White House.",2
2141,2141,48,RadioFreeTom,2022-09-14 21:58:49+00:00,153,14,1,1,,"But defeating the opportunists is a different project than shaming and shunning people who are saying hideous things. To wrap them all in a ""White Christofascist project"" label is, imo, a mistake, and a misunderstanding of what we're up against. /14",2
2142,2142,49,niccijosephine,2022-09-14 17:14:44+00:00,335,2,50,4,,"@ThePencilPimp How odd a take. “Not allowed to be all white” 🫤 How does it serve the story to be “all white?” How does it impact the story to have diversity?? 
The race &amp; ethnicity are critical to the story regarding Wakanda &amp; Ta-Lo, both being hidden from the world &amp; home to only natives.",2
2146,2146,53,BlackBernieBabe,2022-09-14 18:46:04+00:00,353,21,9,1,,@CBSNews Why are they destroying their own communities? All this white on white crime is evident from the lack of fathers in the home,0
2155,2155,62,CandidaOrta,2022-09-14 20:06:38+00:00,76,9,1,0,,"@CaseyDeSantis Your husband shows hate all the time towards children who are not white, who are disabled, who have learning disabilities, so spare me about you caring about children like that! Because it’s only a lie",2
2157,2157,64,PoliNott,2022-09-14 22:24:41+00:00,124,3,5,1,,"@OccupyWpg @vandalibm Interesting how many white people are ignoring all the times real non-white historical figures were played by white people.
We call that selective amnesia where I'm from.",0
2161,2161,68,BelleChere,2022-09-14 23:02:30+00:00,52,0,6,0,,"A certain big chain bridal shop found my resume and is trying to hire me.

Y'all they are stodgy AF with their dress code.

Like, funereal house. All white and black. Neutral hair. Blah.

I need color. Makes me want to start a bridal dress business that's all about color.",0
2165,2165,72,SouthpauzArt,2022-09-14 22:33:06+00:00,460,3,10,0,,"@squashballsDS It's incredibly tempting. 
Because forreal there are a few characters in the Mane 6 I view as white, but I'm tempted to draw them all as black now lol",2
2168,2168,75,B52Malmet,2022-09-14 22:29:13+00:00,148,44,10,1,,"@duty2warn So strange how Secret Service texts are missing from 1/6. White House call logs are missing from 1/6. In other missing information, Donald had 48 empty folders of classified documents at his beach club. What do you think ties all of these missing things together?",2
2170,2170,77,rechelon,2022-09-14 23:33:52+00:00,85,3,1,0,,"To be absolutely clear about what should be obvious: there are plenty of valid uses of ""manarchist"" as description of eg macho abuse apologist bros, just as there are valid uses of ""white anarchist"" in frustration with racist shit. But libs slap those on *all* anarchists.",2
2171,2171,78,CavsTeamShop,2022-09-14 20:08:33+00:00,54,9,0,1,,"All sizes of the White New CAVS Hoodie are restocked! Order yours while supplies last &amp; get Free Domestic Shipping on all orders over $45!

White @Cavs Hoodie ➡️ https://t.co/63Zn3Pquz5

#CavsStyle | #LetEmKnow https://t.co/7gpmDWAstD",2
2182,2182,89,SOULbeautifulme,2022-09-14 18:37:00+00:00,125,1,2,0,,@Jaybuckets_999 @ShannonSharpe Of course cause the rules are only different when you’re white … y’all don’t have the same energy for non whites,0
2184,2184,91,JamilSmith,2022-09-14 18:36:26+00:00,80,21,1,1,,"“Backlashes against Black actors being cast in prominent genre roles are almost reflexive at this point, but the critics usually avoid stating outright that the integrity of the work requires an all-white cast.” Read @AdamSerwer on this foolishness. https://t.co/3lEuEp5hTI",2
2186,2186,0,tariqnasheed,2022-09-14 07:36:20+00:00,1352,466,41,13,,"There has to be justice for our U.K. brother Chris Kaba, who was unjustly killed last week by British race soldiers

#Justice4ChrisKaba https://t.co/5yQP52zuxw",0
2187,2187,1,RadharamnDas,2022-09-14 14:20:51+00:00,1278,830,38,28,,..2/2.the 4 sadhus were dragged out &amp; beaten so mercilessly that they had to be admitted in hospital in critical condition. They r battling for their lives. The sadhus killed in Palghar r still awaiting Justice. Nobody gives a damn about Hindu lives. Judiciary &amp; Gov both sleeping https://t.co/rsyhhYTKo9,2
2188,2188,2,HananyaNaftali,2022-09-14 08:35:27+00:00,715,132,193,6,,"IDF officer Maj. Bar Pelach was killed tonight in clashes between Israeli forces and Palestinian terrorists during an operational mission in Jenin.

May his memory be a blessing. Pray for our brave soldiers who are working around the clock to keep us all safe. https://t.co/ARenXPZiia",2
2189,2189,3,CamHaller,2022-09-14 21:35:44+00:00,308,18,18,2,,"There’s real human beings who think pnb rocks girlfriend tagged the location on purpose for him to be killed.. like it was planned. 

what benefit would this women get from the father of her child being robbed and murdered? holy shit people are idiots.",0
2191,2191,5,AmmarRashidT,2022-09-14 21:01:32+00:00,211,123,19,13,,Just saw horrifying images of MQM workers killed &amp; dumped in Sindh after prolonged abductions. We all know who is responsible for enforced disappearances &amp; extrajudicial killings but the govt &amp; the justice system seem helpless before them. The murderers must be held to account.,2
2195,2195,9,UchePOkoye,2022-09-14 07:29:24+00:00,152,122,3,2,,"Dear Nigerians look at tops sponsors of Bandits and Boko Haram in Nigeria.

Millions of farmers have been killed and displaced because of them.

If you vote for them, you will have yourself to be blamed! https://t.co/7jfWaDn46l",2
2196,2196,10,NunguSompisi,2022-09-14 11:07:21+00:00,110,24,13,0,,"#SenzoMeyiwatrial
Court today: 
-
1. Court adjourned so that judge can go and sneeze outside
2. Chicco offered Kelly a paid holiday soon after Senzo was killed
3. Tumelo wanted to be fed fancy food when coming for his statement in Jozi
4. X Ray comfirmed Senzo’s death! https://t.co/rfXM44DBRP",2
2198,2198,12,mikewhoatv,2022-09-14 09:36:09+00:00,229,60,40,7,,"After their colleague killed #ChrisKaba armed Met police officers threaten to quit if they can’t summarily dispense justice to citizens, or ever be held accountable. 
Maybe, they should QUIT, for all of our sakes…",2
2199,2199,13,NyC5ct9OcOg79hc,2022-09-14 00:28:46+00:00,115,278,0,0,,"#Tigray, #Ethiopia
Again, US, EU and UN will release statements of bothsidesim for the conflict in Ethiopia? Its  quite clear who is denying for peaceful resolution. Tigrayans are getting killed, starved and dying every single day. The IC should be envisioned to stop the war.",2
2205,2205,19,YRP,2022-09-14 15:36:50+00:00,362,73,74,25,,"YRP officer, Cst. Travis GILLESPIE, was tragically killed this morning in a fatal collision on Major Mackenzie Dr., near Warden Ave., Markham.   A Media Officer will be at Richard Person Dr. and Major Mackenzie Dr., for interviews around 12:30 pm. https://t.co/TKdqFI6rfn",2
2207,2207,21,BriGalTigray3,2022-09-14 18:58:32+00:00,60,174,0,1,,"Dear @MikeHammerUSA @JosepBorrellF @eu_eeas @UN_Spokesperson
1,How many innocent civilians do have to be killed for the international community to take action
2,When do you apply the #UNSC humanitarian law and protect innocent civilians in Tigray.#TigrayUnderAttack
@BriGalTigray3",2
2209,2209,23,Axumawii,2022-09-14 12:53:37+00:00,33,76,0,0,,"@globeandmail Twin drone attacks hit a residential neighbourhood in Mekele, How many innocent civilians do have to be killed for the international community to take action?, Apply the united nation’s humanitarian law and protect innocent civilians in Tigray.#TigrayUnderAttack @antonioguterres https://t.co/2lvaxXv7bt",2
2212,2212,26,neimykanani,2022-09-14 22:58:05+00:00,59,1,10,1,,Just woke up and had a dream where it was like Squid Game but like for artists. Your art had to be good or you will be killed 💀,2
2213,2213,27,dforthandbview,2022-09-14 14:03:18+00:00,120,9,1,0,,@kylegriffin1 I'd be willing to bet a million dollars plus my right foot that Trump has never apologized to Babbitt's mom for being the reason that she was killed.,2
2214,2214,28,christophrumpel,2022-09-14 17:29:41+00:00,65,15,5,0,,"Oh wow, @stauffermatt killed it again 🔥

Another talk of him that will be watched and referenced for many years. https://t.co/aQwa8xTgDT",2
2215,2215,29,King_Dayz70,2022-09-14 12:59:54+00:00,181,610,1,4,,"Dear @MikeHammerUSA @StateDept @JosepBorrellF @eu_eeas @UN_Spokesperson
1,How many innocent civilians do have to be killed for the international community to take action?, 
2,When do you apply the #UNSC humanitarian law and protect innocent civilians in Tigray.#TigrayUnderAttack",2
2216,2216,30,kellywcosby,2022-09-14 03:24:50+00:00,150,56,1,1,,"Christian Glass’s story echoes Elijah McClain’s (for me)… both said “I’m sorry” for their own anxiety before being killed by police. And both were right to be scared 💔

None of us should have to live or die like this, terrified of street execution funded by our own tax dollars.",2
2219,2219,33,TomJumboGrumbo,2022-09-14 17:05:19+00:00,76,117,13,2,,"Dogs to be killed. Thank you for your pledges.

ORDER TO KILL:
Mary Jane $968
Milo $965
Luna $2291 plus $500 donation from @b3dogs for animal behaviorist consultation

NYCACC TBK 9/15:
Henrietta $578
Crystals $694
BamBam $662
Memphis $380
Mama $841
Krona $530
Mia $220
Contd….",2
2224,2224,38,Sidubois70,2022-09-14 21:43:25+00:00,51,8,1,0,,"@WarrenUK17 I want them to be supported by those in charge. I don't want the powers that be to bow down to the criminals and those shouting for 'justice' after a known gunman is killed before the the facts are out in the open.
Gun use will rocket without armed Police on the streets.",2
2225,2225,39,Tomotasauce,2022-09-14 18:14:10+00:00,257,24,6,0,,"""Am I really a gamer, if all I'm supposed to be was someone he killed?""

""Well... do you wanna live as what you were made for? Or do you wanna start a new save file?""

The Owl House Abridged will get its first return teaser soon after Oct. 15th🦉",2
2227,2227,41,IMTIzionism,2022-09-14 08:35:07+00:00,69,13,9,3,,The identity of the fallen IDF officer killed this morning fighting terrorists has been released. Captain Bar Pelah has given his life for the people and the land of Israel. You will be missed. https://t.co/b2WZXsfsVm,0
2229,2229,43,Igor_from_Kyiv_,2022-09-14 15:25:03+00:00,134,29,4,1,,"Human losses are priceless... if buildings can be restored. The people killed by Russia can no longer be returned. Russia must pay for its crimes for decades. And it can no longer be allowed to restore her ""military machine"" for another aggression in the future",2
2233,2233,47,Tre45onGQP,2022-09-14 19:32:36+00:00,54,7,2,0,,@DashDobrofsky Like what ‘pull’ does he even have at this point? He’s about to be indicted for what she got killed over. The irony.,1
2240,2240,54,findgg33,2022-09-14 22:04:10+00:00,84,16,3,2,,"WHAT HAPPENS 

IF #RUSSIA LOSES WAR
#PUTIN will be Killed
Russia will be broken up into smaller nations 
Chinese will invade a broken Russian for resources

IF #RUSSIA WINS
UKRAINE IS SPLIT INTO TO NATIONS , ONE A RUSSIAN PUPPET STATE
THE E.U. WILL BE BROKEN , EURO WILL COLLAPSE",2
2245,2245,59,Mumu3726,2022-09-14 11:22:49+00:00,42,97,2,3,,"Nearly two year into the #TigrayGenocide, the #Eth govt has resorted to bombing Tigray. For the 4nd time in 1 week Tigray’s capital has been bombed &amp; civilians killed. This is a war crime &amp; must be met with a deserving response. #NoFlyZoneinTigray 
@EP_President @StateDept @UN https://t.co/hRsn2CtQrf",2
2249,2249,63,raiseyourglass0,2022-09-14 11:07:19+00:00,53,110,2,0,,"Do u live in California, love dogs, + able to give beautiful calm Norman a place to stay for just 2 weeks? Yes? Then please dm @Iza_2021 👇 we do not want him to be killed and a plan is ready for him if you can help? Please share to reach someone who will help🙏🏻🙏🏻",2
2250,2250,64,MahiCapu,2022-09-14 13:32:52+00:00,54,131,0,0,,"Twin drone attacks hit a residential neighbourhood in Mekele,How many innocent civilians do have to be killed for the international community to take action?,Apply the united nation’humanitarian law and protect innocent civilians in🚨 Tigray.#TigrayGenocide @USAmbUN @UKUN_NewYork",2
2252,2252,66,Martawit8,2022-09-14 10:51:42+00:00,35,109,1,0,,"Nearly two year into the #TigrayGenocide, the #Eth govt has resorted to bombing Tigray. For the 4nd time in 1 week Tigray’s capital has been bombed &amp; civilians killed. This is a war crime &amp; must be met with a deserving response. #NoFlyZoneinTigray 
@EP_President @StateDept @UN",2
2254,2254,68,SirBadOpinions,2022-09-14 03:42:42+00:00,135,11,5,0,,The first game was fine for what it wanted to be but the ending was dumb in service to the narrative. The fact that the second game tried to build off of that stupid ass ending is what killed things.,2
2257,2257,71,Rabail26,2022-09-14 19:42:35+00:00,96,62,5,6,,"Three MQM political workers who were reported forcibly disappeared years back were killed &amp; dumped across Sindh. Unfortunately, this is not a one-off, #EnforcedDisappearances &amp; extrajudicial killings of MQM workers have been carried out as what appears to be a policy for years.",2
2259,2259,73,FAIRImmigration,2022-09-13 23:12:21+00:00,102,41,16,3,,"MA Voters are deciding on whether illegal aliens deserve driver's licenses.

Maureen Maloney, whose son was killed after being struck by an illegal immigrant driver said ""I don't think that we should be rewarding people for being in the country illegally.""
https://t.co/6tNkH3Q7ya",2
2263,2263,77,uk_rants,2022-09-14 09:08:39+00:00,63,10,0,1,,"Those who protested, suggesting #ChrisKaba was killed because of racism, are liars.
What they want is for some races to be permitted to break the law.
That's actual racism &amp; we will not accept it in UK.
The law exists for all.",0
2264,2264,78,fawfulfan,2022-09-14 11:04:15+00:00,89,19,10,0,,"Sure, but the UK was also responsible for the British India Famines, which killed over 20 million people.

America's early human rights record is appalling, but I'd honestly be willing to put it toe to toe with Britain's.",0
2266,2266,80,PeterMoskos,2022-09-14 00:01:09+00:00,67,7,6,0,,"It's not good when people start fighting-off armed robbers. You may not win. It's better for police to use for force than the public. The robber died/was killed. Since police weren't there, it's OK, and we won't be seeing his 8th grade graduation picture. 
https://t.co/SX3THkOL9K",2
2272,2272,86,EpochTimes,2022-09-14 20:25:00+00:00,107,28,3,5,,"“We love Ashli and so horrible what happened to her… We are with you,” Trump can be heard saying.

Former President Trump spoke to the mother of #AshliBabbitt, who was shot and killed during the US Capitol breach, as she held a rally for #Jan6 prisoners. https://t.co/MWoxEClyCe",2
2376,2376,17,sbearbergman,2022-09-12 21:30:04+00:00,80,0,1,0,,"“Jesus fucking CHRIST Jeremy he’s trying to cheer his little boy up, what is the MATTER with you? Who cares if he looks gay? Leave people alone, it’s not like you’re so great.”

Jeremy: “I’m just saying he looks like a stupid faggot prancing on the sidewalk, what?”",0
2380,2380,0,EisakuOtomo,2022-09-13 02:46:32+00:00,299,77,8,273,,FUCK OUTTA HERE LMFAOOO https://t.co/ZndqmCdjGf,1
2383,2383,3,Uzoplease,2022-09-13 12:43:54+00:00,140,51,16,12,,"Evrn if ppl want to say Bella wasnt raised right, it shouldn’t be Phyna who is dirty, rude, lousy, disloyal and uncouth. Whoever raised her couldnt even teach her the bare minimum of proper hygiene. Fuck outta here",0
2387,2387,7,ESTgangBR,2022-09-14 18:45:57+00:00,55,5,0,1,,"""And they say they know me. Get the fuck outta here"" https://t.co/g68bOGnFLo",1
2388,2388,8,hockeyfonzie,2022-09-14 19:59:29+00:00,609,15,62,1,,"@nathaliejacoby1 North Dakota...I can't wait to get the fuck outta here....where we WON'T MOVE? Alabama, Mississippi, Missouri, TEXAS, Louisiana, Kentucky, Tennessee, South Dakota, Wyoming, South Carolina...who am I kidding..Ima move to a really blue state like Oregon",2
2391,2391,11,THERIPPYGOD,2022-09-13 15:42:30+00:00,50,2,7,2,,Can’t wait to see the FURUS who say “cash is a position” on a day like this 🤣🤣🤣🤣🤣 fuck outta here,1
2394,2394,14,RyansCardssLLC,2022-09-13 17:39:16+00:00,65,3,17,0,,Lmfao now he can go back to pretending he hits 47 QB autos a day for attention while calling people scammers cause he doesn’t get the price he wants. Fuck outta here. I’d advise against doing business with this clown https://t.co/9OSyyRwt8r,1
2395,2395,15,TheCrandle,2022-09-13 11:33:52+00:00,400,4,1,0,,@_astrolite @ReignOfApril Exactly. Jimmy trying to make jokes to make it all better. Fuck outta here. I’m glad the otner director was so serious in the moment. He recognized how messed up the situation was.,2
2403,2403,23,ItsRealiteaToo,2022-09-14 00:16:00+00:00,53,1,2,0,,"Brittany is safe, threw Taylor under the bus to Monte, Turner, and Alyssa. Taylor is on the block has never said anything bad about Brittany and protects her at every turn.. But Taylor should chase after her as soon as she pulls out the white woman tears? FUCK OUTTA HERE #BB24",1
2406,2406,26,londonstheory,2022-09-14 21:15:54+00:00,90,1,4,1,,nigga was concerned about the opinions of mitt romney and mormons fuck outta here bro,0
2415,2415,35,murderxbryan,2022-09-14 14:56:43+00:00,57,0,10,1,,Insane for Jonathan Gresham to be in the top 80 wrestlers of the year and Mox to not be number 1 or 2. Get the fuck outta here,1
2421,2421,41,rtfsonicbot,2022-09-13 19:13:12+00:00,117,20,1,0,,"Well honey, your mascara's on fleek, we gotta get the fuck outta here though because uh, the building's gonna explode.",1
2434,2434,54,JDfromNY206,2022-09-13 19:10:59+00:00,214,9,10,1,,LMAO. Not even close. Because I express a wrestling opinion? Fuck outta here,1
2464,2464,84,bluecrushangeI,2022-09-14 23:24:22+00:00,219,3,5,0,,@drewny01 @sircometier @Richard79820589 @buhlenci omg get the fuck outta here imagine listening to mid laroi bladee clears,1
2472,2472,0,ashoswai,2022-09-14 22:04:08+00:00,5235,2003,278,106,,"Two Dalit girls have been found hanging from a tree &amp; their family says they have been raped and murdered. Indian media has gone to silence mode. According to the Indian government's records, more than 1/4th of reported cases of atrocities against Dalits in the country are in UP.",2
2473,2473,1,BarnettforAZ,2022-09-14 19:51:47+00:00,1053,331,54,22,,Why didn't the FBI raid Epstein Island when they knew damn well kids were being raped? #despicable,1
2474,2474,2,LucyHope59,2022-09-14 23:39:42+00:00,72,26,6,2,,A 17 year old female from Iowa that was repeatedly raped and trafficked was forced by an Iowa law to pay the family of the deceased rapist 150K after she repeatedly stabbed and killed him.  This law is shameful &amp; so is the prosecutor…,2
2477,2477,5,DallisonJoy,2022-09-14 20:56:38+00:00,111,34,2,0,,@BellRibeiroAddy @HackneyAbbott @AntiRacismDay @INQUEST_ORG @JeffersonBosela @UFFCampaign Where were you in a march for the children who have been raped and drugged by the Pakistani groomers this was a policeman doing his job if this guy had stopped none of this would have happened you are a racist,2
