,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
2703,2703,12,peace1,2022-06-13 20:35:36+00:00,132,53,7,5,,I haven’t seen any caravans of illegals that the GOP trots out every election year but here is a U-Haul full of Nazis. White supremacists. Here they are unmasked and named. This is the real problem in America. https://t.co/fzPl9nu4kc,0
2706,2706,15,Thechosin9,2022-06-14 11:54:47+00:00,419,42,8,0,,"This guy here is an author. He's written Ruto's biography, ""The Rise of a Hustler"". As we tweet the guy has inked a multibillion deal with a USA book distributor. Surerly if signs are a thing to follow then Ruto is full of white flags. #RutoWillDo 
Mary Wambui #KenyaSihami Aisha https://t.co/YWDjDyQc0A",2
2707,2707,16,TheRoot,2022-06-13 17:42:38+00:00,65,13,5,3,,"U-Haul Full of White Supremacists Ready to Disrupt Pride Event, Arrested https://t.co/Js6gLC23eq https://t.co/7O2N8hUFPb",2
2708,2708,17,Bossip,2022-06-12 15:51:37+00:00,62,28,2,4,,"KKKaught Slippin’: U-Haul Full Of 31 White Supremacists, Weapons, And Riot Gear Busted On The Way To Attack Idaho Pride Event https://t.co/d0FQdBaJd3 https://t.co/93Qftoi78A",2
2711,2711,20,adiavictoria,2022-06-12 14:19:44+00:00,447,12,11,0,,"last night in stockholm this black girl from the foothills of the carolina blue ridge mountains sang her blues to a room full of swedes who, on the surface, should have nothing in common with her. and them white folks was GATHERED.

that’s the power of the blues, y’all. ❤️❤️❤️ https://t.co/D7xuRLizQ7",2
2712,2712,21,mspoint1106,2022-06-12 22:44:39+00:00,61,8,5,0,,"Y'all know that feeling when you rent a U-Haul expecting it to be clean &amp; ready for use, only to get home, raise the gate, and find it full of White domestic terrorists &amp; riot gear?

Boy, I hate it when that happens.",2
2714,2714,23,Not_CharLatte,2022-06-12 18:19:24+00:00,54,0,10,0,,"Just drove by a tie-dye school bus convertible, full of a bunch of white women drinking wine and on the side of the bus was the word “tribe” painted on it.

I fucking hate Austin so much",1
2715,2715,24,BASEMENTGHOST,2022-06-11 08:11:28+00:00,205,4,14,0,,man i gotta stop playing ruckus for these white folks mf came up to me with a whole ass chest full of hot ass breath and said nigga full force while pushing me bro i am not impressed,1
2718,2718,27,dubsndoo,2022-06-14 14:49:21+00:00,193,30,4,2,,"An international traveller in Canada watching CTV News would think that the country is full of racist white supremacists and unacceptable yobs. They would also think that Trudeau was a superstar, loved and adored by the free world. If only we got fair and balanced news here. Sigh",2
2722,2722,31,petersapardi,2022-06-13 19:25:27+00:00,1381,56,15,1,,"@usatodaylife @USATODAY Yep, any time I, a white male, didn't land a writing gig in the past 28 years, it was because those rooms already full of white male writers were being horribly discriminated against, along with me.🧐",2
2723,2723,32,Coelasquid,2022-06-12 00:00:35+00:00,227,7,10,2,,"Every thread I’ve seen about Satine Phoenix is like 30 tweets long and full of information that that I’m supposed to parse out of email screenshots and other tweet threads with no clear explanation of what I’m looking at, and it all makes me feel like Walter White in this scene https://t.co/AEaC1M0KVb",2
2727,2727,36,rugbyintel,2022-06-13 09:30:39+00:00,70,9,2,0,,"The world now knows NZ is full of toxic masculinity. But it's not limited to white supremacists &amp; conspiracists. It's in plain sight, displayed by Nat Party MPs @ every House sitting. Their demeaning references to the PM give comfort to those who would pull the trigger.",2
2728,2728,37,GodCloseMyEyes,2022-06-14 19:12:35+00:00,736,57,12,6,,no white person pretending to be trad will ever be as artificial as some mixed race parasite calling you a colonizer as they sit on their phone with a belly full of zogslop,0
2736,2736,45,fred_manfrin,2022-06-13 10:38:38+00:00,104,10,4,0,,"In a field by the river my love and I did stand,
And on my leaning shoulder she laid her snow-white hand.
She bid me take life easy, as the grass grows on the weirs;
But I was young and foolish, and now am full of tears. https://t.co/bYtSrUZwtw",2
2753,2753,62,curatedbymike,2022-06-14 19:39:26+00:00,63,2,0,0,,tweeting something this personally offensive when your likes are full of ugly white boys is wild as fuck,0
2775,2775,84,heymrsbond,2022-06-13 18:27:22+00:00,50,12,1,1,,"@timpani_queen @Tinu @lizzo I’ve seen a lot of people say “I haven’t seen people be aggressive with Lizzo” but we have. Even the white women who say things like “DO BETTER, GIRL” is condescending and full of misogynoir. HOW you talk to and about Black women is just as important as what you say.",2
2782,2782,0,TheAkeriah,2022-06-13 17:12:32+00:00,20438,3670,109,2045,,when I see a bitch acting too grouped out over my nigga I be ready to give up cause girl you real dedicated you might be the bitch for him fr &amp; I respect that😭😭😭😭,1
2783,2783,1,ririthedoll,2022-06-14 20:37:30+00:00,765,418,6,168,,Niggas be out here telling the next bitch you delusional or miserable &amp; can’t leave him alone when in reality it’s him! Niggas be the main reason it’s drama between two bitches. Yall gone learn a nigga will tell you anything to keep you around. Manipulation is a mf 🥴🥴,1
2784,2784,2,BruceAllmiighty,2022-06-13 15:21:29+00:00,137,95,20,56,,"Ladies want ya baby father
beat up for Father's Day? $100 for a 1 on 1, $200 for me and my niggas to jump him. DM me for info https://t.co/tPipcNlMHH",1
2786,2786,4,OfficiallyIce,2022-06-14 16:31:37+00:00,327,57,13,17,,"“Buy ya b**ch a Richard Mille, if she like Meek’s. Let no nigga claim rich and let him buy you sneaks. Wish upon a star, that’s beyond your reach. Or you can lay with him in misery and grind ya teeth…”

This nigga disrespectful",1
2787,2787,5,nittatherebel,2022-06-14 16:01:22+00:00,361,70,1,8,,need a nigga who’s soul purpose is to praise me for being the prettiest girl in the world everytime i send him selfies 🙏🏾,1
2788,2788,6,ForeverThatG1RL,2022-06-14 20:52:14+00:00,102,40,1,14,,Y’all be fucking with a nigga for 5 months and then write into a podcaster asking how to make him take you out on dates. That ship has sailed boo,0
2790,2790,8,16chapell,2022-06-13 15:44:34+00:00,215,2,7,0,,"@iqxeen @johdevu @OgLakyn I don't give a shit about what he sees or not, he can't anyway. I never said anything about any disability, just that he said nigga. Laughing at him is not gonna end racism, the same way him apologizing is not gonna do anything for me as a black person, he still said it.",1
2793,2793,11,jupitersembrace,2022-06-14 20:15:41+00:00,52,2,3,0,,Nigga at my job trynna argue down my queer supervisor cause he don’t get why “queer people need a month”. Imma end up sm*cking him,0
2794,2794,12,thebethjoness,2022-06-13 21:42:00+00:00,53,2,7,6,,dead had a nigga look me in my eyes and say “real bad” after i asked him a question 😐,1
2796,2796,14,prinxeisdark,2022-06-14 18:39:51+00:00,891,10,2,0,,@DezyFlo @AidenNsl nigga said “raise good men” and u booing him cuz he has a flagpole 😭,0
2799,2799,17,CHRIS_andtell,2022-06-14 20:21:35+00:00,50,31,0,6,,You really gotta set the tone from the beginning when dealing wit a nigga… if u let him slide he goin skate,1
2801,2801,19,RichLatta32,2022-06-13 20:22:33+00:00,85,7,4,1,,"Asking the ""community"" for a plan is fucking dumb, the ""community"" aint potentially grooming...it was that nigga. Ask him what the plan is",0
2810,2810,28,txnxrjx,2022-06-14 16:37:41+00:00,68,2,6,2,,"This ghetto nigga ordering starbucks so cute, he in here pretending like he dnt know what a frapuccino is😂

 Him: ""lemme get one a dem blended wibes with caramel and whip cream""
Cashier: ""a caramel frap?""
Him: ""yahh two a dem pless""

Ik thats right daddy🤭",2
2817,2817,35,_freshB,2022-06-14 11:16:27+00:00,51,9,5,1,,"That nigga reckless bro, if she had a gun she woulda emptied a clip on him.",1
2832,2832,50,LAFLAREORDIE,2022-06-13 16:54:27+00:00,65,24,3,1,,bro told his mans to shoot him after runnin from a fair fade.. yea dis how u niggas b,0
2882,2882,1,imSTLbigred,2022-06-14 17:05:54+00:00,483,106,7,14,,British ppl not understanding that “spazz” isn’t a slur in America and tryna cancel lizzo… all while using ‘fag’ instead of cigarette without batting an eye is actually funny to me 😂,0
2883,2883,2,IAmFrogPrincess,2022-06-09 06:16:24+00:00,272,65,14,4,,"This “right to buy” housing association policy that Gove is currently describing sounds like it’s been scribbled out on the back of a fag packet, and is as empty as most of the other government policies #KayBurley",0
2887,2887,6,quxiaos,2022-06-09 13:57:28+00:00,351,18,8,3,,british people on my tl pls stop saying you’re going 2 smoke a fag because the first thing i think of is gay people &amp; i get concerned,0
2906,2906,25,infamous1jaye__,2022-06-13 17:39:22+00:00,115,3,0,0,,@OldAutisticAFAB @fairyfemmes And you guys still say it out of Habit correct? Context is everything. “I’m about to go smoke a fag” or “Care to join me for a fag” is completely different than “Omg look at that guy over there. He’s such a fag” y’all just wanna fucking argue.,0
2914,2914,33,ceriseroz,2022-06-14 23:07:33+00:00,53,0,0,0,,"@adoreaster @ProtVulg @Faizalic1ous @_bobbyfoster Words can have different meanings in different regions. Fag is considered a slur in the US, and spazz isn't used to describe a person who is disabled",0
2923,2923,42,RonMahoney1965,2022-06-09 10:26:10+00:00,70,16,16,0,,"@Iromg Mike I’ve just returned from Tenerife. Whiskey €12 a Litre, Fags 3€ for 20, 3 Course Meal from €10, Unleaded €1.40, which is subsidised by the Government along with Internal flights to the Mainland.   How do they do that on a small island of the coast of Africa",0
2924,2924,43,FioDeer,2022-06-10 01:56:10+00:00,87,14,2,0,,I don't think people outside the furry fandom realize how beautiful and wonderful it is to see art of fags and their true selves embracing and loving as just a completely normalized part of your subculture.,0
2927,2927,46,NikkiOphan,2022-06-12 17:53:37+00:00,162,10,17,2,,"Shit, not even the bay is safe for trans people. Was 2 miles into my morning bike ride and I passed by 2 cars parked on a side street so the dudes inside could talk. As I went by, one yelled FAG, and when I kept going, that car started following. I cut through a park and got home",1
2928,2928,47,viciouswallfrog,2022-06-14 16:18:20+00:00,74,0,1,0,,"@SteelAndSunMan The ultimate hilarity of all this is that those students probably put more thought into handing a boomer a fag flag than they did in choosing their majors and how they will pay off their student debt. They think they owned him, but they will always be in servitude to him.",0
2940,2940,59,philford,2022-06-11 05:47:25+00:00,93,0,2,0,,We got talking to a nice (het) couple from Brighton last night and the guy is a bit of a dad. This morning we've seen him doing yoga and now he's doing lengths. I've had a coffee and a fag 😶,0
2945,2945,64,paulwaugh,2022-06-09 18:36:16+00:00,124,29,13,1,,".@BorisJohnson's back-of-a-fag-packet policies suggest he’ll never kick his habit of unfocused governance

Tonight's #WaughOnPolitics is in your inbox

https://t.co/cA7EJLNsp4",0
2946,2946,65,xmariecole,2022-06-13 12:26:13+00:00,80,1,3,0,,"@OldAutisticAFAB @fairyfemmes For reference: no it doesnt.

As a UK person, though, yes it actually is OK for me to say I'm going to go have a fag. Its also OK for me to say I had faggots for dinner. Its food.

Its called a 'homonym'. Just bc its spelled/sounds the same, doesn't mean it is. They're unrelated.",0
2953,2953,2,Woodard4Kansas,2022-06-14 03:48:06+00:00,252,12,11,1,,"Being ""prayed for"" and also called a ""faggot"" in emails by the same constituent in under 4 hours is wild. 

These alleged ""Christians"" who have never actually read the very Scripture they cherry-pick from are exhausting.",0
2956,2956,5,dorian_darch,2022-06-12 16:02:10+00:00,112,1,43,2,,24 fake accounts just give me a message butt I'll come to meet you. if im such a faggot feather fusted fekr my face is a mess 100% win for you I'm off work 2mo I'll come to you just tell me a time and place u sad c#nt or I'll just keep blocking you x https://t.co/Je6QBJS7jK,0
2962,2962,11,snowboiiii,2022-06-11 07:26:46+00:00,137,12,3,0,,also being called “terminally online” by people who still use 4chan in 2022 is like being called a faggot by a guy as he literally has a cock in his mouth,0
2994,2994,43,delaneykingrox,2022-06-11 00:27:34+00:00,62,0,2,0,,"6: ""faggot""

A faggot is a bundle of sticks, usually for firewood.  It meant 'heavy burden', and originally was used for nagging wives or ""harridens"".  It shifted to effeminate or homosexual men by likening them to harridens.",0
2999,2999,48,delaneykingrox,2022-06-11 00:28:42+00:00,53,0,4,0,,"There is another use of 'faggot' which is an English food dish- a spicy meat ball of meat, liver, onions and spices in gravy.",0
3000,3000,49,CarmenHandiego,2022-06-13 00:47:28+00:00,61,7,2,0,,"1 day shy of the 6-year anniversary of The Pulse nightclub shooting.

We celebrate pride because it's nice to feel like being a faggot isn't a liability, but cishet people sure do wanna remind us that it is.",0
3003,3003,0,dxvilinmybrxin,2022-06-14 11:52:20+00:00,422,67,7,14,,"GUYS GUYS GUYS
THIS IS NOT A FUCKIN DRILL
AFTER H’S INTERVIEW YESTERDAY THEY HAVE NOW ALL SAID THEY’RE OPEN TO A REUNION
IM NOT OKAY https://t.co/64Otq8PCtH",2
3004,3004,1,itstrainboy,2022-06-14 17:22:53+00:00,341,32,79,0,,Why is choosing a potential Thomas basis so FUCKIN complicated. 😤 https://t.co/MVCFVyrtQE,1
3010,3010,7,SopranosWorld,2022-06-14 15:09:08+00:00,159,13,3,2,,"Yeah, Sil, I’m in New York now to meet that guy about the thing. But I stopped off to get a slice and you’re not gonna fuckin’ believe what they got for NY pizza in this city, it’s a fuckin’ disgrace. This is the biggest win for New Jersey since Six Flags opened up https://t.co/EivMMfVevr",1
3014,3014,11,somfers,2022-06-14 21:00:36+00:00,51,7,10,1,,here is our creyzie somfer fuckin bear market ~ exceptionally this one will give his holder a mfer AND a @CREYZIES 🤪🫠 https://t.co/SmJnNIsp9R,1
3024,3024,21,kkyukoosan,2022-06-14 23:37:05+00:00,89,22,3,1,,"okay but can we talk about how fuckin admirable it is that bts genuinely want to replenish &amp; preserve their passion for music &amp; art. like i dont know a single artist other than them who would ""step down"" when being so huge in the industry. they really do care -",2
3025,3025,22,gwayupdates,2022-06-14 19:03:15+00:00,581,102,2,14,,"""Ohhh, there's a fuckin' rainbowww! Sorry, I'm kinda deaf, y'know? But that sure as shit is a rainbow. That's what happens! When it rains! You get a fucking rainbow—doesn't that make you feel better? This is another song off Revenge...""",1
3026,3026,23,jeannakadlec,2022-06-14 17:19:48+00:00,71,1,2,0,,i wish that my friends' horrible exes wouldn't reach out to me professionally like i don't know exactly what they fuckin' did; this is a PSA,1
3028,3028,25,Blankzilla,2022-06-14 16:19:09+00:00,74,3,3,0,,I don't use a ton of wild filters on my selfies but this one is fun to dip into every couple months cause it makes me feel like a fuckin Disney Princess https://t.co/s7nMiIGbIy,2
3035,3035,32,colonellovely,2022-06-14 20:51:01+00:00,79,11,6,0,,it's hotter than two rats fuckin in a wool sock outside man what is this shit,1
3038,3038,35,asterysms,2022-06-14 23:36:31+00:00,181,11,11,1,,tim allen is fuckin 70 or some shit this movie is about a young buzz going on adventures in outer space not the retirement home,1
3047,3047,44,any_open_eye,2022-06-14 14:49:14+00:00,52,3,1,0,,"""our flag means death"" is a GREAT show but it had ONE closed-mouth kiss in the finale on fuckin HBO. black sails was on showtime and they literally had to play a long-game with their gay protagonist and trick the network into it",2
3048,3048,45,slug_christ,2022-06-14 22:21:10+00:00,63,5,6,1,,"Im 2.5 years off opioids &amp; crave snorting a big fat line of pure white fentanyl every fuckin day. Its just the way it is, never gets easier. Never met a recovering addict that hasnt relapsed. When u fighting battles every damn day ur gonna inevitably lose a few",1
3057,3057,54,Drew_653,2022-06-14 14:41:24+00:00,99,18,37,4,,Right now I'm feeling fuckin happy yes i finally deserved it.without your support I'm nothing so GL everyone there is still plenty of chances left.don't lose yourself keep trying nd TYSM for supporting me nd last but not least our fav mod @Wavy_Mikem TYSM for choosing me as a TS. https://t.co/9btFDjjao1,2
3073,3073,70,jbendery,2022-06-14 14:39:48+00:00,79,7,3,0,,"Can you imagine being at a national march in D.C. to celebrate your heritage, and the message you'd really like people to see is that you are still here? Because some people don't know that?

Fuckin hell.",1
3089,3089,86,MacyRodman,2022-06-14 05:38:48+00:00,99,6,1,1,,"If one of you fuckin Marilyn stans is so invested in goddamn glamour girls Venmo my broke ass, I have plastic surgery and a fake name too! @macyrodman on Venmo, you pieces of shit!",1
3091,3091,0,aescharts,2022-06-14 21:18:21+00:00,1236,250,8,10,,"Girlgroups songs with the most unique listeners on MelOn in this decade:

#1 How You Like That — 4.6M
#2 Dolphin &amp; Nonstop — 4.4M
#3 Next Level &amp; Lovesick Girls — 4.2M
#4 Dun Dun Dance — 3.5M
#5 Savage, ASAP &amp; TOMBOY — 3M https://t.co/3BPY5i8DJ3",2
3092,3092,1,EDUARDO43144759,2022-06-14 23:42:51+00:00,504,61,15,2,,Savage Rogue and Magneto...old art ...#Marvel #xmen #magneto @Marvel https://t.co/mBotPWAQxy,2
3093,3093,2,thebearablebull,2022-06-14 22:35:35+00:00,3098,448,188,41,,"If You Survived The Crash Up To This Point You Are A Cold Blooded Savage

When We Rise Out Of These Levels You’ll All Be Cold Blooded Millionaires

You Were Not Lucky 

You Earned It",2
3094,3094,3,PiperNivenWWE,2022-06-14 20:54:27+00:00,2247,147,139,25,,"Its hard being a superstar, model, athlete, influencer, motivational inspiration, charming, relatable, iconic, educated, savage, sex symbol, endearing, wholesome, modest, heroic, visionary, artist, fashionable, universally adored public figure. 

But here I am doing it all 💅🏻 https://t.co/9mclsGTFa4",2
3095,3095,4,GrimLock556,2022-06-14 23:43:42+00:00,89,11,0,0,,WIP. my inks over @Brettbooth. New tablet and new program. We'll see how savage this goes https://t.co/soBT4wdDtJ,2
3096,3096,5,KipuneV,2022-06-14 22:32:29+00:00,155,56,2,1,,"Go Go Savage Rangers! 🦖😾

#ffxiv #ff14 #FFXIVMemes #KipuneV https://t.co/YZ6hYZRj2E",2
3125,3125,34,aespaOnSpotify,2022-06-14 22:50:07+00:00,75,24,0,0,,"Spotify South Korea Chart 🇰🇷

#57. Illusion (+10)
#78. Next Level (+3)
#91. Dreams Come True (+6)
#92. Savage (+10)

@aespa_official #aespa

https://t.co/ZYZ95n7IFg",2
3139,3139,48,BibsCorner,2022-06-14 21:47:52+00:00,62,0,11,0,,Savage headline 😭,2
3142,3142,51,Michigandolf,2022-06-14 20:34:52+00:00,212,5,64,2,,"Short everything.

This country is being overrun by classless savages. There are no rules anymore.

God has abandoned us. https://t.co/y6nWYIRfX1",2
3143,3143,52,aescharts,2022-06-14 20:29:55+00:00,514,112,0,3,,".@aespa_official's ""Savage - The 1st Mini Album"" has now surpassed over 100 million streams on MelOn!
https://t.co/Z3aAXZuaER",2
3150,3150,59,Jill_Savage,2022-06-14 22:58:59+00:00,65,5,2,0,,"But, but, but the economy is better than ever… KJP said so.",2
3151,3151,60,charlie_savage,2022-06-14 21:46:27+00:00,212,41,72,24,,"They're rolling this out more and more explicitly like a prestige TV drama series ... here's a recap and a taste of next week's episode of ""Game of Thrones: D.C.""",2
3153,3153,62,whipdoja,2022-06-14 20:47:45+00:00,62,15,1,1,,this is say so vs savage for lgtbq netflix twitter,2
3159,3159,68,yaktay,2022-06-14 20:51:37+00:00,156,12,4,0,,"Sorry, Laila Muhammad.. Our nation is innocent of these savages! - RRDM https://t.co/kBdNxtWWWV",2
3177,3177,0,MayoIsSpicyy,2022-06-14 23:34:38+00:00,8466,671,538,79,,Who else thinks that Lauren Boebert is a fucking hypocrite?,1
3178,3178,1,Wizarab10,2022-06-14 23:21:51+00:00,454,64,111,32,,"INTERCEPTOR is a very stupid movie. Are we a joke to you?

Fucking 3/10",0
3179,3179,2,WQuaffle,2022-06-14 23:01:38+00:00,77,14,22,3,,Bill Barr is a fucking bloated fat tampon.,0
3180,3180,3,SportsEnthusi17,2022-06-14 22:57:50+00:00,53,2,2,2,,"Ibou, Tchou &amp; Darwin was his plan lol, Klopp is building a team of fucking powerhouses.",1
3182,3182,5,LeadheadYT,2022-06-14 23:37:57+00:00,146,7,12,0,,This is a fucking sin. Splitgate is genuinely one of the best arena shooters I've ever played https://t.co/1oYgG8u9kJ,1
3183,3183,6,lisaprettywings,2022-06-14 23:54:52+00:00,182,12,5,1,,"Slander about the Samoan PM’s puffer jacket is weird. She’s from a fucking tropical island, she’s cold!! Ffs. The woman has enough money to buy out the whole Louis Vuitton winter collection if she wanted to, but more intelligence to know she doesn’t need to. She’s a world leader!",2
3186,3186,9,DJ_PeachCobbler,2022-06-14 23:05:55+00:00,224,9,6,0,,"Me, watching Top Gun Maverick: This is so fucking cool, are they ACTUALLY flying these jets?  Wait, no, that's stupid, of course not.  Just great SFX.

Me, googling shit later: Tom Cruise is a fucking maniac and I love him and am scared for him and am scared of him.",1
3187,3187,10,BidexualEnby,2022-06-14 23:02:26+00:00,86,2,3,0,,@funnywes It is a fucking crime that the most optimal way of accessing the metal gear franchise as a whole is only through the ps3,1
3202,3202,25,Boomieleaks,2022-06-14 23:41:35+00:00,69,8,4,0,,"A hazard of scrolling Twitter in a bar is you might encounter a Joe Biden tweet such as the below and say out loud “this is so fucking stupid, man!,” and then you have to explain to everyone at the bar that you just encountered a Joe Biden tweet. https://t.co/AX3CcjOthh",1
3204,3204,27,AdrianS84494914,2022-06-14 22:23:03+00:00,116,3,3,0,,"@anyinamsodehyie @FabrizioRomano The probability of Juve winning the next UCL is already higher than MU on the pure basis that at least they’re in the bloody competition, even a 0.001% chance is higher than 0% you fucking melon.",2
3219,3219,42,TheSciBabe,2022-06-14 23:35:55+00:00,143,13,10,1,,"As much as I would have a chuckle if this is true, just to further drive home that Occupy Democrats is the fucking worst, telling people to spread a story if they think it “sounds true” is as bottom barrel “journalism” as you can get.",1
3223,3223,46,MonaLunaSimone,2022-06-14 22:23:06+00:00,56,3,0,0,,"@gremlita I'm so sick of ""modernised"" period dramas*. I mean, especially Austen?? She's such a terrific writer you're not gonna use her fucking words?? How dare you.

Also what is up with that hair. So bad. 

*unless done well, like Marie Antoinette (2006)",1
3226,3226,49,_Space_Sapphic_,2022-06-14 22:50:03+00:00,77,18,2,0,,It takes a certain kind of stupid to look at a smiling family in a kids movie and try to pass it off as some evil agenda. We fucking exist and we're allowed to be on TV. These kinds of families EXIST. Y'all will call us soft then act like this is some evil conspiracy,0
3228,3228,51,masmenino,2022-06-14 23:23:03+00:00,416,34,3,0,,"got myself a print from @big_squid_man to decorate my new apartment and I can't put it to words how well it fits the room and how fucking cool it looks. I've always been a fan of the work, but having it displayed like that is something else https://t.co/tYz1D8HRAi",2
3229,3229,52,newLEGACYslip,2022-06-14 22:41:06+00:00,91,20,1,0,,"So if someone involved in the government is threatened by someone with a gun, they speed run enacting law.

If a school is terrorized by a monster with a gun, passing laws is pointless because murder is already illegal so why bother attempting to enact law.

This fucking country.",1
3231,3231,54,rsadness2,2022-06-14 23:02:51+00:00,56,0,1,0,,@D4hz4hn Ben fighting like a fucking ninja is so ridiculous,1
3241,3241,64,oh_Nocturnal,2022-06-14 22:48:10+00:00,209,7,0,0,,"It's embarrassing that we have 0 ways to practice other than ranked and that in itself is a trainride to mental hell. And some teams won't even be able to show themselves due to VISA problems. 

Just sad overall really, no other way to sugarcoat this. 

Just fucking sad.",2
3259,3259,1,RenyTure,2022-06-13 23:44:35+00:00,86,20,7,8,,"Miron: we should attach an anti-colonial, anti imperialist ethic to our arguments for reparations because the antiblack U.S military and carceral state ain’t going no where just because we got money! 

Idiots: THIS NIGGER IS A TETHER! HE IS ANTI REPARATIONS",0
3261,3261,3,mecdot,2022-06-10 00:38:43+00:00,58,7,17,28,,"Yes, I've seen it and no I'm not shocked. I've no words that haven't already been said.✌🏾🥰

""What white people have to do is try to find out in their hearts why it was necessary for them to have a nigger in the first place. Because I am not a nigger. I'm a man.""
- James Baldwin https://t.co/m6QQ5ff7Hn",0
3272,3272,14,ritawkfld,2022-06-11 22:48:23+00:00,51,5,2,0,,"My cousin is still in shock from the guy that took her to a Wailers concert who afterwards said “this is bringing out my inner nigger”. Idk how to explain to her that this is how it is. Most racists aren’t hooded KKK members, they’re just… the people around us.",0
3286,3286,28,longbeachgriffy,2022-06-13 19:05:03+00:00,628,22,19,2,,They only shaming him because he said “nigger” when he was a child. Twitter is not a real place y’all.,0
3313,3313,55,Xo_Majola,2022-06-14 09:33:47+00:00,77,0,5,1,,"@QuincyZena @shiluvankuna Same thing with social media bro, if she posts a pic, don't mind those niggers with comments like ""You are so beautiful, your beauty what what what"" - Look out for the nigger with comments like ""Awu sphongo"", ""Ow you bathed today"". Yey that nigger is chowing 🤞🏾🤧 https://t.co/TfuDURbXpk",0
3314,3314,56,TheCarlWeathers,2022-06-12 22:33:30+00:00,98,3,4,1,,"Broadcaster: ""What is your reaction to the courts decision, continuing integration?""
Female Citizen: ""We don't want the niggers going to this school. It's a white school.""
""They saw change and what was being taken from them. They never saw a child."" - Ruby Bridges  #BePeace https://t.co/8WGS8d8eUL",0
3336,3336,6,SorryImRebekah,2022-06-12 12:51:30+00:00,800,11,1,2,,"@willbyersluver Joyce literally left her husband because he would take Will to baseball games (despite will not liking them) ""he calls him a queer! A...a faggot, hopper!"" - joyce byers S1 when Will goes missing. Like, it has BEEN known",0
3343,3343,13,xaviersonline,2022-06-11 17:11:12+00:00,2392,194,30,6,,"imagine if every time a gay person got cancelled there were like 10,000 posts from straight people complaining about not being allowed to call them a faggot",0
3346,3346,16,snowboiiii,2022-06-11 07:26:46+00:00,137,12,3,0,,also being called “terminally online” by people who still use 4chan in 2022 is like being called a faggot by a guy as he literally has a cock in his mouth,0
3364,3364,34,CarmenHandiego,2022-06-13 00:47:28+00:00,61,7,2,0,,"1 day shy of the 6-year anniversary of The Pulse nightclub shooting.

We celebrate pride because it's nice to feel like being a faggot isn't a liability, but cishet people sure do wanna remind us that it is.",0
3382,3382,0,FromAerin,2022-06-14 05:27:53+00:00,51404,4352,168,664,,This nigga told me to Google his net worth and when I googled his name his rape allegations came up first. Nasty work.,0
3384,3384,2,_RaiShoun,2022-06-13 20:05:34+00:00,161,15,22,15,,Why would my cousin cheat on his gf she then pulled up with 3 bitches in a Honda Civic playing fuck nigga free and bussed his windows 😭☠️☠️,1
3385,3385,3,jiggyjayy2,2022-06-13 19:02:00+00:00,411,52,1,10,,When a nigga grow his hair out approx. 5 in and put on some non prescription glasses just know the gaslighting and lies bout to go crazy!!!,1
3390,3390,8,cc_2fine,2022-06-13 19:54:27+00:00,74,0,2,4,,This nigga stay posting his food and it be childish shit like chicken nuggets🙃,1
3391,3391,9,Kielhoilett,2022-06-14 21:28:50+00:00,85,8,2,0,,You can take 1 look at that nigga and tell it was his idea,0
3393,3393,11,datbethatruth,2022-06-14 05:33:40+00:00,123,4,2,1,,@robertaguilar08 Type of nigga that sleeps on the couch and wakes up on his bed,0
3395,3395,13,DragonflyJonez,2022-06-13 01:32:05+00:00,2378,248,24,5,,"20 year old Chris Paul dunked on Dwight and celebrated by standing still and yelling ""Aye boy!"" this professional bowling ass nigga has been 57 years old his whole life",0
3399,3399,17,Gabe_thought,2022-06-13 23:01:06+00:00,273,14,2,3,,@annettejnavaa @realprettybrown His friends have their flaws. He admits that. That doesn't stop him from being friends and hanging out with them. Part of the reason your niggas don't like opening up to y'all. You take it the wrong way then tell everyone.,0
3400,3400,18,brooklyn_gohard,2022-06-13 19:50:27+00:00,82,11,2,6,,Wwe had legitimate concerns about jeff but his brother and the north Florida super crackers along with their pockted media just coddled the nigga and let him get on air shittin on em… they just as much added to this shit,1
3424,3424,42,Craigs_VCR,2022-06-13 15:33:35+00:00,82,43,9,1,,"He walking his biracial granddaughter down the aisle to marry a white man and she really believes this somehow a step forward for humanity. 

I cannot with these niggas man.",0
3454,3454,72,nategeezie,2022-06-13 16:01:51+00:00,143,11,6,6,,@jahsounds @VitaVamp Nigga wanted me to find his song on Spotify and play that shit too…🥴,1
3456,3456,74,WhyNotCastro,2022-06-13 13:41:25+00:00,71,2,4,1,,You gatta be careful wit niggas who smoke cigarettes without touching them .. a nigga who walk around wit a cig hanging just puffin it could kill you wit his bare hands and or fix ya car depending on how you approach him,0
3538,3538,0,cellsecrets,2022-06-11 13:02:38+00:00,180,33,3,1,,"The prison has been using Styrofoam trays to feed us for a few years now. Bags &amp; bags of white trash are lining the gate unable to fit into the dumpsters. The State is not only destroying the lives of those they hold in dehumanizing conditions, but destroying the earth as well",0
3540,3540,2,cruicerod,2022-06-12 07:21:11+00:00,56,21,5,0,,What a vile piece of white trash this disgraceful drink driver is @SkyNewsAust is home to this filth https://t.co/YkpJMbVpOE,0
