,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
971,971,51,Ascendid_1,2022-12-31 00:08:58+00:00,104,6,1,0,5429.0,Im laying some pipe on my gf and calling her a fag and it's getting here off lol jk I don't have a gf .,0
987,987,0,thereallilkayla,2022-12-26 04:14:52+00:00,130,46,2,5,12694.0,"Nigga turned into a fag, but that’s what niggas do so I can’t even be mad🥂",0
988,988,1,KamilKarczewski,2022-12-23 07:21:53+00:00,1449,17,3,13,483140.0,"3) This is where Tanya comes in as a fag hag. Disillusioned, of low self-esteem but narcistic, Tanya is a glutton for admiration. When she gets it, it seems to arise from a selfless friendship, but turns out to be deceitful. Is Greg homosexual? Is he with Tanya for money? 8/20 https://t.co/bQstW60D43",2
1001,1001,14,nedboulting,2022-12-31 12:57:59+00:00,117,0,20,1,41119.0,"May be of interest to anyone who may have read Square Peg, Round Ball…but here I am watching St Pauli in around 1992. Also, smoking a fag. This is where I found my first and only football tribe. https://t.co/sCQRoQDTsr",0
1027,1027,40,jacques_lakan,2022-12-24 00:14:03+00:00,50,3,0,0,5421.0,"""...a fag hag. Disillusioned, of low self-esteem but narcissistic. Tanya is a glutton for admiration."" Me",0
1029,1029,42,myblogtech,2022-12-22 15:30:18+00:00,67,0,23,2,7477.0,"@OwenJones84 Is 16 a responsible age???

You don’t give people voting rights till they 18

You can’t buy alcohol / fags if you are under 18 

You can’t take driving lesson if you are under 17 

But people can change there gender when they are 16 !!!",0
1045,1045,0,christogrozev,2022-12-26 23:50:07+00:00,1369,202,75,13,566603.0,"On the same day Wagnerites put out the video calling the MoD's chief of staff a ""faggot"" and ""the devil"", Prigozhin arrived to Bakhmut to show that he, unlike Gerassimov, is brave and caring. https://t.co/5jtWR3w47P",0
1047,1047,2,pulsefaggots,2022-12-30 22:20:49+00:00,68,1,6,0,1098.0,"someone accused me of queer baiting bc they think im a girl so before this person goes running and telling people a girl is running this acc and saying ""faggot"" im gonna clear that up by telling u guys that i am in fact trans. i sound like a girl but i am a man. there.",0
1051,1051,6,theRyleeAllison,2022-12-26 03:10:26+00:00,51,1,1,0,1543.0,love that my former high school called me down to the office and was like “you can use the bathroom you get called a faggot in or the nurse’s bathroom but NOT the girl’s” and I used the girls and no one really noticed,1
1057,1057,0,christogrozev,2022-12-28 23:58:42+00:00,1217,137,45,12,183358.0,"After calling the MoD chief of staff a ""faggot"", Prigozhin dismisses Medvedev's prognostications for 2023 as ""erotic fantasies"".
I'm old enough to remember ""Russia experts"" arguing with me that Prigozhin is just a pawn with neither agency nor political ambition. https://t.co/niqHQnbJ4a",0
1059,1059,2,Tweet_Dec,2022-12-31 23:23:43+00:00,40,1,60,0,17726.0,"What’s the collective name for a collection of homos? 

A squeal of gays
A gossip of gays
A faggot of gays",0
1062,1062,5,TheRocketRalph,2022-12-25 05:22:22+00:00,2163,106,15,1,40550.0,"i understand what this comic is going for but the last time i was on a date with a girl, she called me a faggot because i told her i didn’t feel a spark",1
1063,1063,0,SocDoneLeft,2022-12-29 03:27:25+00:00,2184,86,21,2,26358.0,"""yeah, every queer person is a groomer -- anyways, I spent 30 minutes making this meme of you fucking a teenager, do you like it?"" https://t.co/3S9ZUTJtse",0
1065,1065,2,callmerig,2022-12-22 13:36:09+00:00,180,16,3,4,6872.0,"thank you, @them 
I, a Ukrainian queer, was desperately happy to see in my inbox a story about russian band based on pedophilic aesthetic 

it's right what we need in the times of genocidal war that russia induced on my country, killing real fucking queer people here https://t.co/tsLlNaT7Eo",0
1066,1066,3,AliceQuasar,2022-12-23 02:49:21+00:00,63,5,4,0,2662.0,"growing as a queer person is realizing that the ""celeste makes you trans"" joke is fucking atrocious",0
1067,1067,4,BIS3XUALISM,2022-12-27 15:24:39+00:00,88,12,2,1,2134.0,i have NEVER actually heard of bi women bringing their cishet boyfriends into queer spaces it’s always hypotheticals like get a fucking hobby,0
1069,1069,6,Blankzilla,2022-12-26 04:09:41+00:00,689,19,30,8,25530.0,"Every time I go ""pfft, Yellowstone can't be THAT big, I don't know a single person who watches it"" I remember they have a fucking SPIN-OFF show starring Helen Mirren and Harrison Ford and realize it is a goddamn juggernaut I just live in a little queer bubble",0
1070,1070,7,Allie_In_Chains,2022-12-22 19:32:04+00:00,188,9,8,0,4374.0,"I'm a visible trans woman in metal

I make queer/trans art

And much of it is loud, angry, and focused on trans/queerness and leftism

I've been making music and participating in the culture for 20 years

We've earned and make our own space

And we aren't fucking going anywhere",0
1071,1071,8,ingloriousgigi,2022-12-30 06:24:38+00:00,144,48,0,2,5566.0,I need for people to realize that LGBTQ+ history and Fandom history are intrically connected. The myth that fandom was created by bored housewives is a lie. Contempory Fandom was largely created Queers and Trans folks who were fucking DESPERATE for rep.,0
1072,1072,9,MrSensible1,2022-12-27 23:20:48+00:00,80,6,5,0,3044.0,"@DuncanHenry78 @HomoLittlest @VictoriaCoren @Jebadoo2 @Glinner We inherited the rights to be called Gay and ill defend it to my dying day, but all homophobic people used to call us queer as soon as the found out ""Fucking Queer Cunt"" ""We have to walk with our backs against the wall"" Queer is and will always be a slur!",0
1074,1074,11,spacerin111,2022-12-23 18:38:51+00:00,147,0,6,0,2319.0,"@obessecoochie @L0VELYM4ZE @ImyachilIesheel @abella_mamass @st0nedbutchblue this whole post is about a transphobic boyfriend in a queer space, did you read the fucking post?😭",0
1086,1086,23,TravisTeatime,2022-12-26 20:19:18+00:00,96,5,1,3,6456.0,"Full offense but if you bring a transphobic person to a queer safe space where he then makes the experience worse, calling that out is not ~bimisogniy~ but BASIC FUCKING DECENCY.

You are not oppressed for dating a PoS. That's just being a moron cunt, shut up.",0
1087,1087,24,Monkey2Bubble,2022-12-29 17:19:47+00:00,71,8,1,0,1278.0,anti mspec lesbian discourse does my fucking head in i stg. am i not allowed to enjoy and support art i like because i’m a queer you don’t understand?,0
1102,1102,39,lizzylemondrop,2022-12-25 21:53:30+00:00,92,5,1,1,1667.0,"And not even that Brokenack is the best or realest representation of the queer struggles ever made, but it reflects very accurately the fact that back then you just Didn’t Say It. You didn’t call your self queer out loud. There wasn’t a word that wasn’t a fucking slur.",0
1103,1103,40,Krissy_Blues,2022-12-28 17:25:41+00:00,59,9,2,0,2250.0,"Putting aside the ""fascist oppressor is actually just a closet gay!!"" jokes that I fucking detest and are extrmely unfunny, it's so depressing how queer/gnc ppl can't even post a little silly tiktok like this without it blowing up and being broadcasted by extremists like ben",0
1105,1105,42,SewageCrow,2022-12-27 15:47:37+00:00,54,14,1,0,1718.0,Bringing up statistics about how badly bi women are treated to excuse your biphobia where you said bi woman arent queer enough and arent mistreated as much is a wild fucking play lmao anyways ur gross,0
1108,1108,45,littolleafbun,2022-12-27 09:30:12+00:00,56,5,0,1,1198.0,eddy being unable to stand still is peak queer behaviour i relate to him so hard (the contrast is so fucking funny aslkjdiowejr eddy is like a metronome) https://t.co/rKFBOLctE0,0
1115,1115,52,ConceptualJames,2022-12-31 02:57:23+00:00,72,1,2,0,5527.0,"@nua_peasant I wanted to write a fake paper called ""Fucking Queer Theory"" that uses the idea of genderfucking to make Queer Theory as ""fucked"" as possible. Ah, memories.",0
1121,1121,58,LuxAlptraum,2022-12-26 16:19:57+00:00,68,2,0,0,1351.0,Anyway my abuser was a cis bi dude and let me tell you: he was welcome in queer spaces and he fucking used that to prey on bi women. So... please don't act like queer only spaces are immediately safe.,0
1123,1123,60,villaneve_xo,2022-12-26 03:33:25+00:00,67,2,1,1,1146.0,"@queer_sk I was waiting for Eve to say ""open the fucking door"" in this scene specifically. Killing Eve would have benefited sm if they could have cursed more. Eve is deffo a sweary kind of gal. https://t.co/hCggkczsEe",0
1134,1134,71,sophie_frm_mars,2022-12-26 20:08:35+00:00,232,2,1,0,17786.0,@LeftAtLondon when there are cis bi people saying queer &amp; trans spaces are uncomfortable for bi people I'm just like well just like a lot of trans people I'm bi and I think the fucking opposite but why listen to trannies about politics,0
1140,1140,0,Kwite,2022-12-31 22:13:01+00:00,6270,419,84,3,126453.0,happy poo queer,0
1141,1141,1,zrayUH,2022-12-31 23:54:32+00:00,376,28,169,277,133051.0,HOW MANY QUEER BINGO’S WILL YOU GET?? 👀💦💦 https://t.co/y3oBCcn3zy,0
1142,1142,2,OapaKorgs,2022-12-31 23:58:22+00:00,298,17,69,1,9866.0,are you one of them.... . . q-q-q-queers!?!??! https://t.co/D8MCf5kGlh,0
1143,1143,3,Socialist_Crow,2022-12-31 23:59:00+00:00,60,0,7,0,1319.0,Happy New Queer! 🍹 https://t.co/B8Cc6JY5vg,0
1144,1144,4,anxietylore,2022-12-31 21:47:49+00:00,208,18,3,3,5179.0,taylor swift is literally queer and i’m tired of arguing with people who simply don’t get it. 2023 and i’m NEVER wasting energy arguing about it again- bye,0
1145,1145,5,beesghetti,2022-12-31 23:05:27+00:00,75,5,2,0,917.0,"happy new queer besties xx 

time for a new year and a worse me 💅🏻 https://t.co/aAZpNWvCQu",0
1146,1146,6,erinHSlibrarian,2022-12-31 21:36:55+00:00,50,2,6,0,1033.0,"My 2022
I watched a show
I found ao3
I read fanfics
I created a spreadsheet
I tweeted the spreadsheet
Everything changed
Now I’m a librarian
Part of a fanfic loving community and a found family
Thank for the queer joy you have bought to my life
All because I watched a show 💙💛 https://t.co/rmLJHXhZb0",2
1149,1149,9,TittyBitchBaby,2022-12-31 23:08:13+00:00,101,0,30,0,3222.0,"Cw: Death 
I Just Woke Up And Found Out That My Grandfather Passed Away. He Was The Last Grandfather I Had That Wasnt A Pos About Me Being Trans/Queer. Plz Bare With Me The Next Bit Thank You. 🖤",2
1150,1150,10,VAMPlREMANSION,2022-12-31 20:45:01+00:00,66,9,0,0,1248.0,just 2 straight queer ppl standing next to each other https://t.co/1T66GsxXld,0
1151,1151,11,escaped_reality,2022-12-31 22:18:56+00:00,60,20,0,1,1726.0,the queer joy 🥹 #ALeagueOfTheirOwn #RenewALOTO https://t.co/L6jT2f27zW,0
1152,1152,12,AtomicBlue1400,2022-12-31 22:15:28+00:00,3711,193,9,16,68612.0,@HelgaGrin gender roles are commonly forced onto queer ships and its exhausting. like for some reason shippers think its unfathomable for two masc men/ two fem women to love each other without an innate hierarchy that suggests what their sexual roles are,2
1153,1153,13,celiargooding,2022-12-31 22:07:46+00:00,493,45,5,1,53618.0,happy new year to all the hot queer people I flirted but never followed through with!! sending u a midnight smooch ✨,0
1154,1154,14,TTRPGifs,2022-12-31 20:08:24+00:00,237,12,192,13,27999.0,"Queer folks who play Vampire the Masquerade:

What Clan do you main?",0
1155,1155,15,notcishet,2022-12-31 19:47:53+00:00,190,10,13,3,16942.0,"my film poster n teaser is coming out in 2 weeks,,, yall ready for my love letter to black queer friendship ? 🤭",0
1158,1158,18,queertalk_,2022-12-31 23:24:57+00:00,67,1,1,0,2413.0,Happy New Queer ! 💜 https://t.co/CiAxQ3fvAv,0
1160,1160,20,BritterDD,2022-12-31 21:15:56+00:00,65,6,4,0,2056.0,happy new queer to us all,0
1161,1161,21,AvashiaNeema,2022-12-31 19:18:46+00:00,277,7,13,1,23694.0,"🧵 My whole life, I’ve taken the long way. It’s what happens when you’re a queer, Desi, Appalachian immigrant kid. Bushwhacking is life. In 2022, I published my first book and became Kahani’s Ammi, and all that mapless travel suddenly made so much sense. Some highlights below! https://t.co/aYbLpOBxue",2
1163,1163,23,UnionSaltBae,2022-12-31 23:18:46+00:00,177,13,4,2,8348.0,"Hello it is I your friendly neighborhood queer recovering Catholic, here to give you a dispensation (heh) to make fun of the dead Pope. He was a bad man and had more power than anyone should have and used it for bad and he’s dead. It’s okay to make jokes at his expense",2
1164,1164,24,Queer_Mulder,2022-12-31 23:28:38+00:00,802,28,8,3,44501.0,"@aliyahInterlude For the people in the replies and qrts:

1. They is a gender neutral pronoun and can be used if you don’t know their pronouns

2. Using they when you know someone’s pronouns aren’t they/them is misgendering

3. Some people degender trans people by using they instead of he or she",2
1167,1167,27,TheHallowoods,2022-12-31 22:01:44+00:00,128,18,3,4,6877.0,"If I had an eye for every Hello From The Hallowoods download, I'd have over a million eyes. Oh wait, I already do. 👁️

It's been a spectacular ride, and we can't wait to bring you more queer horror with heart in 2023 🖤

#lgbtq #happynewyears #2023 #podcasts #audiodrama https://t.co/CSG5PwScSI",2
1168,1168,28,bearlybpd,2022-12-31 21:27:35+00:00,50,15,4,0,1135.0,"Looking For New Friends! If you’re:
- Queer
- Trans
- Nerdy
- A Writer/Artist/Cosplayer/Creative
- Neurodivergent 
- Antifascist &amp; Supportive of Mutual Aid/Community Work
- Still wearing your damn mask.

Let’s follow each other!",2
1171,1171,31,autismsupsoc,2022-12-31 22:24:34+00:00,56,10,1,0,1382.0,"If you are pro-ABA but anti-gay conversion ...

Why do you discriminate against Neurodivergent people and the the disabled? 

ABA IS conversion therapy ... All conversion therapy is  fundamentally wrong and if you embrace Queer people as valid, you know that.",0
1173,1173,33,daxmelbourne,2022-12-31 23:33:34+00:00,53,0,10,0,1108.0,"Decided there shall be an alt Twitter again, but different in content and engagement. The all inclusive was a nice idea, but I love you all, from the Trek to the political, the queer to the advocates.. and I don’t wanna scare you all, so, that’s gonna have its “safe space”.",2
1175,1175,35,fr34kpet,2022-12-31 21:25:27+00:00,312,60,0,7,16164.0,"DIAPERS, FERAL &amp; PROSHIPPING, OH MY!!!! 😈 WOULDNT IT BE A SHAME IF I WAS IN YR DNI 🤯😢 ONCE AGAIN ITS YR REMINDER 2 SKEDADDLE. UR ATTEMPTZ 2 OSTRACIZE ONE ANOTHER FROM REFUGE IN QUEER SPACES ONLY MAKE ME STRONGER &amp; FAR, FAR MORE ANNOYING. NVR 4GET THIS BABES!💗🦴💗",0
1176,1176,36,DrSamiSchalk,2022-12-31 23:43:02+00:00,132,2,8,0,23870.0,How many more white people pretending to be people of color are in Madison queer leftist communities? Why do people do this?!,0
1177,1177,37,Laura_Tutu,2022-12-31 22:06:47+00:00,61,3,0,0,620.0,"I'm going to continue to be intolerant of bigotry and people who threaten me for being Black and/or queer.

Go cry about it 💁🏾‍♀️",0
1178,1178,38,Nina_Asakura,2022-12-31 23:14:20+00:00,730,5,3,3,98874.0,"@adoseofmars Hahahaha oh god as a white person, SO MANY fellow whites want to feel special. In MX the queer labels are not so used in vain because it's still a homophobic af country, but the organic gluten free spiritual people (bonus if they are into menstrual anything) are insufferable",0
1179,1179,39,nzherald,2022-12-31 21:03:15+00:00,55,10,21,13,25784.0,"Shaneel Lal: Let's make New Zealand a safe place for queer people
#HeraldPremium  https://t.co/732zENUBHx https://t.co/vfQ4Ps53AY",2
1181,1181,41,sharkishthing,2022-12-31 21:47:26+00:00,150,24,6,5,5714.0,"all due respect. i understand where this is coming from but this rhetoric is often used as a ""progressive"" way to shit on gnc queer men lmao. masc4masc is not inherently more queer than the alternatives",0
1184,1184,44,ConceptualJames,2022-12-31 23:32:52+00:00,391,64,11,1,34772.0,"It's grooming. In fact, it's grooming through a cult initiation sequence into Queer Gnosticism.",0
1190,1190,50,sweetlemondream,2022-12-31 20:24:27+00:00,802,7,2,0,11839.0,that is like a 70% queer(ish) audience (me included) surrounding a cis het man😭😭 god bless jerma for real,0
1193,1193,53,eirianqueer,2022-12-31 22:51:36+00:00,61,19,2,1,1578.0,mlm calling height differences and masc &amp; fem in mlm ships heteronormative and lesbians calling butch/femme heteronormative is my new favorite genre of reinforcing gender conformity in queer people,0
1196,1196,56,autogynamelia,2022-12-31 22:36:23+00:00,62,6,2,0,1162.0,"From one queer person to another, a joke where the punchline is ""You're queer"" is affectionate. It says ""You're one of us"". To or from a cishet person, it's hateful. It says ""You're one of THEM"". It's not funny unless you think being queer is disgusting and shameful. 3/9",0
1198,1198,58,AshCoyote,2022-12-31 22:28:18+00:00,86,3,2,0,2362.0,"2022 has been a year of confronting my trauma's. Each step forward has been hard. I would not have been able to do it without the love and support of my queer family and friends. I know 2023 will be a wild ride, I hope to share it all with you soon. &lt;3",2
1199,1199,59,PinkNews,2022-12-31 22:55:30+00:00,122,9,5,0,15642.0,"Proud queer ally Mel C quits Poland gig over ‘issues that do not align with communities’ she supports
https://t.co/IxWXLcS6Gp",0
1200,1200,60,clairewillett,2022-12-31 21:22:39+00:00,157,5,2,0,7078.0,"I wrote a play about being queer and Catholic that forced me to go digging in a chunk of my past I don’t like to think about that much, which was exhausting &amp; painful, but I came out of it with the best play I’ve ever written and other queer people told me it made them feel seen",0
1201,1201,61,Julietilsen,2022-12-31 23:45:31+00:00,83,7,4,1,3360.0,"Cheers, Queers! I’m sure ‘23 is gonna be fucked up, so no Pollyanna toast. Here’s to mighty &amp; clever acts of resistance, screaming truth at power, keeping each other safe, audacious imaginaries &amp; actions, finding wonder in mundane &amp; more good hair days than bad. In solidarity🙏🏻💜 https://t.co/fpriNbRZVV",0
1204,1204,64,g_g80859308,2022-12-31 21:42:31+00:00,93,0,14,0,2581.0,"Thank you all for being so wonderful, I wish you all a happy new (queer) year, all the best for 2023 🥰",2
1208,1208,68,jlsmilges,2022-12-31 23:18:37+00:00,80,3,0,0,4742.0,"I hope all my queer and trans kin have the New Year’s Eve celebrations you dreamt about when you were a kid. I hope you are swept off your feet, kissed deeply, and made to feel as beautiful and wanted as you are.",0
1210,1210,70,CrusaderTwitch,2022-12-31 22:17:18+00:00,62,2,3,1,10524.0,"Oh yeah for 2022 I'm setting another boundary

I have a lot of friends who are really friendly but overly sexually flirtatious or ""Homie-Sexual"" It may be because I have a partner now but I can't deny it makes me pretty uncomfortable now. It also gives me really queer baity vibes",2
1211,1211,71,JeffSharlet,2022-12-31 22:19:43+00:00,86,0,0,0,5209.0,"My #favefifteen photos of ‘22, in chrono order. A Granny Smith murdered by a friend, a queer rural leftist who keeps guns for practical purposes &amp; because who knows what it is to come. 3/15 https://t.co/pNkJfXaif1",0
1212,1212,72,FemmeLoves,2022-12-31 23:03:24+00:00,53,3,5,0,3774.0,"I offer to debate this little scrote on any topic related to queer theory.

Popcorn, anybody? 😂😂😂🍿🍿🍿",0
1215,1215,75,KiennaS,2022-12-31 19:39:53+00:00,63,0,1,0,1549.0,"we had a lovely (very queer) officiant, who asked us if we promised to never watch an episode of a TV show without each other (we said ""not without permission"" 😂) https://t.co/EoxsvGC3TT",2
1216,1216,76,nofear_queer,2022-12-31 20:35:46+00:00,217,0,1,0,1229.0,"@Nunbutfactsss @jadaa_am @ihatedai The country of Romania is accusing him. You don't need to be publicly accused of something by a private individual to be guilty of something. Romania is not going to release all evidence to the general public. The charges are serious, and anyone who is saying it's fake is stupid.",2
1219,1219,79,AddisonSmithTV,2022-12-31 23:43:22+00:00,291,140,93,13,82923.0,"EXCLUSIVE:

City View Church in San Diego was vandalized by Antifa ahead of their New Years Eve “Let Us Worship” service with @seanfeucht in partnership with @awakenchurchsd 

One of the walls was spray-painted with the threatening message “queers bash back.” https://t.co/qpwNcDA3rg",2
1223,1223,83,DawnMillerMusic,2022-12-31 23:19:02+00:00,59,6,0,0,1996.0,@SpoilerTV What the #WarriorNun fandom helped do for the #switches that love #MotherlandFortSalem OVERNIGHT just shows what we can all do when we put our little queer hearts together 🌈 we will always be eternally grateful for helping us get back our rightful place! And Congrats guys!!,2
1224,1224,84,doomedaniel,2022-12-31 22:04:16+00:00,80,4,0,0,1275.0,dan and phil be like: we’ll raised the traumatized gen z queers and give them a safe space to grow and keep going yea it’s okay it’s whatever,0
1225,1225,85,joeyoinks,2022-12-31 22:16:27+00:00,76,2,2,0,3155.0,The coolest thing about 2022 was that the queers banded together to basically eradicate/eliminate Monkeypox. Big thumbs up to ya’ll. https://t.co/87XlRuu8cS,1
1226,1226,0,honeyswettrap,2022-12-27 15:05:34+00:00,6141,1152,662,1703,6553134.0,Only a lame nigga will ask you to take off of work and won’t even put what u making for the day in your pocket. Niggas be wanting to lay up broke. Loser!,0
1227,1227,1,iamlaryn_,2022-12-31 03:09:01+00:00,587,398,2,84,51260.0,Ask a bitch why she don’t like you it’s gone always be bout a nigga… go sit in the corner hoe!,1
1228,1228,2,Kieran2times,2022-12-31 04:44:44+00:00,82,11,3,2,4080.0,Once a nigga ask let’s have a 3 some break up with him bc tf wym,1
1229,1229,3,Azsocute,2022-12-25 17:58:26+00:00,102,29,0,0,4393.0,I love when a nigga ask me hella questions about myself cause like thats all I like talk about fr 🥰,1
1230,1230,4,quavouzumaki_,2022-12-28 06:15:46+00:00,51,8,7,50,30007.0,You gotta be a sick ass bitch to ask a nigga for a nut video,1
1231,1231,5,lulxzzz,2022-12-27 23:33:03+00:00,112,48,0,6,7019.0,See ion ask a nigga for nothing but I’ll cut him off if he don’t do nothing for me,1
1232,1232,6,_Skillababy,2022-12-31 21:58:22+00:00,307,64,3,17,33258.0,If I really fw a female I show her how to get some money she ain’t gone never have to ask me or any other nigga for nothing 💯,1
1233,1233,7,munnybagshawty,2022-12-30 06:50:52+00:00,327,34,4,2,16970.0,a nigga like me gon ask for a lil sip,1
1234,1234,8,NotShakur,2022-12-31 08:22:37+00:00,138,93,2,17,28452.0,If a woman ask you “you dont trust me?” Just leave my Nigga,0
1237,1237,11,Kolourmekiyah,2022-12-29 05:21:20+00:00,114,33,1,0,12732.0,I always wanted a nigga to ask me like this 😂😂😭🥺,1
1239,1239,13,nyemaxkiara,2022-12-26 03:34:34+00:00,56,27,0,1,4040.0,a nigga that come through everytime i fckin ask is the ONLYY nigga for me. anything less i’m not interested 🫶🏾,0
1260,1260,34,_Drakco,2022-12-27 17:55:20+00:00,209,20,14,6,34915.0,"@honeyswettrap Only losers ask for a female to take off work cause real niggas gon be working too🤷🏾‍♂️ not telling no women call off, go make that shit",1
1262,1262,36,Auntie_Co,2022-12-26 10:05:25+00:00,217,7,4,4,17306.0,"@schellbieee Mannnn working at Victoria's Secret we seen this weekly 😩😩 niggas foul, they shop for a females some times with them otp and ask us for our numbers, sizes, say what they'd like to see us in and it's sooo cringy because why are you embarrassing her like this😭",1
1265,1265,39,AuntiesBlocc,2022-12-29 15:53:16+00:00,54,22,5,5,12287.0,Why in the absolute fuck is having sex with your man on demand the MAIN &amp; ONLY reason for not getting cheated on? You enjoy only being a vessel for your man to fck on…. Did you ask the nigga if he happy?,1
1279,1279,53,BoogieHarrySA,2022-12-25 10:46:24+00:00,54,6,14,2,12981.0,I’m at the butcher buying meat and this nigga ask if he could give me a blow job as a Christmas present straight up like that,0
1280,1280,54,celesitial,2022-12-29 03:13:56+00:00,73,2,3,2,7849.0,"nigga said i have a question to ask, and then disappeared for ten hours. i’m STRESSED.",1
1282,1282,56,TribalLoser106,2022-12-31 01:54:27+00:00,138,0,1,0,2145.0,@HeUnForGiven @EstWhatever We get it Nigga. But let me ask you a question. Does that look like Elvis to you? https://t.co/g71Xe0flHM,1
1283,1283,57,FirstName736928,2022-12-30 00:22:43+00:00,96,14,5,1,3628.0,"""Let's say we're in a relationship and 10 years from now, your daughter tells you that I touched her. What do you do?""

What nigga in his right mind would ask that kind of question?",2
1297,1297,71,im_tonedef,2022-12-29 22:24:10+00:00,65,3,2,2,10393.0,"@NoIGWhis__ @KameronBennett Every nigga cheat for a different reason. If you ask me why would I cheat the answer will change everyday. Monogamy isn’t “natural” to men but we can learn to be monogamous for the right one. 
She is way off…",0
1299,1299,73,kush_jones_,2022-12-29 03:35:10+00:00,56,7,4,1,5864.0,I think the worst thing you can do is ask the general public “should I drop” cause what happens if a random nigga say “no”? Just do what your soul telling you to.,0
1311,1311,85,RenyTure,2022-12-27 14:21:41+00:00,107,16,5,2,11522.0,"I cannot WAIT for the day one of these fake radical niggas jumps out here and ask to debate Dr. Curry publicly on these issues. I will host a spaces, or whatever has to be done. Because that will be the day you see just how silly their ideas are in comparison. But they scary!",0
1313,1313,0,Michell33650674,2022-12-31 12:59:45+00:00,464,86,34,6,3977.0,"Anyone who calls a white person (myself) a ""bigot"" for criticizing other white people is simply a troll.  It's our responsibility to call out their racist bullshit.",0
1314,1314,1,its_the_Dr,2022-12-30 16:39:15+00:00,130,48,29,7,3537.0,I guess if a white person talks to a black person that will be considered racist before long. 🤡 https://t.co/PzS1JADWeG,0
1315,1315,2,Ricky_K67,2022-12-31 23:52:47+00:00,246,42,9,5,4014.0,"I have to say that the lack of diversity on the New Year TV shows on BBC, ITV, etc. is shameful.

Barely a white person to be seen anywhere.",2
1320,1320,7,ERnurse86,2022-12-31 19:52:26+00:00,450,51,14,0,17622.0,"Hi Charli, just FYI as a white person it is NEVER your place to determine whether or not it's appropriate for a white person to say the N word. That's not your lane, not your ministry. And it's  not for you to decide whether or not Vaush is racist (he's unabashedly racist btw)",2
1323,1323,10,BellaJoyAgain,2022-12-31 22:43:40+00:00,57,18,2,1,4624.0,Has a white woman ever asked this question of a white person...?,0
1325,1325,12,Andrea05820887,2022-12-30 13:22:57+00:00,612,16,12,0,12389.0,"@NHPUKOfficial And the news story soon disappeared. If a white person shot her, they would be still protesting today",2
1329,1329,16,Msigi_Emotion,2022-12-30 06:55:00+00:00,56,17,4,1,3009.0,"Kahle kahle black people want white people to love you in order to say they are not racist…Nize nilwe no Pappas coz you’re seeking validation from a white person

Racism is economical guys, blacks hold biggest buying power yet can’t fight back economically, vele ubone kuthi wehh",0
1331,1331,18,monitoringbias,2022-12-31 20:24:34+00:00,542,78,24,9,28487.0,"Extrapolating from the data reported in this article, it appears that a black person living in Los Angeles is 35 times more likely to commit a homicide than a white person living in the city.

https://t.co/zYrjmXCr25",2
1332,1332,19,monitoringbias,2022-12-31 20:27:43+00:00,225,10,9,0,8583.0,Let's say that a black person was twice as likely as a white person to murder. That would be a pretty remarkable statistic. But in the US we have gotten so accustomed to the staggering disproportionality of black violence that we would look at such a stat as a huge achievement.,2
1333,1333,20,khuduga_,2022-12-30 11:11:56+00:00,270,11,9,4,29939.0,@ponahellno Why do u guys like to associate yourself with white people when u know that they don't like black people? I will never go ask for anything from a white person,0
1338,1338,25,palland1,2022-12-31 17:29:22+00:00,99,11,3,1,4501.0,That Harridan of a  woman Dr Shola ????*. Can't  think of her name. A hateful piece of  racist crap that makes a she devil look pious who should be jailed for her racist remarks as would a white person with the same racist opinions and made them public like she does.,0
1343,1343,30,Nina_Asakura,2022-12-31 23:14:20+00:00,730,5,3,3,98874.0,"@adoseofmars Hahahaha oh god as a white person, SO MANY fellow whites want to feel special. In MX the queer labels are not so used in vain because it's still a homophobic af country, but the organic gluten free spiritual people (bonus if they are into menstrual anything) are insufferable",0
1348,1348,35,bratZbethani,2022-12-30 14:14:54+00:00,140,9,1,0,1112.0,@MissRedboneK @joashilia @Fiyasohollywood His family rejecting him doesn’t deny the privileges that he receives by being seen as white. He will be treated as a white person until they find out his racial identity. And that’s privilege.,0
1355,1355,42,joeywreck,2022-12-31 00:08:43+00:00,110,11,1,0,1913.0,"I do want to acknowledge in the replies of the news tweets mentioning this I see the same question, why is it called trespassing and looting unless a white person is involved?",2
1358,1358,45,Warren_Whitmore,2022-12-30 17:07:49+00:00,73,2,4,0,1458.0,"@DrProudman Andrew Tate is ""blacker"" than Meghan Markle, you silly woman. If you want to racialise everything, why is a white privileged person going after a black man?",2
1359,1359,46,tanya2much,2022-12-31 19:27:28+00:00,385,0,0,0,5602.0,@testdrves @bluepantheress THIS A WHITE PERSON,2
1360,1360,47,elah_john,2022-12-31 09:00:57+00:00,61,14,4,0,709.0,@PaulAllen2022 @HumzaYousaf We are a white country you racist bigot. Why are immigrants so racist? Why do you get away with such a racist speech. If a white person made a speech highlighting skin colour there’d be hysteria from certain demographic groups. This hate speech needs to be addressed by the police,0
1367,1367,54,keatingssixth,2022-12-31 15:41:52+00:00,90,13,0,0,5657.0,"I feel like if you choose to have a child with a white person while already being Black biracial, you should just accept that that baby is not gonna be Bla—",2
