,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
2393,2393,25,houseofade,2023-01-21 23:49:42+00:00,80,8,4,0,4532.0,"the fact that goldlink hasn’t deleted that wack ass post he made after mac passed it’s what’s crazier to me. nigga never apologized, never deleted, nothing. he stood by that shit and karma made sure to pay him a visit. it’s what he deserves. 🤷🏽‍♀️",1
2396,2396,28,__issaVIBEE,2023-01-21 02:59:36+00:00,61,0,4,0,5011.0,"@BubTheGr8 @Genius @lolabrooke718 His name is Peter 
“Roll a nigga call him Pedro” literally relates to rolling a blunt of DRO “weed” PE•DRO",0
2399,2399,31,tatianaauriel,2023-01-21 03:51:19+00:00,195,10,10,5,17311.0,"@raphousetv2 Some of y’all niggas think having money is the end all, be all. Wtf does him being rich or in a RR have to do with him opening her door or walking ahead of his woman? Him having money means he don’t have to be a gentleman to his woman? These new niggas are something 🙄",1
2407,2407,39,phuckdietstud,2023-01-20 22:31:45+00:00,3459,109,3,2,131070.0,"@hadesbabyky It was haha funny when she was getting hit on, will never forget that video of him taunting the mother of his son in front of him like if anything hit that nigga a lil harder like i don't feel bad for him",2
2423,2423,55,zaydante,2023-01-21 15:01:18+00:00,92,8,3,0,3115.0,"i’ll never forget my college emailed us saying, “there’s a clown that lives in the woods DIRECTLY BEHIND the boy’s dorm building so if anyone sees him call someone” ??? if yall dont send in a military squadron out to EXTRACT THAT NIGGA fuck are u usin my tuition for if not that??",0
2426,2426,58,Nutt1k,2023-01-21 16:53:58+00:00,57,0,0,0,3291.0,@EastsideTC You can hear him saying “ come get it”  now that’s some gangsta shxt to tell a Nigga before you off him,0
2428,2428,60,LarryThorne10,2023-01-21 09:57:03+00:00,149,0,12,1,5243.0,"@KendrickPerkins These niggas mad when all unc did was tell him he can’t guard bron which is a fact and he felt some type and cursed at unc..
Now unc a groupie cause he’s cheering a defending bron like regular fans do oh I guess he can’t cause of who he is.
Bottom line the young nigga was mad",0
2447,2447,79,just4chatttt,2023-01-21 04:07:28+00:00,309,4,1,0,26440.0,@layxsnv My nigga got a set of chompers on him innit,0
2482,2482,0,jxnnyway,2023-01-19 18:47:29+00:00,212,20,2,2,6905.0,A smoker’s dedication is insane. In this freezing cold they will still go and stand outside for a fag,0
2489,2489,7,suburbandirtbag,2023-01-16 19:38:22+00:00,69,3,0,0,3388.0,"""write in a racist chinese accent....make sure the girl is underage...call her a....fag"" https://t.co/tPFVuv2eov",0
2528,2528,46,fuglibetty,2023-01-19 03:19:58+00:00,88,5,2,0,4552.0,"there’s even a subtle taste difference. diet coke is more delicate, flowery — which has its place in chicness always, but this is too manufactured. diet coke calls you a sissy fag pansy in so many words.",0
2543,2543,0,fussybabybitch,2023-01-16 02:48:47+00:00,102,9,3,0,3111.0,"Queer is a slur but it’s a little entry level tbh… like it’s cute especially when you’re just starting out but it’s no, like, faggot or smthg.",0
2544,2544,1,whitequark,2023-01-15 14:33:11+00:00,51,3,3,0,2874.0,"""being a faggot"" is a skill. A skill I resolve to keep getting better at for all eternity

and if I die it better be for something worthwhile.",0
2545,2545,2,GKCdaily,2023-01-15 05:00:01+00:00,158,34,2,4,12679.0,"What I say of modern divorce is that it is a monstrously rapid and violent process, going on before our eyes, breaking the faggot of the family stick by stick, and feeding it like firewood to the furnaces of the Servile State.",0
2546,2546,0,croooozin,2023-01-21 16:43:52+00:00,79,4,6,0,2930.0,"Murata is a fuckin beast, dude https://t.co/EMFMl7BFmv",1
2550,2550,4,lewasntme,2023-01-21 02:44:05+00:00,380,20,1,0,51749.0,This is a UK classic you fuckin thief,1
2551,2551,5,MINGISGLOCK,2023-01-21 04:34:41+00:00,179,35,5,15,20562.0,"Okay I need everyone to READ THE FUCKIN ROOM. #atinyblackout  IS FOR B L A C K PEOPLE. N E R G O S. WHY THE FUCK DO I SEE NON-BLACK PEOPLE IN THIS TAG. YOU BITCHES ARE SICK I FEAR.

Y’all hate Blacktiny SO bad but will jump on a FAWKIN tag that WE made so quick. VERY ODD I FEAR.",1
2552,2552,6,cooIboobs,2023-01-21 18:23:18+00:00,64,2,9,0,8903.0,this episode of Barry with the feral karate kid is some of the wildest fuckin television i’ve seen in a while dude,1
2554,2554,8,CortneyMiller22,2023-01-21 01:45:53+00:00,71,6,14,1,1923.0,"Y’all. Ready for a fuckin’ laugh? I don’t usually check my DMs, but maybe I should if this is the content… I’m actually howling, like… 😭😭😭😭😭 https://t.co/oek0kDF3jZ",1
2559,2559,13,Zinotsune,2023-01-21 05:57:08+00:00,745,24,23,3,29187.0,"idk if this is a hot take but

overwatch's maps look pretty and all but the random fuckin decorations everywhere kind of make playing heros like genji, lucio, hammond, etc who rely on map geometry to not die suck major ass",0
2561,2561,15,Gifted_Gab,2023-01-21 04:27:02+00:00,68,3,9,0,3740.0,Aye I’ve been in my fuckin BAG!!! This project is my best work to date. It’s some real player ass shit. I don’t even have a name for it yet.,1
2568,2568,22,DayoNYC,2023-01-21 10:49:39+00:00,78,2,5,1,2180.0,"@KingMe_DJ1 @KendrickPerkins Wait show respect to who??? Why one of them is a CHAMPION??? You fuckin youngins be watching too many music videos or playin to many fuckin videos games, go outside and prove something. What has the grizzlies won ever???",2
2570,2570,24,OfficialVizeh,2023-01-21 21:00:01+00:00,199,6,2,0,21853.0,"That one beautiful art of football

Never planned or in a rulebook but when an entire stadium is in silence and holds its breath will never not be fuckin quality 
 https://t.co/PBmqAPdp3t",2
2576,2576,30,crystalrats,2023-01-21 21:25:35+00:00,117,14,1,3,3725.0,"like this is a primary tactic of nazis why do you think they do toy drives and make ""cute"" cartoons with that fuckin frog. embrace ugliness. shed your human skin and become a sewer rat with the rest of us",0
2587,2587,41,RyeHenMac84,2023-01-21 21:18:03+00:00,68,9,1,0,4882.0,"Murder and dismemberment is not a ""whoopsie-daisy"", ya fuckin' ghoul.",1
2589,2589,43,LenKusov,2023-01-21 18:22:45+00:00,53,11,10,0,1426.0,"What I find really stupid in America is how so many people own trucks cause ""they're practical"" and ""can carry stuff"" my brother in christ just get a fuckin van, it can do everything your 2wd pickup can but better and without shit escaping the bed or getting rained on",0
2590,2590,44,FrankieBorrelli,2023-01-21 13:50:15+00:00,210,1,8,2,163760.0,TRENT RYAN IS ON THE BOARD! HE GOT A POINT! HE FUCKIN DID IT! https://t.co/elwqcwe0WC,1
2599,2599,53,StonkVision,2023-01-21 16:08:34+00:00,133,24,20,3,13227.0,"You got 2 choices in this: Stay and fight or tuck and run. One of em, you know the outcome, the other, you got a shot at victory. Live a life of regret, or stand up and fuckin fight? Either way, the choice is yours and yours alone. https://t.co/eU0iLRHmid",2
2620,2620,74,NomeDaBarbarian,2023-01-21 17:09:20+00:00,133,23,3,2,3139.0,"The oldest recorded use of the word ""fucking"" as an adjective in the English Language is from a 1528 copy of Cicero's De Officiis,

Where a monk, angry at his boss, scrawled ""Fuckin Abbot"" in the margins. https://t.co/85y1dVgw1c",1
2635,2635,0,chartdata,2023-01-21 22:50:30+00:00,26406,7356,429,336,649407.0,"Best selling digital downloads released in the 2020s decade so far (US):
#1 Butter
#2 Dynamite
#3 Fancy Like
#4 Levitating
#5 Anti-Hero
#6 Permission To Dance
#7 Cold Heart (PNAU Remix)
#8 Savage (Remix)
#9 WAP
#10 Bad Habits",2
2637,2637,2,FNATIC,2023-01-21 22:50:19+00:00,3387,92,11,6,183708.0,you just know these two are cooking up the most savage all chat of all time https://t.co/oeUtJgQiFx,2
2638,2638,3,girlsinrap,2023-01-21 23:23:00+00:00,944,132,33,10,42183.0,".@TheeStallion and Beyoncé’s remix to ""Savage"" is the #1 best selling download for a female collaboration in the US this decade. https://t.co/SGn2sKauJk",2
2639,2639,4,BuzzingPop,2023-01-21 22:58:11+00:00,1779,296,41,32,66279.0,“Savage Remix” by @theestallion feat. @Beyonce is the #1 best-selling download for a female collaboration in the US this decade. https://t.co/UvsoHo2ZnO,2
2640,2640,5,SAMBLlNK,2023-01-21 22:54:56+00:00,85,11,12,1,2211.0,Pretty savage would’ve done better if it was the title track instead of lovesick girls! Pretty savage was such a wasted opportunity https://t.co/ZUsSkNbDSg,2
2641,2641,6,sar0088a,2023-01-21 23:30:43+00:00,57,6,1,0,2820.0,"Taeyang talking about top 
G dragon saving his ass 
Top being savage. 
All this in less than 2 minutes 😂❤️
#bigbang #gdragon #taeyang 
#ChoiSeunghyun #desung https://t.co/gsAMXvQoYT",1
2643,2643,8,pritee_agrawal,2023-01-21 23:22:56+00:00,414,139,3,1,6416.0,"Presenting you

SAVAGE SUMBUL TOUQEER HASAN KHAN 🥁

#SumbulTouqeerKhan #SumbulTouqeer #Sumbul #BiggBoss16 #BB16 #SumbulSquad

 https://t.co/mx6RfpiAJM",2
2646,2646,11,OEFvetted,2023-01-21 20:57:31+00:00,84,10,3,0,1311.0,"If you’re an absolute savage and you get out there and work your ass off, and you want it bad enough, you can run all of these guys over. This generation is weak. It’s not hard to outwork them. Stop being soft and go get what’s yours.",1
2647,2647,12,SUPERZOMGBBQ,2023-01-21 22:44:43+00:00,170,18,4,3,16957.0,"Okada gets pelted in the face, delivers Attitude Era levels of receipts.

Absolutely savage! https://t.co/dd29FwLsZD",2
2649,2649,14,DuppyTech,2023-01-21 22:27:14+00:00,73,15,2,0,2726.0,#MeghanMarkleYACHTGIRL is trending and it’s savage 😂,2
2650,2650,15,tsige_k,2023-01-21 22:39:29+00:00,25,104,0,0,301.0,"🎡#Eritreanforces were still killing civilians after the November agreement, @_AfricanUnion @StateDept @EU_Commission @MikeHammerUSA @antonioguterres @UN @JosepBorrellF @SecBlinken the #Savage &amp; invaders forces ⤵️ #EritreaOutOfTigray 
#AmharaOutOfTigray we demand #Justice4Tigray. https://t.co/21nS2TIxa1",2
2653,2653,18,rvpochettino,2023-01-21 21:20:06+00:00,136,7,5,2,32936.0,Im a savage,2
2654,2654,19,Letina241,2023-01-21 23:41:12+00:00,30,99,0,0,299.0,"#Eritreanforces were still killingcivilians after the November agreement, @_AfricanUnion @StateDept @EU_Commission @MikeHammerUSA @antonioguterres @U @AsstSecStateAF @SecBlinken the #Savage and invaders forces ⤵️ #EritreaOutOfTigray 
#AmharaOutOfTigray we demand #Justice4Tigray😭 https://t.co/AkXLRLAka3",2
2655,2655,20,svnsxtional_,2023-01-21 23:25:59+00:00,114,5,6,3,3045.0,"@BobbyKing413 @randyjcruz Lmfaoo this the real question 

Snopp on 3
Boosie on 4
Wayne on 5
Big KRIT on 6
NBA YoungBoy on 7
21 savage on 8
2 chainz and Charlie Wilson on 9
Bonus Track: G.O.A.T/HOF feat. JayZ",2
2659,2659,24,Eric_Die_Spinne,2023-01-21 22:15:42+00:00,179,4,0,0,9244.0,@RiseFallNickBck @PelleCreepy TFW you realize that Dexter is a know-it-all but DeeDee is a total savage.,2
2660,2660,25,Trusselll,2023-01-21 23:59:02+00:00,86,8,0,5,11369.0,Them drake and 21 savage tour tickets gonna be astronomically high,2
2661,2661,26,chengelis,2023-01-21 23:11:24+00:00,490,2,13,1,53764.0,"After that Henne TD drive, received a text from a former UM coach on staff when Henne was there. Referred to him as: “A low key savage!”  😂",2
2671,2671,36,LOVENlNG,2023-01-21 20:33:29+00:00,129,3,2,0,7991.0,why kiel tutin was trying to have aespa shake ass so much in the savage choreo draft https://t.co/zIGeRbWxxB,1
2673,2673,38,benny_ean,2023-01-21 21:08:15+00:00,272,2,0,0,22366.0,@RiseFallNickBck That was a savage move that DeeDee pulled though😂😂😂,2
2674,2674,39,Isaac_de_Tormes,2023-01-21 23:29:17+00:00,85,18,4,1,902.0,"@FindingDore @No7Sammy Threatening savage violence and then saying ""Only joking!"" is standard practice among abusive men who use intimidation against women.",2
2679,2679,44,WOLFgurl49,2023-01-21 21:47:51+00:00,174,52,4,3,13406.0,"@TristanSnell Seriously:  think about how many seated Rs (wherever seated) r deeply damaged as demonstrated by their own behavior: Kavanaugh, Boebert, Greene, Gosar, &amp; the multitude of Rs who comment on women, sex, abortion &amp; rape w savage hatred. Beyond disturbing!
https://t.co/ydWQ0jHXfN",2
2683,2683,48,JahTalksMusic,2023-01-21 23:10:21+00:00,326,2,4,0,16703.0,"@LucaGuerini_NFR 3-4 years ago, I expected him to have grown the same way 21 Savage did by 2023",2
2693,2693,58,rapisfunn,2023-01-21 22:37:47+00:00,429,2,0,0,13419.0,@TheButcher127 Offset/21 Savage/Metro Boomin type cover I like it,2
2695,2695,60,sapsspotify,2023-01-21 21:37:07+00:00,88,0,1,0,3220.0,"Immortal • 21 Savage 

4:37pm EST",2
2699,2699,64,Dan_Savage,2023-01-21 23:13:28+00:00,89,8,1,2,6666.0,"""I’m not expecting it to happen, but if it did, I would probably cry or something.""

""Shout out to all the fans in Orlando or wherever they're at. I appreciate it."" - @OrlandoMagic rookie @Pp_doesit on what it would mean to be an @NBAAllStar 

Vote here: https://t.co/0jtvzT6S1P",2
2700,2700,65,Brick_Suit,2023-01-21 21:44:32+00:00,78,3,2,0,2359.0,@alx Schiff will be running against an actual SAVAGE!,2
2705,2705,70,wrong_speak,2023-01-21 20:33:13+00:00,524,0,12,1,67551.0,@ClownWorld_ 😂 the people on that plane are savage,2
2706,2706,71,D_Dropscythe,2023-01-21 23:41:55+00:00,1682,33,1,1,28026.0,@NinaKosaka @PomuRainpuff the most savage thing i've ever seen on the internet holy unchi,2
2708,2708,73,Ge1solomone,2023-01-21 21:12:17+00:00,18,79,0,1,238.0,"#Eritreanforces were still killingcivilians after the November agreement, @_AfricanUnion @StateDept @EU_Commission @MikeHammerUSA @antonioguterres @UN @AsstSecStateAF @SecBlinken the #Savage and invaders forces ⤵️ #EritreaOutOfTigray 
#AmharaOutOfTigray we demand #Justice4Tigray. https://t.co/ck3rMlsCQP",2
2711,2711,76,Nirnasha971,2023-01-21 21:58:22+00:00,283,1,0,0,5255.0,"@OfCatsAndBooks1 @mattxiv They're more sensitive than us savages 😔
Poor delicate porcelain colored civilized humans",2
2719,2719,84,Gaijinotousan,2023-01-21 23:05:32+00:00,127,2,11,0,6904.0,@JenaFriedman I think sleep training is cruel and unnatural. I have an eight year old and we live happily like savages. No animal has ever put a screaming infant alone to fight out their fears by themselves except the modern man. It’s not reasonable or compassionate,2
2724,2724,0,SB2749,2023-01-21 23:40:20+00:00,450,47,13,0,6841.0,this is a fucking insane screenshot https://t.co/PAd2c3PzJL,1
2726,2726,2,UFO_Rabbit_Hole,2023-01-21 23:58:21+00:00,571,17,203,5,44782.0,"It is not fucking fun to deal with the hate that gets flung at you by complete strangers when you put your work out into the world. At any time a notification can pop up from some dude who thinks my voice is the worst sound he’s ever heard.

It’s exhausting. 😔",1
2727,2727,3,gonzalokun98,2023-01-21 23:46:30+00:00,459,120,13,21,24597.0,"HUH?

KOF All Star is having a HF collab literally right fucking now?? guess I'm hopping on just for that... shame there isn't a global version though

there's a cute Sakura minigame too lol https://t.co/h8UMuDMKzc",2
2728,2728,4,anon_opin,2023-01-21 22:55:03+00:00,2800,127,94,9,212196.0,My mortgage is about to go up by about 300 quid a month. I think all Tory voters should do a whip-round to pay the difference for me since it's their fucking fault.,1
2729,2729,5,MR_Y_U_MAD,2023-01-21 22:33:28+00:00,74,9,9,0,4333.0,Yo Caldwell is fucking calling a horrible fucking game. ITS CHAD HENNE. They went 99 fucking yards,1
2731,2731,7,HMKilla,2023-01-21 23:57:44+00:00,508,64,23,1,18766.0,"Ok so I FINALLY saw Puss In Boots The Last Wish after all the hype...
AND HOLY SHIT THIS MOVIE IS FUCKING FIRE

THIS IS A TOP TIER MOVIE IN ALL AND MEAN ALL FACETS

Y'ALL NEED TO SEE IT, it ABSOLUTE lives up to the Hype

#PussInBootTheLastWish https://t.co/Nemj1SrkMY",1
2732,2732,8,jessmcguire,2023-01-21 22:37:04+00:00,103,10,1,0,5008.0,"The new Miley Cyrus song is a fucking BANGER, the clip is great, and it makes me want to strut around dancing on my own around my house and garden, so I completely identify with Diane Keaton here

https://t.co/kAclAFxuJp",2
2735,2735,11,lovingbrats,2023-01-21 23:15:50+00:00,54,12,1,2,6816.0,"do y'all ever read a message from someone &amp; think ""see this is why I don't like fucking talking to you""",1
2737,2737,13,sincerelyart,2023-01-21 23:46:06+00:00,333,12,10,1,36464.0,2023 dream to paint something for Kali bc she is a dreaaaaaam and i know i would fucking KILL it 🫡,0
2741,2741,17,TezzaBradshaw,2023-01-21 23:50:36+00:00,53,3,9,0,1004.0,"My memory is my memory? Kinda stating the obvious there bud but okay. What a fucking discombobulated word salad. #HarryHasGoneMad
#HarryisaBackstabbingLiar https://t.co/DiLvArH8ut",2
2744,2744,20,iQuackbur,2023-01-21 23:02:51+00:00,394,8,12,2,8949.0,word of advice: do Not ask a minor WHO YOU DO NOT KNOW if they would want to sleep with men in their twenties ESPECIALLY if one of them is currently being accused of grooming a 17 year old jesus fucking christ https://t.co/6f765CMz5a,2
2747,2747,23,andycorneys,2023-01-21 23:16:51+00:00,53,22,3,1,1947.0,Our Govt is a mob of gangsters. They truly are evil racist thieving cu*ts. Now 79 kids have been abducted by child trafficking gangs. The Home Office were warned by Police repeatedly that they were vulnerable &amp; in danger but they did nothing. Fucking evil racist bastards! https://t.co/MN8p0Yc2QQ,0
2748,2748,24,RKO6301221,2023-01-21 22:34:25+00:00,322,6,4,0,7030.0,@NFL_DovKleiman Don't understand how this hasn't gotten more coverage. Dude is a fucking hero and almost died saving his kida,0
2756,2756,32,emopythons,2023-01-21 23:07:07+00:00,70,1,3,0,2570.0,"I truly just don’t understand why me posting a naked drawing, not for any sexual reasons, is considered a fucking sin against god to every platform. I don’t advertise my content to fucking children. maybe i’m stupid but whatever— still pisses me off👎 https://t.co/OtlmVXAiJu",1
2766,2766,42,spacedaichi,2023-01-21 22:52:44+00:00,114,6,1,0,1502.0,"baby holding all the responsibility for the way his parents were when he was a fucking CHILD. A BABY. and shouldering that responsibility in way that now is like ""i couldn't fix my family, but the todoroki family––""

like symbolically hawks is a ghost member of the todofam +",2
2768,2768,44,dreamie_twt,2023-01-21 23:13:10+00:00,157,0,1,0,3929.0,i am around george’s age and in school. i have a hearing disability and it is extremely fucking hard to attend lectures. some people have learning disabilities and it takes them longer to finish school. some people just started later. some people work while in school.,2
2773,2773,49,fromkdwithluv,2023-01-21 23:07:04+00:00,83,0,0,0,3417.0,@krashworks man that shit is a fucking work out,1
2777,2777,53,DelaneyLJordan,2023-01-21 23:21:50+00:00,95,9,1,1,2112.0,"mima’s doppelgänger is really one of the unsung movie monsters. turns out there’s nothing scarier than you, but a version you’re sure everyone likes better and also just fucking HATES you https://t.co/HarwbYAscl",0
2779,2779,55,NachevSiana,2023-01-21 22:57:53+00:00,75,8,2,1,1189.0,"Zahawi is a bloody criminal. 
He wants to play now, because he got caught. 
Fucking disgrace.",1
2782,2782,58,a_piglins,2023-01-21 23:15:05+00:00,389,1,1,0,2065.0,"Just imagining them finding out in the tunnel is so fucking funny to me.

Techno: I have a pickaxe... and I'll put it through your teeth!
Quackity: -is fine-
Techno: .....
Quackity: .....
Techno: Well this is a little awkward.",2
2784,2784,60,HIGHOFFSELENUR,2023-01-21 23:45:42+00:00,84,6,3,2,10246.0,bitch Hailey is built like a 13 year old fucking boy and you probably look like Freddy Krueger in the face right with your crooked nose ass fave…gtfoh we not even talking about Hailey we were talking about Justin DUMMY,1
2788,2788,64,cbt_lord666,2023-01-21 23:01:32+00:00,125,2,3,0,8657.0,"@theserfstv I just had Covid this Christmas for the first time. The Covid shot sucks and all, but trust me the feeling of  Covid is worse. Only being able to take less than half a breath before coughing is fucking terrifying, I had never felt that before. 

Yeah I’ll take 1 day vs 1+ week",1
2790,2790,66,stepstoolsarahx,2023-01-21 23:35:27+00:00,61,0,2,0,6526.0,ya know it’s a weird thing that if it was a guy that went into the lockerroom bragging about getting his dick sucked in the parking lot he would be gettin fucking highfives and pats on the back but someone who is not a man gets put down like it’s something bad that makes no sense,1
2799,2799,75,4a_of,2023-01-21 23:04:39+00:00,237,34,1,2,1196.0,"@NikkiHaley LMFAO, no seriously, I can't catch my breath. A republican who didn't say a fucking word about tRumps docs is lecturing the democrats about being hypocrites?
Go FYS Nimrata Nikki Randhawa Haley (Nikki Haley)",2
2800,2800,76,cybergibbons,2023-01-21 22:29:52+00:00,52,2,2,0,3912.0,"People need to stop shitting the bed about stuff like this.

He's under close protection, stuff like this is normal.

Our politicians don't need roasting because of a car door, they need roasting because they are fucking the country over.",1
2807,2807,0,robsmithonline,2023-01-17 15:07:58+00:00,4096,437,800,45,176742.0,"LOL one of ya'll just slid into my DM's and called me a ""nigger"" because I was on TV and said Obama was an effective purveyor of propaganda with an attractive family during his Presidency.

This is gonna get the GOP above 8% of the Black vote?",0
2809,2809,2,hugetulip,2023-01-15 20:55:12+00:00,57,9,1,2,3917.0,it’s still so wild to me that john lennon and yoko ono released a song called “woman is the nigger of the world” and they were being 100% serious.. https://t.co/EbqqktwRKE,0
2815,2815,0,fussybabybitch,2023-01-16 03:22:53+00:00,693,41,13,3,36789.0,Twitter toggled over to the “for you” page and it put “You might like ✨” over the Justin Roiland teen sext logs and the first one I opened was him sliding into a 16 year olds DMs with a racist Chinese accent to call her a faggot,0
2816,2816,1,theemisstoto,2023-01-21 01:39:15+00:00,129,2,4,0,7696.0,i get called a faggot everyday like?? ok?,0
2817,2817,2,fussybabybitch,2023-01-16 02:48:47+00:00,102,9,3,0,3111.0,"Queer is a slur but it’s a little entry level tbh… like it’s cute especially when you’re just starting out but it’s no, like, faggot or smthg.",0
2818,2818,3,freelancegoon2,2023-01-19 14:57:49+00:00,204,11,8,1,6894.0,died my hair like kratos in solidarity with figgy only for the puerto rican kids at the cornerstore to trip me on my way out and call me a faggot https://t.co/YuBZmQ6yic,0
2819,2819,4,Jonnywsbell,2023-01-21 13:31:22+00:00,72,16,6,2,2070.0,"Nothing says Trans n Proud like calling lesbians Dyke's and 
Gay Men Faggots👇
People might say, 
""oh it's just a bit of Trans satire"" 
well, no, it's actually extremely offensive... https://t.co/qfNRQDQuMx",0
2821,2821,6,UpshotTowers,2023-01-20 12:46:30+00:00,369,21,15,30,164966.0,"Rio Ferdinand, CB

Rio always seems like a decent bloke, but he did himself no favours when he copped an 8 month ban for skipping a drug test to go shopping.

And then there's the time he called DJ Chris Moyles a ""faggot"" live on Radio 1...

Wrong'un rating: 4/10 https://t.co/dSHA31qAHB",0
2827,2827,0,itsstilltru,2023-01-21 19:13:00+00:00,1318,193,60,104,182048.0,back in 2014 I got too sauced at a house party &amp; fell asleep this hoe ass nigga then went in my shit and robbed me I later found out from his girl that it was him and beat the dog shit of him but was that enough for me? absolutely not I also harass him every time we cross paths https://t.co/QTmHgyKzHq,1
2828,2828,1,Beauty_Is_Breee,2023-01-21 14:55:46+00:00,52,16,3,7,5853.0,I’m tryna link up with a nigga and never leave his side,1
2829,2829,2,_MishyMishie,2023-01-21 06:41:31+00:00,248,57,35,7,15905.0,a nigga that admits his wrong and shows improvement is a nigga I can deal with.,0
2831,2831,4,Hard2Keel,2023-01-21 05:04:20+00:00,274,65,12,40,38038.0,One time I was in the mall with my daddy and some other bald headed nigga stopped him to ask him how he got the shine on his head and they traded scalp tips,1
2833,2833,6,Masculinitysat4,2023-01-21 06:41:30+00:00,501,105,6,0,45631.0,"Men,

If you learn that your woman is flirting and cheating with another man,

Don't struggle much,

Don't cause chaos, it is unnecessary.

Let the nigga also take his share of the baggage,

You are now a free man.

Go conquer the world. 

#MasculinitySaturday",2
2834,2834,7,ZeeTheBrat_,2023-01-21 17:15:22+00:00,89,12,1,1,3325.0,That nigga fought and slammed his own mother. He was fighting his sister and mother at the same time. And y’all think he doesn’t hit or abuse Chrisean?,0
2839,2839,12,jermainestip,2023-01-21 18:58:00+00:00,174,17,3,15,21161.0,Tarek Ali made a tweet talking abt how twitter n social media made it cool to be haters just to be quote tweeted w these ??? And he deleted his account? Nigga jus throwing around r@pe around casually in the tweets liek it is terrible for him rn https://t.co/8HrKmFmL1r,2
2840,2840,13,shaiillaaa,2023-01-21 02:16:03+00:00,552,6,1,1,18355.0,@mao_0k @itstarekali This Nigga said something about raping one of his followers.... yeah he gotta go ahead and deactivate cuz... https://t.co/wzGhYGxQM7,1
2841,2841,14,pray2mecca,2023-01-21 16:45:28+00:00,70,8,0,1,3690.0,A nigga pee on me I’m blowing his shit byck and accepting my apology later.,1
2845,2845,18,Pryoxis,2023-01-20 22:06:53+00:00,171,12,45,4,24871.0,Bruh gotta stop acting Tuff just to pull a nigga down into him and wrap his legs around him.,0
2851,2851,24,TDHBXG,2023-01-20 23:17:07+00:00,58,11,8,3,3284.0,Got his first adult paycheck and Googled what do rich niggas be wearing 💀,2
2852,2852,25,CashMonayyy716,2023-01-21 21:38:31+00:00,73,5,6,1,10397.0,So I decided to pop over to Timmy’s ig to see his video and icl… that nigga looks TERRIBLE. He looks like he’s barely slept and he overall just looks miserable asf and that’s the Timmy I remember seeing in the villa when him and Zeta were separated 🤷🏿‍♀️ #loveislandusa,2
2854,2854,27,ICANT_DO_THIS_,2023-01-21 15:30:11+00:00,237,29,7,0,7055.0,"In a world where niggas are born to be able to control time, gravity, space, and change souls the mc has to train his ass off since 5 years to be able to lift heavy swords that can somewhat give him a chance to fight.",0
2859,2859,32,285Slim,2023-01-20 16:34:00+00:00,161,49,2,2,22615.0,That’s literally 10% of his income and he the one filed for divorce. Y’all madder about a nigga money than he is  lol,1
2863,2863,36,GenJoTFRK,2023-01-21 19:08:00+00:00,110,5,7,1,9213.0,"@FightHaven Nah if a nigga put my mouth guard back in while he got me hemmed up on the mat just so he can punch me in the face and keep his morals intact, just call the fight bro. I lost. I give up. You got it. Just leave my mouth guard there bro. Lemme lay here and think about my actions",1
2868,2868,41,king_bxxxx,2023-01-21 07:00:12+00:00,127,2,4,0,6859.0,@ChriseanMalone This is the same nigga that wanted to pay you to leave him alone you better get it together and think about this he literally tweeting and hoping that your baby aint his https://t.co/zyRP1nik95,0
2877,2877,50,Dontbe_chii,2023-01-21 01:11:40+00:00,67,0,0,0,7652.0,"@cheerscherr @manii4L Man , that Nigga most likely changed his mind and she did the same as she should😂😂😂",0
2893,2893,66,lmTheReasonWhy,2023-01-21 00:24:07+00:00,53,0,2,0,3191.0,"Lost 12 pounds because I broke up with my Nigga, got up and took my walks again (wasn’t his fault, that was me), and got back consistent with vitamins and water intake. WHEN I JOIN MY PILATES CLASS THO?????",1
2909,2909,82,_Twinndiesel,2023-01-21 16:30:17+00:00,58,1,1,0,2094.0,"@JoJoZone18 I think with SixNine he wasnt Likeable at all and he run his mouth. Also, you not black, you run around callin erbody a nigga and then you snitch and put all them niggas in Jail. Its just nothing likeable about his whole existence.",0
2921,2921,0,dklmarxist,2023-01-21 15:26:48+00:00,6823,327,33,37,242748.0,We have to be thankful Eminem isn’t an evil person because he had/has a huge army of white trash that could’ve been used to cause great harm to the world,0
2922,2922,1,jordynceIeste,2023-01-16 23:47:09+00:00,627,58,11,2,18357.0,idk if i was sza i’d call y’all a bunch of ugly broke white trash republicans and carry on with my day… but that’s just me,0
2924,2924,3,NofilterKaise,2023-01-17 18:47:56+00:00,446,22,2,0,17294.0,#OOTD always in full white in honor of abusing white trash men https://t.co/FPqGMdtzz7,0
2925,2925,4,Tango6Actual,2023-01-15 20:12:03+00:00,118,36,10,2,1454.0,"The Biden family is complete white trash who got rich on the back of the American taxpayer. Without this bizarre twist of fate, Joe would be smoking Pall Mall unfiltered through a trach tube in a mobile home park in Scranton.",0
2929,2929,8,thisisfoster,2023-01-15 00:54:29+00:00,137,5,3,3,18060.0,"1/ The despair of folks who are “white trash” is real.

The fornication, apathy, crime, drugs, alcohol, etc

It’s hard to escape. 
I had to fight tooth and nail to escape it.

But it “got” my little brother. 

He drank and drugged himself to death even after a stint in prison.",0
