,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
1274,1274,79,YaaAsantewaaBa,2022-12-07 22:07:24+00:00,79,209,1,0,,"All I want for Christmas is for y’all to help Angel Maxine get the surgery she needs. She does such important work for the queer community in  Ghana. This is the least we can do for her. Please RT &amp; donate if you can
 https://t.co/nnJhTEq4oM",2
1275,1275,80,LakesOfLotus,2022-12-07 22:08:22+00:00,139,21,3,0,,"@vrijomslachtig You're genuinely saying you cannot see what's wrong with saying ""Black queers being wary of white queers because of their rampant racism is functionally identical to American suburban women's violent white supremacy of assigning inherent danger to Black men""?",0
1280,1280,85,sandyosullivan,2022-12-07 23:38:09+00:00,116,0,2,0,,"I've been public about what is happening with my body because I do have a level of public profile (in the sense that people can see me speak about gender/queer, Indigiqueer stuff). But nobody should have to explain their affirming care decisions; it's not open for scrutiny.",2
1288,1288,0,fineassnayyyy,2022-12-05 22:30:38+00:00,24825,7016,224,1699,,"i’ll never ask a nigga for shit 😂 allat buy me some food, get my nails done, gimmie some money shit is DEAD.. if a nigga wanna do that you ain’t got to ask…but idk that’s just me.",1
1289,1289,1,realprettyygirl,2022-12-05 05:50:04+00:00,3033,1061,29,141,,My toxic trait is I won’t ask a Nigga for anything but I’ll cut him off if he don’t do nothing for me too.,1
1290,1290,2,herrnamekb,2022-12-05 23:15:18+00:00,2038,797,3,96,,"if he wants to, HE WILLLLL. all that buy me food, get me flowers, give me some money sh*t is CHALKEDDD. if a nigga really wanna do that you won’t have to ask… but idk, maybe that’s just me😭",1
1291,1291,3,_theSashaFierce,2022-12-06 02:22:45+00:00,90,60,0,7,,A nigga ain’t scared to ask for some pussy so I ain’t scared to ask him to buy me whatever tf I want 🫶🏾,1
1292,1292,4,Unkle_K,2022-12-07 00:33:32+00:00,1318,264,4,31,,A recruiter gonna reach out to you then some point during the process ask you why you’re interested in the role. Idk nigga you asked me,1
1293,1293,5,jiggyjayy2,2022-12-07 19:09:24+00:00,469,51,18,25,,my next nigga ima date and string along for a year before i ask him to be in a relationship.,1
1294,1294,6,itsyagirlnyema,2022-12-07 20:25:46+00:00,89,17,4,4,,Why do a nigga always ask if u ate today if they not paying for it 😒,1
1299,1299,11,TheOnlyTayRoc,2022-12-04 22:22:31+00:00,333,41,11,8,,Go ask them Top Niggas from your city in battle rap why they ain’t give u a shot like ROC doing for his state and rookies outside of his state 😅 put pressure on them niggas … I’m still outside too jus in case that doesn’t work,0
1300,1300,12,bbymutha,2022-12-05 18:46:29+00:00,85,26,2,1,,i hate when people ask you why you dont know how do something like how tf is that a real question nigga lol cuz i dont if u not gon teach me go away,0
1301,1301,13,divamonroe2uhoe,2022-12-06 01:47:35+00:00,68,10,3,0,,"I ask a nigga to get tested before we have sex &amp; I followed up 2 month later &amp; he said he forgot. No you didn’t forget. That is a conversation, not a casual question. I have said I am ready to have sex &amp; you lagging why? Not gonna even hold you a minute longer.",1
1304,1304,16,qsavvvv,2022-12-03 02:04:28+00:00,59,24,5,3,,ask a bitch her life goals she can’t tell you . Ask her what she want outta nigga she won’t stop talking,1
1307,1307,19,fineassnayyyy,2022-12-06 02:01:41+00:00,713,102,7,10,,"it’s not that i don’t gotta ask but i feel if a nigga like you , he wouldn’t mind giving you whatever without you asking or doing it on his own . nothing wrong with asking your man but i feel i shouldn’t 🤷🏾‍♀️",2
1310,1310,22,ourownwells,2022-12-03 21:08:35+00:00,95,11,6,1,,Lemme ask y'all this. Do you know what the Weimar Republic was? How about the Reichstag Fore? Do you know about project Valkyroe? Ok then Ion wanna hear nun you got to say about what Hitler was or wasn't until you read a book. Not a sports page. Not a magazine. A BOOK NIGGA,2
1319,1319,31,killmesIime,2022-12-02 20:05:42+00:00,128,7,1,7,,If you ask the average nigga from Louisiana that watch basketball who is he a fan of he gon say LeBron or the Lakers before he say the Pelicans,2
1375,1375,0,mikecabellon,2022-12-06 21:39:31+00:00,59620,2903,558,180,,Should I tweet every time a trailer comes out for something where I auditioned for a role specifically written as Asian American but they went with a white person instead,0
1376,1376,1,BerlunoJupiter,2022-12-06 20:32:37+00:00,28801,4827,64,56,,Yall will never make me feel bad about a white person losing they privilege,2
1377,1377,2,DeadDogLake,2022-12-07 15:52:20+00:00,2061,395,16,10,,"Dear white peoples, 

When someone says ‘if they were a white person they would receive justice/resources/aid/grace’ they are not saying that a white person doesn’t deserve any of that, they’re saying they wish everyone was treated that way",0
1378,1378,3,WhoIsNickCage,2022-12-06 22:51:20+00:00,3366,162,28,46,,Just saw a white person on IG asking for donations bc they had a sex party at an Air BnB that resulted in $500 worth of damages. It’s being framed as a mutual aid request. I’m sick.,2
1379,1379,4,rongender,2022-12-07 09:34:01+00:00,238,100,1,1,,"i’m a white queer person and i can see my privilege on here and in real life. it’s easy for us to tweet our tweets, log off and live life. we don’t get sent racial slurs and gore for stupid reasons. we don’t get treated differently because of our skin colour. +",0
1380,1380,5,puregulus,2022-12-07 08:11:42+00:00,173,76,1,0,,saying “it’s not my place to talk” as a white person is insane. no one asks you to TALK. none of the people who were harassed asked for you to address something you probably know nothing - or very little - about. doesn’t mean you can’t help by amplifying the targets’ voices. +,2
1382,1382,7,poisonliIy,2022-12-07 00:02:51+00:00,153,43,1,2,,"as a white person, i am and always will be a person of privilege, wether it’s on here or irl. i always want to make sure to acknowledge this privilege everyday, and use it to be the best ally i could possibly be, without speaking over poc whatsoever.",2
1383,1383,8,OlufemiOTaiwo,2022-12-07 04:38:20+00:00,435,6,15,4,,I'm not a fashion person by any means but whose idea was this fit? got her lookin like a white Tyler the Creator https://t.co/DAWoJJHSAQ,2
1384,1384,9,Frediculous,2022-12-07 16:38:25+00:00,131,37,10,7,,"Ppl take their identities serious AF. A white person in seattle will have be like “i cant totally understand your experience as a black person bc im white but as a poor Non binary, neurodivergent, gay parent of a transgendered child with special needs, i kinda get it”",0
1385,1385,10,kellylinhayes,2022-12-07 00:25:33+00:00,380,49,5,1,,"If u are a white anyone and are thinking of writing a video essay on why K-pop is closing consider giving 500$ to an Asian theatre person and commission a piece from them about it instead. Unless you have the cultural competency to write EXACTLY WHY it’s closing, I don’t want it",2
1386,1386,11,DreadedJai,2022-12-07 23:36:14+00:00,125,24,1,0,,How do you as a white person have the audacity to even say a Black person didn’t experience racism 😭,0
1387,1387,12,coldxman,2022-12-07 21:03:06+00:00,946,171,50,24,,"When a black person gets killed by the cops, it makes national headlines. But when the same thing happens to a white person, you don’t hear about it. How come? @joerogan and I discuss below. Find more similar content here: https://t.co/OHnN4lFnhL
#CWC #JRE #PoliceBrutality https://t.co/2ANAtl45k0",0
1388,1388,13,JayKennett1,2022-12-07 14:18:47+00:00,1010,54,11,0,,@ElieNYC Thank you for thinking higher of white people than Alito. As a white person who has been Santa I would refuse to have my pic taken with a kid a in a Klan outfit.,2
1389,1389,14,UltraDane,2022-12-07 05:05:37+00:00,802,19,15,0,,@bobflint19 a white person acting like that would have been dropped on the spot.,2
1390,1390,15,nickguillory,2022-12-07 16:09:03+00:00,91,8,5,1,,"It really bothers me when a white person says, ""I was so impressed with..."" about a Black person. 

Hmm, why was it such a monumental moment for you? Because you don't think Black people can do impressive things???? We slay!!! Don't be mad!!! 

#TheView",2
1391,1391,16,vernalscott,2022-12-07 19:51:15+00:00,89,10,10,0,,"Racism hurts! All jailed Ella did was sing to a mixed audience. Friend Marilyn Monroe protested. 66 years later in Cape Town last week, a Black man was told he could not enter a pub unless accompanied by a White person. A White man protested. Respect to all the courageous allies. https://t.co/gYhv8BrM6x",2
1392,1392,17,terkey76,2022-12-07 09:02:23+00:00,62,10,3,1,,"Barnaby’s justification on #abc730 for not supporting the Voice:

“How do I explain to a white poor person why they don’t have the same voice?”

Sure, on brand, but It’s hard to think of a more monumentally bad take….",2
1394,1394,19,35Dabba,2022-12-07 01:19:29+00:00,625,9,41,2,,"@rosesburner @DailyLoud Of course it’s not real.
There’s only one non-tribe that has had no contact with people and they’re very hostile they literally killed the last person who tried to go there (an Asian-American kid… I think a white guy before him)
This is just a tribe but they’ve had contact",0
1395,1395,20,THELIFE0FTRIBE,2022-12-07 17:02:46+00:00,200,5,49,52,,Like I am the only one who sees the problem with a white woman running an account that’s  supposed to be a black person &amp; making fun of said black person???,2
1396,1396,21,MainStreetMuse,2022-12-07 04:13:41+00:00,324,16,6,0,,"@cbouzy I am a white person and will never say I understand how something feels to a Black person. I agree that Walker's candidacy was an insult to Black people and that he was their ""boy."" It was sickening to see him propped up by Cruz &amp; Graham - I don't think I ever saw him on his own.",2
1397,1397,22,Zoe_SZi,2022-12-07 13:46:38+00:00,351,0,9,0,,"The hate that Christopher Logan is receiving after defending his friend against racism makes it clear that white supremacy will attack anyone, including a white person, who tries to interfere with their racism.",0
1399,1399,24,wabbitwarrior,2022-12-07 23:03:46+00:00,133,32,12,0,,"Racism is Racism. It doesn't matter if it's coming from a white person, a black person, an Asian person, or an Indigenous person.

If you pass judgment on someone because of their skin color, ANY COLOR: you, my friend, are a racist.

Much like the woman in the tweet below.",0
1400,1400,25,lmhuber1982,2022-12-07 20:03:37+00:00,65,1,3,2,,@realdocv I'm embarrassed to be a white person. https://t.co/TYtoqBZLzX,2
1403,1403,28,DrillicaL,2022-12-06 22:29:29+00:00,186,8,1,0,,@john_bobbins People on Twitter have NO CHOICE but to talk about it because it happens SO OFTEN. Local police and news definitely doesn’t cover every missing black person. A white person goes missing and there’s search parties etc.,2
1405,1405,30,agitpopcorn,2022-12-07 20:35:04+00:00,55,2,1,0,,"""I know more as a white person about a particular people's culture than people from that very same culture""",2
1407,1407,32,gisdonewirh2020,2022-12-07 03:01:41+00:00,66,4,2,0,,"@michelle_byoung I think as a white person so many white people act like minorities r taking everything they have and I don't get it.  You live in a white suburb, next to white people, ur kids go to school with 98% white kids, u have a mcmansion, u drive an escalade, what r they taking?!",0
1411,1411,36,venuswhxre,2022-12-07 03:10:02+00:00,200,12,2,0,,"I really want to know why you thought it was remotely appropriate to use your platform of 30k to say who and what ranboo was addressing in his thread about race and racism. things that you as a white person are not affected by and have no say in. 

he wasn't talking about a",2
1413,1413,38,cwgl418,2022-12-07 06:41:54+00:00,80,0,10,0,,"Wednesday’s actor is a White (passing) Latina right...? Why do I get to be called a White person and a racist by saying this...?😭😭😭I’m not even White, I'm East Asian😭😭😭😭😭",0
1417,1417,42,chriscameron0,2022-12-07 01:23:43+00:00,311,0,17,0,,"@ClownWorld_ As a white person, this is hilarious. I would laugh so damn hard if someone called me one of these",1
1421,1421,46,yeongno3,2022-12-07 15:17:29+00:00,222,6,2,0,,"You're a bad man, but it's not because you are white. It's because you have a persecution complex and you believe people calling out racism perpetuated by a white person as an attack on yourself because you are also white.",0
1424,1424,49,1tweet4mamkind,2022-12-06 20:35:33+00:00,2747,173,27,53,,@JamesBradleyCA “You married a white person so you should expect his family to be racist” is a very weird take in 2022.,0
1427,1427,52,yellproxy,2022-12-06 20:58:34+00:00,74,2,7,0,,@KnowCap @tize4PF Lmao Y’all acting like I said white ppl get it the worst or sum all I’m saying is u can get away with saying something racially offensive to a white/Asian person that u usually couldn’t say to another race and it be considered just a “joke”🤷🏽‍♂️,0
1429,1429,54,TheHouseHounds,2022-12-06 22:58:06+00:00,69,1,0,0,,"@EndWokeness If it is NOT a white person, the media buries the race of the criminal.",0
1432,1432,57,KarenHeathAlle2,2022-12-07 00:52:12+00:00,51,0,2,0,,"@CeleySchumer @mikecabellon This is so true. How often do we hear, “The role was written for a white person but they went with an Asian / black / Latino actor!”   

Never. We never hear that.",2
1441,1441,66,cirinyc,2022-12-07 16:44:32+00:00,66,0,0,0,,"@MissTorres04 @mikecabellon I mean, the latter would be more believable if they… ya know… casted a different person of the same ethnicity. How is a white person a better ____ than a person of that ethnicity? One ethnic person not being fit for all types of roles doesn’t make white ppl more suited.  Ever.",2
1453,1453,78,suzylebo,2022-12-07 00:34:30+00:00,216,5,1,0,,@ReduxxMag @StandingforXX Travesty. No one is asking how black people who are descendants of slaves in this country would feel about a white person pretending to be of their ancestry being honored in this way. Disgusting. You cannot will your way into genetics or ethnic heritage.,0
1457,1457,82,cyjprint,2022-12-07 01:49:57+00:00,123,50,0,7,,"💬 white chocolate or dark chocolate?
🐰 i’m usually a white chocolate type of person. but recently, i’ve been enjoying dark chocolate

#Mark #마크 #段宜恩 @marktuan @dnaofficial",2
1460,1460,85,BrandonStraka,2022-12-07 22:26:49+00:00,61,11,2,1,,@JoeTalkShow I love the left’s philosophy that if a white person has a reaction to them saying something horrid or offensive that’s proof that the statement is true. But if a non-Caucasian person has a reaction to even a mild criticism it’s because the person who said it is a racist.,2
1468,1468,93,withyoumarktuan,2022-12-07 01:50:16+00:00,383,192,2,14,,"221207 Mark on Twitch

👤: White chocolate or dark chocolate?
🐰: I’m usually a white chocolate type of person, but recently I have been enjoying my dark chocolate.

🔗 https://t.co/T4Lkm8RKcx

#MarkTuan #Mark #段宜恩 #마크 
@marktuan @dnaofficial",2
1473,1473,2,JohnathanPerk,2022-12-01 19:04:40+00:00,83,17,5,1,,"“Ashli Babbitt is trash” ➡️ no Twitter violation

“Ashli Babbitt is white trash” ➡️ one week Twitter account suspension

This is what we mean when we say white people think “white people” is a slur.

whiteness is protected in all facets of our society—its mere mention punishable.",0
1477,1477,6,dancindoti,2022-12-03 15:25:46+00:00,71,3,2,1,,@WalshFreedom You just now noticing that? They also claim to be patriots but endorse overthrowing our government. And they’re all for  free speech until you call them white trash &amp; a traitor to democracy and then they report you and get you suspended for a week. Right Marge? 🤬,0
1482,1482,11,HollerCountry,2022-12-02 12:08:00+00:00,72,16,2,4,,"White Trash Revelry is a dazzling listen; @AdeemTheArtist's truth-telling is an antidote not only to country radio but also to our political discourse writ large.
And we’ve given it a sensational 9.5/10 ⭐️ https://t.co/Okfqi0oYXK",0
1495,1495,24,paulcshipley,2022-12-01 16:49:01+00:00,128,19,16,0,,"@laurenboebert Shawna Bentz, Boebert's mother gave birth to her at 14 years old.
Lauren Boebert gave birth to her first at 17 years.
Boebert's son is 17, he just became a father.
It's a family tradition of white trash pedophiles.",2
1556,1556,0,brophhhh,2022-12-07 03:33:09+00:00,94,9,15,3,,"i already put together a concept album for nudy so if u don’t wanna look through all those songs, all 18 of these are fucking amazing. https://t.co/molY1VYx6h",2
1558,1558,2,QuetzacoatlKing,2022-12-07 20:16:30+00:00,53,11,0,0,,@ the guy in the board room giving all these stupid fucking ideas to the team https://t.co/L3VTPQGOk7,0
1564,1564,8,BohemianAtmosp1,2022-12-07 16:04:40+00:00,253,49,9,0,,"Any investigation into potential causes of the alarming excess deaths yet? Nope thought not, all we get is that’s it’s going to be cold, put the heating on. Oh and Zelensky has won an award. These fucking people.",2
1565,1565,9,tenfeetoff,2022-12-07 17:39:42+00:00,91,14,1,1,,"All these years later still abso-fucking-lutely epic, @jimrosecircus1😱❤️ https://t.co/3CkHuHaHMb",1
1568,1568,12,AsarathaHS,2022-12-07 01:57:13+00:00,892,88,28,6,,"MAPPA continually taking on all of these massive projects is absolute fucking insane to me. JJK, multiple AOT seasons, CSM, Vinland Saga, JJK S2, Hell's Paradise, and now OPM3. 

This drastic increase in output can not be good for anyone involved, besides the ppl making money",2
1576,1576,20,drvolts,2022-12-07 23:55:27+00:00,726,69,14,3,,"Fucking Piers Morgan sitting there gobbling steak at a vegan on TV ... I mean jesus, has anything ever radiated more weakness? More sweatiness &amp; insecurity? How did all these dudes get the idea that being a man = being a petulant dick?",1
1580,1580,24,stallseok,2022-12-07 17:39:37+00:00,63,8,2,1,,some of y’all armys want other armys to be so miserable during these next two years and i’m not fucking with it. like me saying how we gonna be okay and how bts will be bigger than ever when they come back bc i seen it with western artist who took 6 years off their career should-,1
1581,1581,25,BowTiedMahi,2022-12-07 20:31:15+00:00,61,0,4,0,,"""Look Mom I did $6,000 in sales today""

""I don't care, get all these boxes out of my fucking living room""",1
1582,1582,26,JennyJohnsonHi5,2022-12-06 23:47:43+00:00,67,12,3,3,,Marvel always has villains trying to destroy the Earth. If all these bad guys would hold their fucking horses they’d find out we’re destroying it just fine all by ourselves.,1
1584,1584,28,Thunderblunder7,2022-12-07 15:29:33+00:00,829,18,15,1,,I pair all of these w torkoal and go to the fucking moon,1
1608,1608,52,kirijaz,2022-12-07 11:34:24+00:00,52,1,4,0,,All these negative comments about my art that I made with my soul like be fucking fr I don’t care what y’all have to say 💀💀💀 https://t.co/hCYiTpdFag,1
1612,1612,56,JrrizzoYT,2022-12-07 22:51:36+00:00,79,2,2,0,,It's like Youtube all over again. Can these fucking people do anything right?,1
1622,1622,66,Izze1122,2022-12-06 21:22:33+00:00,116,4,3,0,,"Nah but these people bitch at me for not begging forgiveness when someone who emotionally abused me died, but then they turn around and post shit like this???? Nah this is so fucking hypocritical and fucked beyond all measure",1
1630,1630,74,SubToOptimus,2022-12-06 15:08:21+00:00,81,7,2,0,,"Because you all just put blind faith into people online you’ve never met a day of your life (I’m guilty of this too.)

Especially knowing dozens of people in the background you can kind of tell that at least 75% of these influencers and creators are fucking scam artists.",1
1635,1635,0,caslernoel,2022-12-07 18:45:48+00:00,3039,271,74,12,,Next Season of 'White Lotus' is gonna be at Mar a Lago except nobody is actually rich or good looking but they are all prostitutes.,2
1636,1636,1,awildjessichu,2022-12-07 19:51:06+00:00,226,22,11,4,,"So funny, all this stuff about fashion at TGA discourse just pokes at this larger issue I’ve had for forever where people in the industry who are not men (particularly white men) are held to an EXTRAORDINARILY higher standard of attractiveness. It’s unreal.",2
1638,1638,3,2Strong2Silence,2022-12-07 20:35:37+00:00,122,27,2,2,,"After seeing the voting breakdown from Georgia it is a shame that once again I need to remind all of you:
The only demographic Trump improved his numbers with in 2020 was? WHITE WOMEN!! Don't look to us to save you anymore. We are all done.",2
1639,1639,4,DavidSo59,2022-12-07 23:23:35+00:00,119,57,9,3,,"https://t.co/o6QTbrE2k6

How many of you were aware that in the month of October 2022 the black man in this video murdered five white people? Here are four of the five images of the victims. This story was buried by the media quicker than all five victims were buried. https://t.co/cy4BHRqngk",2
1642,1642,7,scottmerkin,2022-12-07 22:35:01+00:00,425,53,173,102,,"White Sox are in discussion with OF Victor Reyes. Switch-hitter, can play all three outfield spots. Would be a Minor League deal with a non-roster invite to Spring Training.",2
1643,1643,8,MissSassysMum,2022-12-07 21:21:53+00:00,212,12,11,1,,"Thank you to all for the support. Am trying to acknowledge your replies &amp; questions as quickly as possible. As you can see, Shimmer is doing just fine. Her eyes are already less red, &amp; while not her usual dazzling white, she lives up to her name.  Another bath on the list. https://t.co/uUuVPh77QG",2
1648,1648,13,vrijomslachtig,2022-12-07 17:50:05+00:00,207,5,28,146,,"this is the exact same dynamic as when racist suburban white women going ""why are all these young black men so terrifying"" while ignoring that it's because they are in fact racist suburban white women",0
1652,1652,17,mightbeautistic,2022-12-07 18:54:12+00:00,126,5,1,1,,"@ATMwithJacy It’s offensive on a few levels. It can be a bit like respectability politics…ooh you are smart and social and speak well, how surprising since you are Autistic. Nope, not surprising. We are a neurotype not a monolith and we aren’t all white young stressed out boy child’s either",2
1654,1654,19,nickhajek,2022-12-07 20:17:00+00:00,77,8,3,2,,"@TheBennettK I keep telling people that the White Sox are up there with the worst sports teams of all time. 118 seasons, 11 post-season appearences. It's shockingly bad.",2
1656,1656,21,ClemensFoerst,2022-12-07 17:29:47+00:00,171,45,4,13,,"An old white man discovers the advantages of rail over truck. It seems miracles are possible this #Christmas after all. 😉 Merry Christmas to you all, and to you dear #Santa, enjoy the ride. 🎅🚅

THIS IS #RAILCORE #WeihnachtenAufSchiene

@unsereOEBB #RailCargoGroup https://t.co/ACzS4kcLhN",2
1657,1657,22,apihtawikosisan,2022-12-07 17:20:52+00:00,56,3,2,0,,"White people are able to conduct Indigenous research all the time - these ethnic frauds don't need to wear us like ill-fitting coats to succeed, and I think that's what baffles me the most.",2
1669,1669,34,Kennymack1971,2022-12-07 18:40:23+00:00,73,16,2,0,,"Just because Black people overcame voter suppression shenanigans in Georgia doesn't mean they don't exist.

Good lord White people and White men of all ideologies are exhausting.",0
1671,1671,36,jeannine_bartel,2022-12-07 19:11:30+00:00,67,16,0,0,,@FrankLaRose we were all warned that people like you and your fellow @ohiogop cohorts who willingly accept endorsements from the most criminal POTUS to ever occupy the White House are ”clear and present dangers to democracy”. https://t.co/62iyF1WS7T,2
1673,1673,38,Beabpark,2022-12-07 23:44:06+00:00,298,4,2,1,,"@wickdchiq What a beautiful video. Full of empathy, love and humanity. You Erica, seem to be void of all the above. For some reason you are taking your hate out on white people. This is your personal issue &amp; trauma from some distant experience. Seek help. You are becoming the hate you spew.",0
1675,1675,40,ASBNBYN,2022-12-07 15:39:32+00:00,97,7,0,0,,"@_benjvmins_ And all three are aided by and in service of white supremacy

It's a sad world out there",2
1682,1682,47,cbcasithappens,2022-12-07 23:01:07+00:00,62,17,8,2,,"If you tune in to Discovery Channel's Shark Week coverage, you might get the false impression that all sharks are dangerous and all shark experts are white men. https://t.co/3MKx6KaAZC",2
1684,1684,49,White_Janissary,2022-12-07 17:06:03+00:00,62,3,2,1,,"If I ever have children I’m committed to raising them without gender norms, by which I mean they all get boy-oriented toys and interests because those are just objectively cooler than that girl crap. We will have none of that in this house.",2
1688,1688,53,SwampCommunist,2022-12-07 15:54:17+00:00,86,11,2,0,,Something to be said of the people who are willingly posing all this Kanye shit as like Black vs Jewish when he literally launched that entire media cycle in a Piers Morgan interview claiming he sees himself in the same social class as the straight white male capitalist,1
1696,1696,61,almoud85,2022-12-07 18:24:18+00:00,70,3,6,0,,"@Maks_NAFO_FELLA If it’s true that Russia was involved in the attempted coup by white nationalists in Germany, then all gloves are off. Believe me NATO as a whole will escalate their support for Ukraine significantly.",2
1697,1697,62,disrupthehuman,2022-12-07 20:22:54+00:00,180,25,1,2,,maybe because not all of us are white supremacists who consider cis white womanhood the normative standard of oppression?,0
1703,1703,68,TheBennettK,2022-12-07 21:44:20+00:00,62,7,3,1,,"The White Sox have NEVER won a winner-take-all playoff game.

They are 0-1, with 2020 Game 3 being their only chance.

2008’s “blackout game” was,by definition, a regular season game.",2
1705,1705,70,LinguistReborn,2022-12-07 22:32:24+00:00,73,12,4,1,,"it’s hilarious how many of the “all white trans women are former Nazis” crowd are all either ex-republicans (Jai), ex-fascists (Mel), or current fascists (Slime Mother), but yeah okay, if you see a white trans woman it’s not transphobic to assume she used to be a Nazi. sure.",2
1707,1707,72,afrodykee,2022-12-07 19:28:33+00:00,76,24,2,2,,"Wait until you realize that transmisogynoir is the fulcrum and all these systems of oppression serve to uphold clsss relations and labour divisions which is why transgression is met with violence. Also currently these systems are inextricable from white supremacy, colonialism and",2
1710,1710,75,SheilaKatz1,2022-12-07 16:01:34+00:00,74,7,4,1,,At the White House today representing @NCJW at a roundtable on antisemitism convened by @SecondGentleman. Grateful for this conversation and his leadership. Fighting antisemitism is part of the larger work of creating a world in which all people are free from oppression and hate.,2
1711,1711,76,cultofdusty1,2022-12-07 22:49:48+00:00,90,12,3,3,,Meanwhile right wing channels are calling all gay people pedophiles and hosting white supremacists. Why are leftist channels punished by Youtube while right wing channels are protected? @SusanWojcicki,2
1721,1721,0,CBTHunting,2022-12-07 08:31:15+00:00,570,155,4,2,,"Animals deserve to live, not be killed for the sake of human entertainment. 🦁🦏🦒🐘🐆

#BanTrophyHunting",2
1722,1722,1,AttorneyCrump,2022-12-07 20:44:31+00:00,488,153,23,6,,The Grand Rapids (MI) police department was CLEARED of any wrongdoing in 79 excessive force complaints from citizens BEFORE former Grand Rapids (MI) Christopher Schurr killed an unarmed Patrick Lyoya! Now is the time for the city and its officer to be held accountable! https://t.co/psRVH7MtKw,2
1723,1723,2,SenBrianSchatz,2022-12-07 15:44:53+00:00,149,43,6,0,,"On this day in 1941, our nation was attacked at Pearl Harbor, starting the American involvement in WWII. More than 2,400 service members &amp; civilians were killed on the shores of Hawai‘i that morning, &amp; every day our state is humbled to be responsible for honoring their bravery. https://t.co/3boxOw2fDn",2
1724,1724,3,GatorsDaily,2022-12-07 17:37:25+00:00,2522,52,8,1,,its likely this caiman is used to being around people and has been fed before. its cases like this when gators ended up being killed for being in residential neighborhoods! be gator-smart!,2
1726,1726,5,MFA_Ukraine,2022-12-07 18:04:15+00:00,673,301,40,28,,".@ZelenskyyUa: “Terrorists attacked the peaceful city Kurakhove. A market, a bus station, gas stations, residential buildings were shelled. At least 6 civilians were killed, 5 were wounded. Terrorists are inhuman. And they will be held to account for it.”
#RussiaIsATerroristState https://t.co/Ff0kBx5S3e",2
1730,1730,9,SisiTope,2022-12-07 19:56:08+00:00,146,29,16,5,,"One thing my father did and I am grateful for is that non of us could earn any money until university graduation, he consciously killed all our business ideas, we relied on him for everything. Thank God for provision. If you want to be in charge of your kids let them be kids.",2
1731,1731,10,ThottiestHoe,2022-12-07 22:05:39+00:00,220,10,3,1,,Be carful when your girlfriend is on her period . Last night I almost killed my boyfriend because I told him I wanted jalapeño Cheetos y el PENDEJO didn’t go buy them for me,2
1733,1733,12,Noellenarwhal,2022-12-07 15:52:57+00:00,61,4,8,1,,"So many ""freedom lovers"" think that women should be killed for speaking",2
1739,1739,18,riibrego,2022-12-07 18:52:22+00:00,94,11,2,0,,"Kind of a companion to the Kon set, but this one is for people who want to be killed by Makima every time they unlock their phone (I also went ahead and included a dark version of the lock screen!)

You can get the set here!: https://t.co/r7mE0ePJbJ https://t.co/0WC48Q2GZS",2
1761,1761,40,nasrene41,2022-12-07 13:52:38+00:00,41,66,1,3,,"WAY TOO MANY HEALTHY YOUNG DOGS &amp; PUPPIES #KILLED IN NEW YORK CITY “SHELTERS”. CALL YOUR REPRESENTATIVES &amp; DEMAND THAT THE #SARA ACT BE PASSED FOR #NoKILL AT ALL #NYCACC SHELTERS
No Kill policy for all NYC ACC Shelters - Sign the Petition!
https://t.co/SUDZzeAmvr",2
1763,1763,42,EFF,2022-12-07 19:24:18+00:00,210,62,8,9,,"We did it! We killed killer robots in San Francisco...for now. If the Supervisors’ Rules Committee considers revising the ban, the community will be back in opposition to robot deployment of deadly force. 

https://t.co/esDSJvdT1v",2
1785,1785,64,_jailibee,2022-12-07 16:28:10+00:00,67,0,1,1,,"@DuvalJoumas @chillwithaster That voice just gave me shivers, got me thinking that Wanderer has the possibility to be killed as punishment for trampling Irminsul 😭... And it doesn't help that he thinks it's okay for him to die",2
1791,1791,70,AltHomelandSec,2022-12-07 16:37:17+00:00,70,6,0,0,,"Praying for @tedcruz's daughter, Caroline. Mental health is so important in this country, especially for children in the LGBTQ+ community - and especially now as they are being targeted, harassed, and killed by right-wing extremists for trying to be themselves.",2
1796,1796,75,7signxx,2022-12-07 18:21:13+00:00,117,16,1,2,,"The man answered, ‘I will drink a glass of wine,’ thinking it to be the least of the evils.

When he had drunk the glass of wine, he asked for more and more until he became so intoxicated, that he fulfilled his desires with her and finally killed the boy as well.”",2
1810,1810,0,royalty_38,2022-12-07 00:22:32+00:00,649,7,5,1,,@HaHaDavis Nigga ain’t lying them bitches be made made,1
1843,1843,33,REBORNEDWAN,2022-12-06 08:13:58+00:00,63,5,0,3,,"@blindvini @RapMais Vai ser mais ou menos assim:
""For all my Brazilian niggas that know me best
I feel like, me and Juliana might still have sex
Why? I made that bitch famous (God damn)
I made that bitch famous.""",1
1880,1880,0,chatsandbets,2022-12-07 01:20:13+00:00,248,54,21,12,,So you drove your car all the way to the damn arena got dressed hell even shot the ball around before the game even started and 2 mins into the game you have an illness FUCK OUTTA HERE,1
1881,1881,1,MazvitaJames,2022-12-07 16:51:00+00:00,94,19,2,1,,"I do not feel sorry for grown ass consenting adults, fuck outta here.",1
1884,1884,4,TheMemeBender,2022-12-07 01:15:03+00:00,70,3,6,0,,"&gt;screenshot from a 16 year old game

Yeah fuck outta here",1
