,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
1139,1139,15,Howlitzer,2022-11-23 20:13:57+00:00,172,33,3,0,,"I don't care if the shooter is enby or if it is an opportunistic lie. People died, and there's a concerted effort to play this against queer people either way. You have cheese-brain if you can't see this.

I'm fucking tired.",0
1141,1141,17,GullahRehabbed,2022-11-28 13:21:47+00:00,61,5,10,1,,"The evidence of my toxicity was...

 - Britney Griner detention for ignoring the WNBA, WNBPA &amp; State Department

- Not liking Beyoncé's poor attempt at Black/Latino queer music  

- Going after a sellout critic of VP Harris in Ernest Owens.  

Guilty!  I'm fucking guilty!",0
1143,1143,19,transitlanta,2022-11-23 21:08:01+00:00,72,6,3,0,,"Hearing straight white liberals trying to keep their queer son from purchasing a gun post club Q is fucking HILARIOUS

“You’re more likely to die from your own gun”
“Whats the likelihood of that situation”

It. Doesn’t. Matter. Anymore.

So long as 2A exists. EXERCISE IT!",0
1144,1144,20,toboldlymuppet,2022-11-23 16:27:17+00:00,271,42,1,2,,"can people fucking chill and stop sanitizing and policing queer content (and queer creators) in ofmd. just say you don't like a character or ship, no need to come up with the most conservative takes to justify yourselves.",0
1145,1145,21,Neil_McNeil,2022-11-25 01:36:28+00:00,223,15,11,3,,"I have a lot of thoughts about Disney’s Strange World and the main one is that Ethan’s character is not only openly queer and pining after/flirting with another boy, but also has conversations with each member of his family about his budding relationship, which I fucking loved. https://t.co/SeAa3PcY6G",0
1146,1146,22,Redd_Scared,2022-11-28 06:50:14+00:00,458,25,1,1,,-right wing rapists don’t like. There’s nothing “adult” about teaching kids about sexuality because-fun fucking fact-most queer folk find out they are queer at a very young age. But y’all would rather leave them to navigate a heteronormative world alone because it’s-,0
1151,1151,27,GymLeaderLogann,2022-11-26 07:57:17+00:00,52,3,2,1,,"The queer people that are attacking Victoria for discussing a term that makes her uncomfortable is fucking disgusting. This is a term that she, and many femme people I know, has said makes her feel excluded, and that's exactly what some queer people are doing. #CanadaVSTheWorld",0
1154,1154,30,raplinegold,2022-11-22 20:04:02+00:00,96,11,1,0,,"god my blood boils with this shit about respecting fucking values when the values in question condemn my very existence. as if homosexuality is a concept “created” by the west, as if there’s no queer people in the middle east and asia. its so fucking infuriating.",0
1155,1155,31,violetofthevoid,2022-11-23 13:46:04+00:00,140,6,3,0,,@0rdinaryDemiguy I can count the number of people on one hand who know IRL that I'm bi. Even in queer safe spaces it is kinda a fucking gamble if there's rampant biphobia or not.,0
1157,1157,33,CoreyBrickley,2022-11-26 06:18:14+00:00,211,13,5,0,,"i'm fucking sick of fascist baby brain arguments.

if you don't understand what the word ""antifa"" means or you think queer and trans people don't deserve the basic fucking dignity of a safe existence GROW THE FUCK UP. OR LEAVE THE PLANET EARTH. ANY METHOD WILL DO",0
1159,1159,35,Mish_is_waiting,2022-11-29 02:09:29+00:00,65,2,4,1,,@pinkmarblewalls @bottomho @Staphyloccoccus @orangingrid @PopCrave No they fucking can’t. A real person cannot queerbait. I am a queer. Leave people alone. This kind of shit pressures people into revealing their sexualities which you are not entitled to.,0
1161,1161,37,RollWithRu,2022-11-23 20:19:03+00:00,83,3,1,0,,"i haven’t spoken about the horrific violence that took place in colorado springs at club q because quite frankly, i haven’t had the capacity

what i will say is it is such a fucking hard time to be queer in our current climate and i’m so grateful for the whole community",0
1163,1163,39,foxthatbarks,2022-11-22 23:08:14+00:00,91,22,3,0,,"I thought you guys wanted to protect the second amendment at all costs, what's with all the pearl clutching?

queer people were just fucking slaughtered in their OWN SPACE not even half a week ago, and you're surprised that they wanna arm themselves 💀",0
1167,1167,43,ashisgirlmoding,2022-11-26 00:35:44+00:00,326,2,1,0,,"@GothMarxist Using a fucking hate crime against queer people to justify some guy’s infidelity?!?!?! Only on twitter, I swear 😑",0
1168,1168,44,SpillerOfTea,2022-11-24 16:39:47+00:00,234,14,5,0,,"Really fucking nauseating how the press - including the queer press, by the way - have just accepted a narrative spun by a mass-killer of LGBTQ people that was clearly designed to, (a) heap more suffering on the community and/or (b) mitigate the hate crime element of the attack.",0
1169,1169,45,PepePierce,2022-11-23 00:50:24+00:00,86,8,2,0,,A’ho young warrior queer trans two spirit gender becoming undoing reshaping not give a fucking beautiful ones. Ahooooooooooo to you.,0
1176,1176,52,Fizzzycat,2022-11-23 09:46:45+00:00,83,0,3,0,,@halomancer1 This is exhausting to witness as a cis queer person I can’t fucking imagine how trans and nb people are feeling through all this jfc,0
1185,1185,61,swiftshaim13,2022-11-23 17:10:55+00:00,115,3,1,2,,also. i’ll never forget how yall react every fucking time she doesn’t “come out”. like you shouldnt be a gaylor just bc u want to be right abt something? your pettiness is showing :/ LITERALLY why can’t u just enjoy the music through a queer lens AND respect her at the same time?,0
1186,1186,62,fluffyblkboy,2022-11-26 20:50:00+00:00,75,17,0,0,,The same demographic who thinks it’s an affront to masculinity to properly wash your ass is running a smear campaign against a Black Queer teacher for *checks notes* giving them lotion. Be fucking for real.,0
1189,1189,65,Blankzilla,2022-11-23 03:31:00+00:00,53,3,0,0,,"""Hey that's pretty mean""

She fucking blamed a hate crime that ended with 5 queer lives cut short on the queer people their for having an all ages drag brunch.

It goddamned better be mean, because I want to say far worse but don't enjoy being banned",0
1194,1194,70,mikurubaeahina,2022-11-22 21:54:06+00:00,108,2,2,0,,"also, as always, I'm not even really a qualified trans advocate, I'm just some queer lady who started off just asking to exist, and now is asking louder for us all to get to exist. I review fucking automobiles for a living. That is what I was supposed to be doing this week",0
1197,1197,73,saoirsefashion,2022-11-26 06:21:49+00:00,79,4,2,0,,"i'm so fucking done with the ""this stuff is just a distraction"" shit. it is very much also about killing gay and trans people like @willmenaker said, if u are about class politics you need to understand and care about a project to kill millions of workers b/c we're queer or trans",0
1200,1200,76,ithayla,2022-11-22 15:45:06+00:00,60,3,1,1,,happy to have such a huge franchise (fucking gundam) have canon lesbians as the main characters hopefully this does a lot for queer media going forward,0
1204,1204,80,SocalAntifa,2022-11-23 04:45:27+00:00,50,14,1,2,,"@ABC7 @ABC10 really need to learn their fucking boundaries.

They've been asked REPEATEDLY to not show up to the vigils, because we don't want to turn the death of our queer siblings into a media spectacle. What do they do? They show up in Hollywood anyways.",0
1208,1208,84,avery_everhart,2022-11-24 02:58:20+00:00,53,1,1,0,,"I don’t mean to be insensitive but it’s telling if you’re a perpetually online queer who never sets foot in gay bars or any other queer space but takes up for the opportunistic gunman trying to trade in his semi automatic weapon for a rainbow flag

GET FUCKING REAL",0
1211,1211,0,JenniferVEvans,2022-11-30 21:39:46+00:00,652,73,26,10,,"....and now the reveal. The Queer Art of History has a cover, featuring the work of artist Benny Nemer and is creative re-imaginging of an iconic scene from Rosa von Praunheim's film It's Not the Homosexual Who is Perverse.... https://t.co/JkySJrCIU5",2
1212,1212,1,imnotoyku,2022-11-30 21:53:59+00:00,687,110,50,9,,Anyone who is annoyed with the queer representation in World of Warcraft or any video game is a red flag,0
1213,1213,2,friend_shape,2022-11-30 22:54:10+00:00,947,68,23,2,,Get in the car babe we're going to Delta Utah to fight some people who walked out of David Archuleta's Christmas concert when he opened up about his queer self-acceptance journey,0
1214,1214,3,SocDoneLeft,2022-11-30 22:52:27+00:00,1607,31,26,1,,"Nawaz used to be a libertarian ""fuck your feelings"" skeptic kinda guy 2 years ago

anti-queer brainrot is insanely fast https://t.co/Y2HSmUiBSZ",0
1216,1216,5,jessiegender,2022-11-30 21:23:33+00:00,252,7,94,1,,Who is the most rougish famous queer person you know?,0
1217,1217,6,frankmugisha,2022-11-30 22:13:38+00:00,116,12,12,1,,Happy birthday Pepe and grateful for your boundless contribution to the Queer struggle in Uganda 🏳️‍🌈🏳️‍⚧️ https://t.co/c3jilqGrRg,0
1218,1218,7,itspastiche,2022-11-30 22:13:55+00:00,62,2,2,0,,do you think this woman knows how much she shaped online queer culture https://t.co/30pmKozK19,0
1222,1222,11,ech0void,2022-11-30 22:26:29+00:00,53,4,2,0,,what is it about haechan always having rumors with queer women,0
1223,1223,12,clingynelson,2022-11-30 22:17:23+00:00,204,3,6,0,,good night queer people who cry watching heartstopper,0
1225,1225,14,BelialRen,2022-11-30 23:10:42+00:00,94,0,15,1,,"@lightvlr I agree with all of these but DBD, it has a large queer community",0
1236,1236,25,Zak_SHWAP,2022-11-30 21:03:03+00:00,300,12,3,2,,"@NigelGraz @iscoppie You ever hear of the books by Ellen Kushner and Delia Sherman? 

Look into Swordspoint, Privilege of the Sword. It’s full of this. Drama, queer, swords, aristocracy, fighting, sex, romance, and revenge!",2
1241,1241,30,TheLadyMiyabi,2022-11-30 22:15:26+00:00,53,0,3,1,,@TheLadyMiyabi's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,2
1242,1242,31,LysLightRchd,2022-11-30 21:38:19+00:00,54,0,1,0,,@BuccieroSandra @torriangray And then they pretend queer people are the cause,0
1243,1243,32,petitdongree,2022-11-30 23:11:03+00:00,51,0,2,0,,"@debbiestar19 I mean you could check out the entire video this came from as you might find that they’re acting for a music video that is actually queer! the entire series of mvs it’s apart of are queer (no baiting, actually telling queer stories) (-: this one is from ‘because’ by rie",0
1246,1246,35,RAWtools,2022-11-30 22:21:53+00:00,50,10,1,0,,"When the Queer pastor in Colorado Springs asks us how we are holding up, it tells you all you need to know about what the churches are missing when they choose to not be inclusive of their LGBTQIA+ siblings. https://t.co/jw4RjQpUfA",0
1249,1249,38,meakoopa,2022-11-30 21:31:05+00:00,59,1,1,0,,five queer icons,0
1260,1260,49,PinkRavenclaw,2022-11-30 23:45:51+00:00,68,7,12,0,,Ahhhh my favorite professor is queer!!!!,0
1261,1261,50,UnseenJapanSite,2022-11-30 22:54:19+00:00,112,12,1,0,,"“...there are fundamental differences in life and society being queer,” Masaya Chiba says. “The ‘normal life course’ doesn’t apply in the same way. With literature, I can express the incredible complexity of sexuality, the negative aspects of desire.” https://t.co/c0nl8OxbaR",2
1269,1269,58,abnormallyadam,2022-11-30 22:46:32+00:00,146,5,1,3,,"Yes, I’m quite aware that Bea is queer after 1x08, so obviously there’s no hetero explanation hahaha but you know what I was saying lol",0
1273,1273,62,Femme_Trash,2022-11-30 22:09:29+00:00,77,5,2,0,,"And the irony of that is that HEAs conceptually are so radical for POC, queer, trans, disabled, etc folks, so expanding what an HEA means and how it can look in terms of story structure is vital to expanding genre-inclusiveness.",2
1274,1274,63,MishimaKitan,2022-11-30 22:07:32+00:00,51,9,0,0,,"wishing
all queer people (especially trans and nonbinary people)

a very
great start of December!!!!!! 🥳 🎉 https://t.co/inrCnOfxHD",0
1276,1276,65,outmagazine,2022-11-30 22:15:00+00:00,92,14,0,2,,"Mad Tsai is back at it again with a new queer bop! Check out the new #musicvideo here. 

#newmusic #music #stacysbrother #stacysmom #LGBTQIA #popmusic 

https://t.co/7jqQ66q8ls",2
1279,1279,68,gay4darcy,2022-11-30 21:56:01+00:00,157,19,2,1,,"appreciation tweet for max chapman. authenticity personified as a queer woman of colour in the 1940’s!! 
i SEE so much of myself in max especially the suit scene. character representation is so damn important! https://t.co/K3XR70ECA3",2
1287,1287,76,cerotez,2022-11-30 22:01:57+00:00,82,0,0,0,,"i support the queer baiting actually, i give them permission",0
1298,1298,87,matthew88264759,2022-11-30 21:46:07+00:00,438,4,9,0,,@Thatpers0n19 @tragicbirdapp I unironically love that us queers monopolized the rainbow in the minds of Conservatives.,0
1299,1299,0,itsvaee2u,2022-11-26 20:26:49+00:00,3032,1333,7,101,,i love a nigga that offer. i just dont have it in me to ask a nigga for sht! specially if i can get it or pay for it myself. 🥴,0
1300,1300,1,niicole__nicole,2022-11-27 21:02:40+00:00,1706,923,3,111,,Dead ass if you gotta ask for dates or flowers n shit get a new nigga wtf,1
1301,1301,2,Modeltype_leesh,2022-11-29 02:50:32+00:00,1328,595,4,52,,I just loveeee a nigga that see something need to be done and he just do it like yes thank you!!m I hate a nigga I gotta ask or remind,0
1302,1302,3,briflowww,2022-11-29 20:32:41+00:00,124,62,0,5,,"I ain’t never stole from a nigga, went in a nigga pockets or set a nigga up ask around about me everything coming back solid💪🏽",0
1303,1303,4,theerawestbih,2022-11-28 15:43:13+00:00,658,165,20,167,,"Before, u fw my nigga ask yourself do u want me to fuck with your mama nigga, do u really wanna see Ms.Tammy crying in the room cause a 25 year old fucking with her man?! oh ight",0
1305,1305,6,chop_343,2022-11-29 20:00:44+00:00,10881,200,41,17,,@Lashannaisrite @DailyLoud All the nigga asked for was A pretzel with no salt he didn’t ask the bitch to make him A Diamond Crown relax,1
1308,1308,9,youknowjo_,2022-11-29 08:02:43+00:00,158,45,0,14,,"when a nigga tell you he love you, do y’all ask exactly why? i know i do, i be needing real details like nigga why you really love me so much what is it about me lol",1
1310,1310,11,flawl3ssNBr0wn2,2022-11-30 17:30:30+00:00,81,22,2,11,,"I love when a nigga say “of course” when i ask for something

🥰🥰",1
1315,1315,16,Enby_H0ttie,2022-11-27 08:32:03+00:00,99,26,1,1,,all these assumptions and endless conversations around how to treat a masc or a femme and blah blah blah blah BLAHHH !! JUST ASK QUESTIONS AND PAY ATTENTION TO THE INDIVIDUAL THAT YOU ARE SPECIFICALLY INVOLVED WITH! FOR FUCK SAKE! ITS NOT THAT DIFFICULT! JUST TALK TO YO NIGGA!!,0
1325,1325,26,TheBahamaBeauty,2022-11-29 21:13:24+00:00,134,41,1,14,,"These conversations don’t even come up with a nigga who really like you. If he got it, he happy to spend it. Ya really is don’t have to ask.",1
1346,1346,47,live4esex,2022-11-29 22:14:08+00:00,75,0,1,0,,@tize4PF imagine a nigga ask you to collab and then he send you a geometry dash sample,0
1356,1356,57,MaloyiIsaac,2022-11-24 14:46:37+00:00,70,0,6,0,,@ChrisExcel102 You dont know how expensive data is neh. Imagine surfing tracksource listening to hundreds of tracks just for a nigga to ask?,0
1379,1379,80,Top2buhNot2,2022-11-26 13:09:13+00:00,597,9,13,2,,"@DaWorst77 @FightHaven as a hard ER, yes, yea he gets a pass, it was inma heat of the moment and he was sliding for one of us against his own. U ask me this nigga invited to the cookouts 😭🕺🏾",0
1381,1381,0,I_amMukhtar,2022-11-30 19:57:08+00:00,1198,120,55,8,,Asking a white person where they're from due to their accent it's not the same as thing as interrogating a Black British woman of her ethnicity especially when she already said she was born here. https://t.co/Oouwlgrbfd,0
1384,1384,3,AlexPetrovnia,2022-11-30 15:11:40+00:00,164,27,1,2,,"Hey fellow white people; if being labeled as a white person makes you uncomfortable or defensive, it's because you're used to white being the default. 
It takes work to unlearn this, but it is so important!",0
1387,1387,6,JENDELLA,2022-11-30 11:56:14+00:00,680,80,10,11,,"Next time a white person to ask where you’re from, ask them where they’re really from. Are they a Norman invader or an Angle? Or are they a true-blooded indigenous Celt?",2
1391,1391,10,WayneGoodman82,2022-11-30 13:31:15+00:00,88,6,4,0,,"@calvinrobinson Why is it asian and black people defending their heritage and culture is seen as positive and something to be celebrated yet a white person doing so is ""racist and right wing""",0
1395,1395,14,jedimasterdan_,2022-11-30 19:07:43+00:00,252,3,10,0,,"@juilus_cesar @respecthemaster @DomTheBombYT Their culture is attached to the character though, so it would make sense for people to be offended. Turning a white character black/Hispanic would not because a white person usually has no culture attached to their character.",0
1397,1397,16,Maple_Stirrup,2022-11-30 13:33:51+00:00,221,0,0,1,,@InternetH0F A “companion” is what a white person in their early 30s calls their dog that they hike with,2
1398,1398,17,Needle_of_Arya,2022-11-30 15:14:50+00:00,50,11,2,0,,"so when a white person says they hate the word or concept of ""being woke,"" they're essentially admitting that this last 60+ years of civil rights movements for minorities was a lie, and that white culture's natural default is permanent brutal racial discrimination &amp; inequality",2
1405,1405,24,keatingssixth,2022-11-30 15:59:06+00:00,296,19,9,5,,"Black men wishing rape &amp; death one me, and calling me—a Black woman—racialized and misogynistic slurs for days straight and me RESPONDING is not the same as a white person saying something racist.

Y’all are anything but forreal.",0
1406,1406,25,GiftCee,2022-11-30 11:37:54+00:00,104,11,7,1,,"Me 
Voting to Leave the EU.
Being Pro UK.
Against immigrants coming in dinghies.
Wanting a fair migration process regardless of EU/non EU.

Does not make me White right wing or goes not make a white person my master.

It just proves I’m black person who can think outside the box.",2
1407,1407,26,teafertu,2022-11-30 21:20:11+00:00,75,0,2,0,,@PoliticsScot @penninehiker @Sistah_Space @ManduReid @SuzanneEJacob @GBNEWS @Iromg @JuliaHB1 @NickFerrariLBC @MarkSteynOnline Sadly this happens often; A white person disrespects a black person and expects the black to take it.,0
1411,1411,30,a_space_alien,2022-11-30 14:37:06+00:00,127,9,4,2,,"@tomandlorenzo @scottdagostino I’ve personally gone through similar experiences myself; a white person assumed that because I don’t look like them (I’m Filipino) I don’t have a good vocabulary.

I’ve too been asked repeatedly where I’m from. “Chicago.” “No, where are you really from?” https://t.co/WPmQlPqoSN https://t.co/ZMUCE8pdrk",2
1414,1414,33,janimba21,2022-11-30 18:45:43+00:00,177,0,4,0,,@DomTheBombYT Lol the outrage if it was a PoC turned white then they would call it white washing or some other nonsense but since they are going from a white person to a PoC everyone has to accept it and not complain. Shows the hypocrisy of these people.,0
1416,1416,35,WestleyBenn,2022-11-30 22:03:10+00:00,52,8,6,0,,@adilray The public admonishment of an 83-year-old woman is appalling. I’m black of Jamaican descent and black people and POC often enquire as to my heritage as I do theirs. I do not see that as racist and nor do I when a white person asks. This is all pathetic.,0
1417,1417,36,ArtThouLividSir,2022-11-30 20:00:51+00:00,146,2,4,0,,@jakemcneilfilms @JasonCollette6 @DomTheBombYT Bet your ass you would play different tune if new black panter was a white person,0
1421,1421,40,jillythekid75,2022-11-30 17:47:18+00:00,136,9,48,0,,@LucreciaAldao @Nadine_Writes She was asked where she is from. She is from the UK. That should have been the end of the conversation. Why is her ancestral heritage a subject of conversation when a white person’s wouldn’t be?,2
1433,1433,52,DonChanowit,2022-11-30 23:11:16+00:00,55,4,2,0,,"@KingBobIIV @Sistah_Space They're proud of their heritage..... but just let a white person ask them about it, then the racism card gets whipped out of the handbag. Despicable.",2
1437,1437,56,fart_reverb_2,2022-11-30 22:35:50+00:00,61,0,6,0,,@Ro_Fo_Sho_Bro oh so that the character has to look like a black person and not like a white person with black skin?,0
1443,1443,62,Jaytee89385100,2022-11-30 16:47:49+00:00,55,3,2,0,,"@SholaMos1 @Sistah_Space Racism only works one way, if the question was asked to a white person no offence would have been taken and certainly wouldn't expect snyone to lose their job over nothing",2
1446,1446,65,fancythis,2022-11-30 16:06:43+00:00,73,6,10,2,,"are you a white person who wants to wipe the blacks™️ from the earth?

donate here to ensure your white dollars are used to eliminate them from society once and for all!",2
1465,1465,84,elipsmittY,2022-11-30 17:25:23+00:00,154,7,13,0,,"@ClownWorld_ Every time I see one of these videos, so far, it has yet to be a white person, always a black man or woman, guess the democRATS really cemented the idea that they’re “victims” so they should act like it, because no one will stop them because they don’t want to get “cancelled”🤦🏼‍♂️🙄",2
1472,1472,0,bk_belton,2022-11-25 15:23:33+00:00,608,83,70,2,,doug ford is a piece of White Trash. That’s the tweet. 🇨🇦,0
1473,1473,1,JohnathanPerk,2022-11-27 17:59:02+00:00,327,35,54,5,,I’m baack! Thanks to those who’ve reached out. My Twitter account has been banned for the last 7 days b/c I called Laura Boebert “violent white trash.” Another tweet from months ago—where I called Queen Elizabeth a “colonizer” and said “good riddance”—was also found in violation.,0
1474,1474,2,JohnathanPerk,2022-11-27 22:33:51+00:00,79,11,13,3,,"Just after January 6th, I called the Capitol attackers “white terrorists.” Was suspended from Twitter for 3 days.

Week ago, I called Larena Boebert “violent white trash” after her “thoughts and prayers,” in the wake of the LGBTQ+ hate-filled mass shooting. Was banned for a week.",0
1476,1476,4,Johnmcurtis,2022-11-23 15:34:48+00:00,63,19,11,4,,"After a minor vehicle collision a black woman yells racist remarks at the White male driver of the other vehicle.

“Do you have insurance? Dirty ass White trash! Can you have insurance? The f*ck. White trash.” https://t.co/qLOVEzC3Rz",0
1478,1478,6,SuzanneHemond,2022-11-26 16:09:33+00:00,806,155,23,6,,"@TheFungi669 My mom, born in AL, gr-grandkid of a slave owner would not allow us kids to bring anything with the Confederate flag into the house. She told us “Only white trash fly that flag.” MTG is both racist and white trash.",0
1483,1483,11,USAquarium,2022-11-28 19:12:41+00:00,142,15,5,0,,I got to speak with the fine folks at the ⁦@nytimes⁩ about my friend ⁦@AdeemTheArtist⁩ &amp; their beautiful new record WHITE TRASH REVELRY that comes out Friday. So stoked for them getting the recognition for a truly brilliant piece of art.❤️❤️❤️ https://t.co/U72mu7N9Cl,0
1485,1485,13,MxolisiBob,2022-11-28 06:21:44+00:00,136,57,13,2,,"Natives should get a copy of ""White Capital and Coloured Labour"" by Sydney Olivier together with ""White Trash"" by Nancy Isenberg to get an understanding of the breed of RACISM from White South Africans

Their bottom of the barrel ORIGINS has a lot to do with their racism",0
1487,1487,15,GenreFilmAddict,2022-11-28 07:47:33+00:00,74,10,2,1,,"#Noirvember #27: Killer Joe (Friedkin, 2011)

Need-a-shower trailer-park-white-trash Double Indemnity, while McConaughey’s powerhouse presence looms like a spite-encrusted sword of Damocles. Disturbing, uncomfortable, exceedingly nasty &amp; misanthropic, with one hell of an ending https://t.co/ncPGVqOWww",0
1493,1493,21,acrimonyand,2022-11-30 20:00:01+00:00,136,12,5,0,,Periodic reminder that white people who use “trailer park” as a slur are just pretentious white trash themselves.,0
1502,1502,30,HendrixKomoto,2022-11-23 23:12:58+00:00,117,3,1,0,,"A friend who moved to Pocatello asked me: “Why are white trash Mormons never shown on TV?” I’m from a white trash, Jack Mormon family. All I could say was “Lord, I KNOW!”",0
1552,1552,0,spencermusic,2022-11-29 22:40:05+00:00,197,8,46,0,,All these fucking bots in my mentions 🙄,1
1553,1553,1,jungwonrkive,2022-11-30 10:40:52+00:00,588,253,2,11,,"the details and parts where they make jungwon the center with moves that depicts power and leadership look at how he is the first one that hits the podium, members had all mics pointing at him, all these little details that signifies his role as the leader is just so fucking cool https://t.co/5Gkr8TkLon",2
1555,1555,3,ArgyleLoz,2022-11-29 12:43:04+00:00,1417,211,42,7,,"All those fucking right wing grifters moaning about a fall in numbers representing as Christian in the UK can get fucked, these are the same scum who have for years shown zero Christianity or charity to anyone other than their selfish, greedy, ugly, cruel selves...",0
1556,1556,4,theboychristixn,2022-11-29 22:49:53+00:00,361,83,0,0,,So close to Christmas and seeing all these families lose everything in the flooding is making me so fucking sad man. Prayers go out to everyone who’s impacted.,1
1557,1557,5,stunnnajay,2022-11-30 20:56:14+00:00,100,40,2,16,,I’m not surprised these bitches fucking on ian connor we all know money and clout will make a bitch do anything,1
1559,1559,7,EmeryReigns,2022-11-29 19:07:07+00:00,130,18,16,1,,These are the people y’all choose to support btw. So Fucking cringe man. https://t.co/wwOWf4MLbt,1
1560,1560,8,_mstephenson88,2022-11-29 16:03:49+00:00,265,3,8,1,,What a fucking day. With all the lads I’ve met over the last 20 years following this fucking country. It’s like a school reunion. Class a lot of these as my best mates and here we are in the Middle East in a penthouse battered. I fucking love this country 🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/fy1SXrSGdz,0
1561,1561,9,sheikahtribe,2022-11-30 03:34:53+00:00,50,3,0,0,,where are they now: all these fucking red guy costumes from dhmis 6 https://t.co/r6dexnfnkW,1
1562,1562,10,darklordstolas,2022-11-29 18:33:07+00:00,83,26,9,1,,hey just a heads up y’all the fucking daily helluva twitter owner is only 15 years old. lots of moots following. just looking out for my peeps since these fucking children don’t listen to anything. https://t.co/BelNjIpDmF,1
1566,1566,14,softtail65,2022-11-29 22:17:17+00:00,306,50,38,2,,"So if these Oathkeepers are all found guilty today, are we going to arrest the actual fucking ringleader now? That orange headed buffoon should be next...",1
1574,1574,22,SkewSmug,2022-11-30 09:09:51+00:00,100,13,4,2,,"Why do these ruddy footballers kneel against racism? We're the most tolerant and least racist country on earth. Stop with the identity politics, we're all British. 

Enough of that though, OH MY FUCKING GOD, THERE ARE CITIES WHERE WHITE PEOPLE ARE A MINORITY!!!!!",0
1576,1576,24,GameOverGreggy,2022-11-29 16:30:56+00:00,628,1,80,0,,"All of my usual jeans are in the wash, so I dug in the back and found these Abercrombie and Fitch pants that I’ve never seen in my fucking life. Am I pulling the look off? https://t.co/CH83P0REMV",1
1589,1589,37,vegannabananna,2022-11-30 22:26:35+00:00,102,1,6,1,,"I know all these nurses and specialists and techs all work in this picu every day and it’s their jobs and they see sick kids constantly, but I REALLY hate that they can make jokes to each other in our room as if this isn’t the worst, scariest day of our entire fucking lives",1
1590,1590,38,EmeryReigns,2022-11-30 00:13:36+00:00,152,13,14,3,,"I got a couple of threats via my message requests over SMG princess lmaoooo sorry I ain’t afraid of y’all favorite E-girl! Fucking with the wrong one, I hurt feelings. Stop saying stupid shit online and you won’t get checked. We gotta stop giving these people platforms!",1
1591,1591,39,rjb_1998,2022-11-29 09:51:34+00:00,55,4,1,0,,Fucking hate how all these arguments just ignore the existence of gay Qataris,0
1601,1601,49,SleepmodeAU,2022-11-30 14:17:17+00:00,74,25,2,2,,"organisations like panda global are the reason why many members of the fgc think esports is a fucking scam. all these high profile, big money orgs seem to do is destroy and pervert labours of love
anyway, hope you enjoy your moment of fame on thescore esports",2
1610,1610,58,ARTMIG0,2022-11-30 23:46:47+00:00,289,301,38,3,,"Released my first Substack to inject yourself sexy analytics &amp; insights.

This time I am talking about possible passive income plays featuring these Legends:

@BlocksmithLabs 
@SharkyFi 
@theCollectivNFT 
@hadeswap 

I fucking love you all, keep hustling.

https://t.co/C3sSAoXjxP",2
1611,1611,59,diionysustkk,2022-11-30 12:05:50+00:00,248,30,1,2,,Lmao seeing these ot7 accounts tweeting about hobi and getting them hit tweet is funny to me because how y'all gonna use him for likes now when y'all rejected to add his songs to the playlists before fucking hypocrites,2
1613,1613,61,blackpopgirl,2022-11-30 14:58:59+00:00,119,4,1,0,,"Like where are the viral tweets questioning the validity of streams when its the weeknd? or bieber? all of these artists have more or less the same massive success on streaming, taylor currently has a radio hit- why is it so fucking hard to believe her streams are valid?",2
1614,1614,62,JenosonTwit,2022-11-30 03:51:09+00:00,124,21,4,0,,The age-gap discourse for Namuri is fucking hilarious because its not even the only major 'age-gap' ship IN MCU. If you want to play by these 'logic/lawful rules' then Wanda/Vis is problematic since by all accounts he's what? 4 yrs old. Oopsie doopsie. https://t.co/Q3ZT4a8Z8r,2
1617,1617,65,SandyPugGames,2022-11-30 19:52:50+00:00,84,9,3,0,,"aren't we all just fucking sick of this, already? this predatory horseshit, this scam economy? every moment of our waking lives dedicated to scrambling for a couple pennies over some microwork gig dogshit these clowns can skim a few micro-pennies off the top of? fuck man fuck",1
1621,1621,69,helloshellsea,2022-11-30 23:52:35+00:00,64,1,3,0,,"out of curiosity i used the AI art generator thing and all i have to say is:

a) where did these honkers come from
b) where is my fucking waist https://t.co/rdSPzFvf8D",2
1624,1624,72,Logo_Daedalus,2022-11-30 18:19:35+00:00,64,3,2,0,,"""The Retail Worker is literally Moving Coffee so he's literally a Proletarian they're the same"" -- fucking sophistry, nothing but sophistry, all these post-left rhetoric gamers building a cool detached ""ironic"" brand. Fuck off, you make the world worse.",1
1625,1625,73,lndian_Bronson,2022-11-30 21:02:38+00:00,80,5,2,1,,"Guess how many voters in, uh, let's see, Elliott County, Kentucky or Lac qui Parle County, Minnesota, or Luzerne County, Pennsylvania, or Lake County, Michigan are Non-Hispanic Whites.

hint; like fucking all of them

These are the 'whitest' people; they made Obama pres TWICE. https://t.co/UUd3yQXnqr",0
1628,1628,76,vicvonbadmeme,2022-11-30 19:38:27+00:00,118,0,1,0,,@JUNlPER @MattBinder i love how the right thinks this will drive libs and the left off of twitter. like no! dunking on these fucking dorks all day is what makes this place fun!!,1
