,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
2733,2733,64,JonLemire,2022-07-27 10:54:15+00:00,115,27,15,1,,"My new book, “The Big Lie,” is out NOW

It’s full of news and analysis, tracing how Trump’s election lies fueled January 6th - and have challenged the Biden White House and define the politics of 2022 and 2024 https://t.co/zTBd2aj6v9",2
2741,2741,72,groove_sdc,2022-07-28 07:02:39+00:00,65,15,5,2,,"Oh look another non-Black ""progressive"" reveling in how much they hate the Black Vice President and her Black base for totally not racist reasons. 

Don't worry tho. They'll totally tell you #KHive is full of white women despite my Black ass sitting right here in their face.",0
2755,2755,86,StayTrueSounds,2022-07-29 09:22:33+00:00,64,9,1,1,,"Label boss @KidFonque will be representing all things @StayTrueSounds 🇿🇦 tonight, in a talk &amp; Dj Set, full of ‘Unshazamables,’at The White City House in London 🇬🇧 🎧

Details on the flyer

#deephouse #expensivemusic #staytruesounds https://t.co/uCb0b6TqLh",2
2756,2756,0,adoseofnette,2022-07-31 15:12:21+00:00,17744,5478,38,880,,only time a nigga is done with me is if I’m really done with him ..,1
2757,2757,1,zxsmithh,2022-07-31 00:15:52+00:00,72063,7166,683,3244,,I’m officially at that age where I gotta ask how old niggas are because why did a 22 year old have me smiling big and giving him my number. Jail.,2
2758,2758,2,iimabeautty,2022-07-31 16:04:43+00:00,409,117,0,18,,it’s hard tryna b a nigga peace when he make me wanna put my hands on him every second.,0
2759,2759,3,lnbshr,2022-07-31 18:33:10+00:00,2598,298,11,59,,"If a nigga flies you out are you supposed to give him some pussy? And when he picks you up from the airport with his mom in the passenger seat are you gonna tell her to hop in the back? When you get to his crib are you serving him, his gay son, or his thot daughter first?",1
2760,2760,4,MINDOFA_MANIIAC,2022-07-31 06:29:03+00:00,114,21,0,2,,Tay Roc told T-Top he was gone leave him half man half electrical and a nigga in the crowd gone say that nigga a Tesla 😭😭😭😭,0
2761,2761,5,0verdoseoffkam,2022-07-31 15:43:25+00:00,90,17,8,5,,a nigga dm’ing me “aye” will never make me wanna talk to him 😂😂,0
2763,2763,7,khanofkhans11_,2022-07-31 17:44:45+00:00,491,195,27,17,,"You people should be careful who you link up with. Totally unnecessary for a nigga to be cloutchasing on TL about meeting a girl &amp; her wig is this, or her slippers is that, or her shirt is torn. 

That’s a clown move &amp; very childish. If I were other women I’d stay away from him.",2
2764,2764,8,_SEXIIR3D,2022-07-31 05:49:09+00:00,176,27,0,1,,Tyson…I’ll let ‘em know his daddy love him!! 🤣🤣 know that’s how you slide for yo nigga and get back in blood  Pico finna have a closed casket 🤣🤣 LIL HOMICIDE U DID YO SHIT TONIGHT ‼️‼️ whew I love me a hood nigga  #PValley #PValleyStarz https://t.co/G1ztEuhR3b,0
2765,2765,9,iam_polymath,2022-07-30 08:03:22+00:00,1512,220,7,2,,"There was a guy in red shirt when I got there that kept shouting that the election was going to be between apc and pdp. I was silent for a while watching him spit his shit. I gotta allow a nigga shine, right?

Then I lost my shit and told him to explain how. He couldn't.",1
2768,2768,12,Kyle_G04,2022-07-31 20:54:28+00:00,903,22,2,1,,"@Breakinnger @Kriemhi69809446 @ShenDoodles @egirlbathwaters Can you imagine Finn getting a ring out on Riley and Riley's vfx animation is him saying ""nigga the game cheating""",2
2776,2776,20,285Slim,2022-07-30 20:53:38+00:00,53,16,3,10,,That nasty freaky fuck from Chicago told shawty she reminded him of his Jeep. They'll let a good singing nigga say anything,1
2782,2782,26,ayedocc,2022-07-30 04:47:57+00:00,4234,32,3,1,,@NTFxGreg she literally gave him a hint “not if you ugly tho” and this nigga kept going,0
2783,2783,27,WSRaefrmdaville,2022-07-31 22:00:14+00:00,62,1,1,0,,@ronny___1 @KimHolciak @coffeecakedd @RAGGEDYROYAL Im pretty sure you don’t have kids and make an album bout a nigga cheating while your sister fights him if you don’t fw a nigga but maybe I’m trippin,0
2785,2785,29,CaptChar,2022-07-31 15:34:26+00:00,125,3,1,0,,@egirlbathwaters @ZeroT_H Wuncler when the gems come to say Stephen is depressed after Riley called him a “gay nigga” https://t.co/hiHe4Mxjs4,0
2786,2786,30,toti_mike,2022-07-31 07:33:54+00:00,95,4,10,1,,"So when I was hustling for phones at kasie vibe I choppsed this other guy took his phone and  told him to run off like a cry baby that he is, the niggas car turned into bumble bee and punched me very hard I landed at the village gents😭😭😭😭😭 https://t.co/i5S9wJwYBg",1
2787,2787,31,mosobreezy,2022-07-31 04:00:02+00:00,120,12,3,1,,"Neyo doesn't present himself like the average fuck boy like his peers. You don't see the evidence of his whoring like you do Chris &amp; Trey. Ppl tend to leave him out of the ain't shit nigga conversation, but he showed he was dog ways a long ass time ago.",0
2789,2789,33,bball_nigga,2022-07-31 02:54:50+00:00,160,0,2,0,,@MLBONFOX @Ken_Rosenthal This deadass the first time I’ve heard him say a word,2
2806,2806,50,LickshotLippy,2022-07-30 07:44:06+00:00,131,5,6,0,,Man can’t get called a nigga then explain how people in family die and that. Just smack him up,0
2810,2810,54,Mudapakatip,2022-07-31 16:19:16+00:00,59,1,1,0,,"@RealTalkFadzie Let the nigga guvheya out with his boys until he gets to 70 
Yes you're his wife and he's happy with you but you'll never be the boys 
Let him watch soccer nevamwe amwewo Doro nevamwe as long as he's faithful and a provider to his family and you
Marriage haisi jeri veduweee",2
2816,2816,60,en__koo,2022-07-31 18:40:52+00:00,62,1,1,0,,"nigga they’re not laughing at her they’re laughing at him for a little mistake, touch some grass, get laid, live a little",0
2831,2831,75,BombshellCole,2022-07-30 21:09:41+00:00,52,28,2,3,,"Ladies, when going to see these niggas:

1) have him send you the money &amp; book the flight in your name so he can’t cancel.

2) if he books it himself, 🗣 HAVE ENOUGH MONEY TO COVER A HOTEL/RETURN FLIGHT.

He might not pass the vibe check &amp; you don’t want sex &amp; that’s fine!",1
2874,2874,3,bugposting,2022-07-31 04:20:21+00:00,528,10,6,2,,Awwww the monkeypox vaccine is the first time your doctors office called you a fag??? that’s so sweet mine sends me ads for something called lifelube with Keith haring graphics once a week,2
2877,2877,6,iramadisonthree,2022-07-29 05:02:05+00:00,760,58,6,4,,Summer Renaissance is Beyoncé holding a seance so Donna Summer can tell us she didn’t really hate fags,0
2878,2878,7,SAMOYEDWAVE,2022-07-26 15:42:57+00:00,763,22,11,0,,i simply do not understand the wider strategy of this move. if you want me to be a degenerate fag (we share this desire for me) then why would you hex me into infertility. you just wasted like 50 mana and to what end?   This game is sooo unbalanced devs what are you doing https://t.co/z2S9Q3q4JG,2
2879,2879,8,The_East_End,2022-07-31 08:31:52+00:00,63,2,3,0,,By way of an introduction to new followers - this is the oldest picture I have of myself. My maternal grandmother (a chain smoker) is holding me with a lit fag about a foot from my head! I think grandmothers were produced by a machine as they all looked like Giles’ cartoon one… https://t.co/ZzG96mw4Jd,0
2880,2880,9,SGUYBRAY,2022-07-23 23:23:24+00:00,708,11,86,2,,"Today is the first of three fireworks days here, meaning that my very gay neighbourhood is full of drunken, noisy, homophobes. It's been happening to me for over half a century and I'm still not used to being called a fag. I am too old for this shit. #QueerRage",1
2881,2881,10,jestom,2022-07-26 23:36:47+00:00,141,8,0,0,,"""nevertheless she persisted"" is about me being a trans fag in 2022 😪",0
2896,2896,25,NGFeathers,2022-07-30 00:14:03+00:00,66,2,19,0,,"When folk ask if MY HEART IS A LITTLE WILD THING is true, should I say 'It's True but not true' or 'It's true but not True' or 'it's a fictional memoir' or 'I'm defo a rampant middle-aged fag so lock up your husbands'?",0
2930,2930,59,SandhuKanwar,2022-07-30 02:19:52+00:00,75,10,7,0,,"True. He is incredible. At fag end of a brilliant career, he deserved accolades and not humiliation. Though I have often wondered why Spinal Centre in Mohali is not being run to full capacity. May be there is another story there!",0
2933,2933,0,AlexDRMather,2022-07-27 16:46:21+00:00,333,28,61,15,,"Another day, another instance of getting called a “faggot fuck cyclist” by a Toronto driver. This is for some reason a common refrain. https://t.co/MEj2g1MZtf",0
2937,2937,4,GoodnameForDrag,2022-07-29 22:21:43+00:00,57,5,2,0,,can i be a she/her faggot in the same way that some transmasc ppl are he/him lesbians? bc if so my gender is That,0
2939,2939,6,TMM0802,2022-07-27 00:21:27+00:00,435,19,156,8,,"I got this text yesterday…”You’re a fucking asshole”, “Go have fun with your half breed friends and your faggot buddys”. Now be honest, does that sound like someone who is sending love to me? I mean, I have to be honest…my replies were as loving.",1
2987,2987,0,thetonymichaels,2022-07-31 06:00:30+00:00,1630,348,337,57,,"Look…I’ve thought about this for awhile before tweeting about it and all I keep thinking is…

HE BURIED IVANA IN A FUCKIN DITCH https://t.co/6wpAmsn9Eh",1
2989,2989,2,Deeda514,2022-07-31 02:04:32+00:00,445,63,5,1,,Let this sink in for a minute. This isn't how he feels because his marriage is falling apart... this has BEEN his life. He was taking antidepressants before Blitz came into the picture. He's been depressed for a LONG fuckin time. https://t.co/mgbFdoGiiX,1
2991,2991,4,responsiblerob,2022-07-31 04:43:20+00:00,2044,51,47,81,,"during his intro for the brown bunny at the new beverly tn, vincent gallo made a point of calling roger a fat pig who is rotting in hell. it was fuckin awesome lol",1
2992,2992,5,yoongisgunner,2022-07-31 17:51:41+00:00,831,298,11,17,,"This fandom not only giving a hit tweet to PARK KINGMIN, one of the most VILE Jimin akgaes on this app, but also a hit tweet of them posting videos of the Tannies and txt on their free time when u can literally see Jimin try and cover Gyu’s face is actually fuckin ridiculous.",2
2993,2993,6,Miah_Loveee,2022-07-31 22:27:04+00:00,97,22,5,10,,You bitches vibes is not that raw! Y’all know when a nigga fly you out it’s so he can fuck cut the act 😭😭 Fuckin losers,1
2995,2995,8,AJG424,2022-07-31 03:43:10+00:00,59,5,3,0,,"Give it all the ribbons, all the bows, all the awards, 6 fucking stars idc. Tbh is was a main event and a half. What a fuckin show! 

#Summerslam #BrockvsRoman https://t.co/0dPIx4xGue",1
2998,2998,11,dittyfr,2022-07-31 20:15:22+00:00,95,12,12,1,,"I don't really care for idw but I saw someone tweeting about issue 51 a few days ago and god damn the artwork (in the 2nd half at least) is fuckin awesome, like sonic actually doesn't looked like a traced 3d model like he does a lot of the time and maintains his silhouette https://t.co/2882qGBQHL",1
3008,3008,21,strangepacks_,2022-07-31 08:38:10+00:00,1654,9,14,3,,"100k in two days is insane… but it isn’t 100% accurate. i rebranded the account at 40k which will answer a lot of your guys’ questions, but still. 60k in two days is fuckin awesome too. thank u guys so much and ill keep providing content :)",2
3039,3039,52,none_ofbusiness,2022-07-31 13:44:09+00:00,81,0,1,1,,"Now that I think about it

Kirby fighting a possessed Dedede inside a fuckin church is the most badass thing https://t.co/TNG1C2DQED",1
3043,3043,56,philthatremains,2022-07-31 09:34:07+00:00,227,2,24,2,,"Now all you fuckin cry babies. That isn’t me saying I wouldn’t vote for him. That’s not me saying he is the devil or a Russian spy or anything else. 

I just think he has a unique vulnerability. If my thinking that gives you a sad, grow the fuck up",1
3050,3050,63,KFCBarstool,2022-07-31 15:51:27+00:00,74,0,7,0,,Kevin Parada is a fuckin ROCKET,1
3055,3055,68,Schandillia,2022-07-31 07:09:47+00:00,121,17,3,3,,"Bholu: But Mumbai has ports, UP is landlocked! Not fair!

Right, Bholu, but here’s the thing, Mumbai made nearly 20k crore (without grants) in 2020-21. How much of it from its ports?

A princely sum of 600 crore.

Moral? Intro-fuckin’-spect. https://t.co/9T6VaJIPCM",2
3066,3066,79,carterforva,2022-07-31 14:44:35+00:00,208,3,8,0,,"Only on twitter can you find people saying ""if you think dropping nuclear weapons on civilians is bad, you're a sympathizer for Imperial Japan.""

This fuckin' website.  I swear to god.",1
3067,3067,80,EmporiumThought,2022-07-31 12:44:21+00:00,65,17,1,1,,"The most important thread you'll see all day. The CDC is a fuckin joke. Instead of being honest and taking charge, it seems their plan is to lie (again), downplay ANOTHER virus, and let it just burn through the population, then blame it on ""the gays"". Another absolute tragedy.",0
3076,3076,0,biggmilky,2022-07-31 21:12:54+00:00,8769,3461,86,352,,I JUST CLEARED SAVAGE ON A DANCE MAT!!!! #FFXIV https://t.co/18KcSjyNPv,2
3078,3078,2,Lesi24251971,2022-07-31 20:31:16+00:00,69,2,0,0,,"Holy jesus indiyah's mum is savage, I love her😂😂😂😂😂😂😂#LoveIsland https://t.co/a168hRfmZ2",2
3079,3079,3,BAKKOOONN,2022-07-31 21:39:00+00:00,217,24,7,0,,oh my god mean gene its randy savage dropping a flying elbow from the treetops https://t.co/bMGAH39QsJ,2
3081,3081,5,RobWales5,2022-07-31 21:52:03+00:00,74,7,1,0,,Savage Big Boss Dun! https://t.co/S0xIdoNx69,2
3082,3082,6,verscelegal,2022-07-31 23:51:40+00:00,466,77,0,2,,lisa’s favorite song will be mine too just like how she did with pretty savage https://t.co/ZbrEtjfev8,2
3090,3090,14,spampi_anatomy,2022-07-31 23:27:21+00:00,142,5,4,4,,Stefania Spampinato is a fucking savage!!! Yes QUEEN drag ‘em &lt;3,1
3114,3114,38,JoeyAkan,2022-07-31 22:00:34+00:00,887,148,26,7,,The serenity of Tems. The quirkiness of Victony. The dexterity of Fireboy. The pugnacity of Buju. The mores of Phyno. The elegance of Adekunle Gold. The duality of Psquare. The magnanimity of Don Jazzy. The allure of Tiwa Savage. The vim of Yemi Alade. The pep of Teni.,2
3116,3116,40,TCPS2013,2022-07-31 22:50:26+00:00,266,23,159,2,,"@Savage_Brewer You're not wrong, but the difference is, Dems are actually working to help the American people while Republicans are focused on restricting our rights and undermining our democracy.",2
3117,3117,41,BrendenHayes_,2022-07-31 20:28:14+00:00,96,0,1,0,,@_milannoelle @kirawontmiss sometimes it goes from 21 savage to ariana grande 🤷🏽‍♂️💀,2
3121,3121,45,ASavageNation,2022-07-31 23:48:34+00:00,93,21,16,1,,"First SAVAGE SABBATH SERMON
https://t.co/7fnYnDg4FW",2
3122,3122,46,SteveBlumeSEC,2022-07-31 20:24:43+00:00,228,30,1,2,,"@david_t_savage @lydiakiesling Not ""roughly"" https://t.co/OHjaXvwZu7 and https://t.co/rV5bzIsp7u",2
3137,3137,61,winterdatateam,2022-07-31 21:01:44+00:00,160,47,2,0,,"📊 YouTube Channel AE Top Musics uploaded a video ranking the Top 60 Most Viewed Fancams 2022

#1 #WINTER - Step Back
#30 Winter - Step Back
#32 Winter - Dreams come true
#52 Winter - Black Mamba, Savage, DCT

#윈터 #김민정 #エスパウィンター
#에스파 #aespa @aespa_official https://t.co/tSw5477kzr",2
3148,3148,72,BCDreyer,2022-07-31 23:07:23+00:00,80,1,3,0,,"""The Savage Curtain,"" particularly the awkward, sweet conversation between Uhura and Abraham Lincoln, made such a massive impression on me.",2
3156,3156,80,gimbakakanda,2022-07-31 20:46:28+00:00,74,72,12,2,,"This thin line between civilization and savagery again. One savage was killing a fellow human, the others went for their phones to document the fun.",2
3167,3167,0,JamesTate121,2022-07-31 23:39:01+00:00,84,21,8,2,,"Rex Tillerson was right, Donald Trump is a fucking moron. https://t.co/52XHLgEinx",1
3168,3168,1,EvilHausArc,2022-07-31 23:39:01+00:00,94,0,23,0,,Here is my mom holding a fucking mythical creature https://t.co/fCdyuldHEu,1
3169,3169,2,spampi_anatomy,2022-07-31 23:27:21+00:00,142,5,4,4,,Stefania Spampinato is a fucking savage!!! Yes QUEEN drag ‘em &lt;3,1
3170,3170,3,WellandArt,2022-07-31 23:25:36+00:00,1113,80,37,6,,4/5 What is this fucking spell everyone is under? How is it you can be in the room with a whole bunch of people that you were once so fond of and deeply close to and feel such a stranger.,1
3171,3171,4,madd_slander,2022-07-31 22:36:20+00:00,54,11,8,4,,"Blacks and Puerto Ricans started Hip Hop, anybody who says different is a fucking Liar",1
3172,3172,5,TLCplMax,2022-07-31 23:43:24+00:00,159,8,9,2,,There is nothing worse than handing your phone to a stranger to take a photo and they’re the worst fucking photographer of all time.,1
3173,3173,6,ooospicyrry,2022-07-31 22:48:15+00:00,71,4,5,1,,"i will say one thing: a lot of you love to say H doesn’t owe you anything. you say that when it’s convenient and when you’re getting what you want, but when he disappoints you? all bets are off, the entitlement is rolling off your tongue with ease and anger and it’s fucking awful",1
3175,3175,8,gbergphoto,2022-07-31 23:00:06+00:00,57,6,11,2,,"I’ve had three men that I’ve known for years come up to now that I have released my book telling me they have lived through similar situations and never told a sold. Male childhood sexual victimization is a fucking issue, and I’m speaking on this through my work.",1
3176,3176,9,MikeLUHG2,2022-07-31 22:21:09+00:00,528,52,15,2,,"Manchester United fans spent 3 years supporting a manager that said trophies are for egos but have some sort of problem with Cristiano Ronaldo fucking off half an hour early from a treadmill with grass on 💀

This fanbase is beyond any sort of fixing. 

Hope this helps",2
3177,3177,10,forestwithout,2022-07-31 23:06:58+00:00,764,5,17,1,,"LCS IS SO FUCKING BAD MANNN 

EG is really the only team with a fucking pulse cause inspired is so beast

If you watch the other three “top” teams and really look at how they win games man it’s fuckign pathetic how can anyone say this region is good with a straight face hahahaa",1
3180,3180,13,ravenkouhai,2022-07-31 22:50:48+00:00,1762,86,0,9,,"@BrendonZatirka ana mardoll, a creator whos entire brand is going ""uwu... oh im just a little guy... oh why is evwywone being so mean to me ;-;"" turning out to work for lockheed fucking martin is the funniest thing ive seen all year",2
3182,3182,15,chigurrlk,2022-07-31 21:54:04+00:00,60,4,0,1,,Because a Glam Rock is fucking awesome. #maneskin kicking ass at #Lollapalooza https://t.co/xXsjfE5czr,1
3183,3183,16,TheStrxggler,2022-07-31 22:08:50+00:00,126,10,6,0,,"I swear everytime I tell a new person that this series and sequel series becomes all about fighting fucking alien, they never believe me because it is indeed a bridge so far that it might as well be in another dimension.",1
3188,3188,21,slickss_,2022-07-31 22:24:45+00:00,137,6,5,0,,@ManofFreeze He’s a broke unpopular nerd for sure. But he isn’t a loser. People love Peter and he’s hot. Stan Lee said himself Peter is a good looking dude. Only reason he gets bullied is cause he’s a fucking nerd. But in college he’s a pretty cool guy.,1
3192,3192,25,mediumvillain,2022-07-31 23:23:03+00:00,176,64,1,2,,"I rly dont wanna catch fucking MONKEYPOX &amp; be covered in painful lesions just bc the US government has decided its too costly to capitalists to care about public health and its simpler to scapegoat gays. This is a bipartisan effort w full media support, again.",0
3196,3196,29,c0rpse_lofi,2022-07-31 22:52:09+00:00,52,11,0,0,,"#BROOKE: ah corpse, ya know, see how he’s a wannabe white knight like I am, he’s been following us around

#CONNOR: I trust you Brooke

#BROOKE: corpse is lurking around in the shadows

*corpse gets voted*

#CORPSE: I’m gonna get you for this! Oh my fucking god *wins as jester* https://t.co/vDfDPu9tRL",1
3197,3197,30,taIesofbasingse,2022-07-31 22:36:23+00:00,82,15,0,0,,btw 17/18 isn't a fucking child. you know what is right and wrong at that point idk how you think it is excusable behaviour,1
3198,3198,31,roefizzlebeef,2022-07-31 22:16:44+00:00,50,0,2,0,,love that the /random function has decided to support the lore that above all else roe is a Useless Fucking Lesbian,1
3199,3199,32,bugsmaytrix,2022-07-31 23:03:26+00:00,354,27,1,0,,"so someone has a bad take, or fuck, is doing something Super Fucking Bad (or something perceived to be Super Fucking Bad, and i do believe there’s a difference), blasting out a take about it when you don’t have skin in the game is this like, wildly parasocial action?",1
3201,3201,34,Trainman2520,2022-07-31 23:31:35+00:00,167,0,5,0,,"@ApartmentWitch @CSBence @zrahul2020 @robrousseau We’re not fucking idolizing a celebrity Jesus fucking Christ. We’re just pointing out that Jon Stewart is doing something GOOD, and to shit on it is fucking stupid as all hell. Yes I understand that you think he can be doing more, but that doesn’t mean that what he’s doing is bad",1
3202,3202,35,YukonCorns,2022-07-31 23:39:14+00:00,324,5,4,1,,"@kaixdxv Batman puts the fate of the entire fucking multiverse on the hope that Superman will find a way to get to them, how can people say this shit is boring https://t.co/MEeUgN7IDn",1
3203,3203,36,daydreamdaisyy,2022-07-31 22:33:44+00:00,110,0,3,0,,this is obviously a fucking joke. you guys are so unserious it’s insane.,1
3209,3209,42,tom_tanuki,2022-07-31 23:59:41+00:00,193,1,15,4,,"an australian 'breadtuber', who has a YouTube header of a eureka cross backed by the trans flag colours, is trying to argue with me about why Pauline Hanson isn't really a racist. turn the fucking internet off for a bit",0
3211,3211,44,uwupotato9206,2022-07-31 22:29:34+00:00,81,2,3,3,,"@xannyafi NO FUCKING WAY OMG

only issue i have with HT tees is that they get holes in them extremely easily and it pisses me off
i bought a yb shirt and a twenty one pilots one off ht's site a year ago and now, as much as i love them, i avoid wearing them because they tear easily. https://t.co/HXlYvdMAlA",2
3223,3223,56,MFWitches,2022-07-31 23:40:55+00:00,92,25,5,2,,"This #NewsCorpse front page today seems nice towards @AlboMP but it’s really a huge &amp; very clear warning.

What Rupert’s doing is telling Labor not to do anything more than promised b4 the election or they’ll fucking regret it.

(&amp; never forget Benson is Bridget McKenzie’s BF.) https://t.co/YprLicPdes",2
3225,3225,58,Nymphomachy,2022-07-31 23:21:00+00:00,74,1,1,0,,"It's easy to think you're making the world a better place but at the end of the day you don't know. You don't fucking know. 

And if the only way you can quantify a sense of your own goodness is to tabulate all the bad things you HAVEN'T done, well, that's a pretty pathetic case",2
3231,3231,64,shutupplzthx,2022-07-31 23:20:47+00:00,65,0,1,0,,@punished_cait Omg people were JUST coming for me bc I said I blocked him for being annoying/childish a long time ago this revelation is fucking killing meeeee lmfaoo,0
3235,3235,68,rainbowitup,2022-07-31 22:44:55+00:00,105,1,4,0,,"It’s always so hard to leave conventions. Not because I don’t know when the next one is, but because I don’t know when (or if) I’ll see any of the fucking phenomenal people I just spent three days with again. 

Special thanks to @kitkatstiel for being such a great con buddy 💙",2
3236,3236,69,22ozzep,2022-07-31 22:20:54+00:00,103,0,1,1,,"@MikeyFR7 @Jaack its a fucking disgrace how everybody is talking about mental health etc and this 10 year old KID is living with this shit her entire life from now on because of some english ****, probably in 20 years from now on she will get recognized.",1
3238,3238,71,Nymphomachy,2022-07-31 22:45:53+00:00,66,1,2,0,,"Fun fact, the surgeon who performed that operation is one of the two guys in TX who designed the heart transplant

So a footnote to this fucking national hero's storied biography is that he saved my mom's life so she could go on to be an egotistical weirdo with three garbage kids",2
3245,3245,78,other_mrs,2022-07-31 22:24:24+00:00,56,7,4,0,,"@getnorthern Prime Minister Truss will highlight just how fucking ridiculous we really are as a nation. Johnson will very probably emerge as being almost statesmanlike by comparison. 

This is the level of shit we are actually in.",1
3247,3247,80,ElSandifer,2022-07-31 23:43:06+00:00,65,1,2,0,,"OK, to state another thing that I had mistakenly thought was fucking obvious, as a professional critic working in SFF, I do in fact care about people with 50k followers who have shitty critical takes about SFF, and this is a legitimate thing for me to care about.",2
3251,3251,0,MbuyiseniNdlozi,2022-07-25 16:54:59+00:00,1049,154,69,4,,"I hope the energy crisis Ramadollar is going to speak about is his own. Like “I no longer have the energy to keep living a lie. I resign”. 

Nigger should resign!",0
3252,3252,1,PharaohJones3,2022-07-31 01:12:28+00:00,79,42,13,10,,VIDEO: This is a Racist Hispanic man named Gil Tejada. He host the 'American Cholo' podcast on YouTube! In this video he is calling Black people 'Niggers' and 'Coons'! There is NO BLACK AND BROWN COALITION!!! #AntiBlackWar https://t.co/BEIcwdRD4b,0
3266,3266,15,_JaneyLaney,2022-07-29 00:07:15+00:00,99,15,13,6,,"The people freaking out about chat moderation on Minecraft are not people who have been targeted. 

Come talk to me when you join a server and get called a nigger , approached by pedophiles, and are sexually harrassed......and nobody is around to help.",0
3318,3318,0,macleanbrendan,2022-07-26 22:52:28+00:00,1670,71,16,1,,"Dad played and coached Rugby League for something like 28 years, so I went to a lot of matches in the early 90s. I remember two things: the smell of Tiger Balm, and him lining up the A grade to let them know they'd be off the team if he ever heard anyone say ""faggot"" ever again.",1
3322,3322,4,TMM0802,2022-07-27 00:21:27+00:00,435,19,156,8,,"I got this text yesterday…”You’re a fucking asshole”, “Go have fun with your half breed friends and your faggot buddys”. Now be honest, does that sound like someone who is sending love to me? I mean, I have to be honest…my replies were as loving.",1
3323,3323,5,IndeedNoKira,2022-07-27 17:18:16+00:00,101,18,12,6,,"This might piss some people off but like

I really don't think slurs should be used a lot even if you can reclaim them.

If you CAN reclaim them, go nuts, I just don't personally see the point in saying ""faggot"" every 5 seconds.

1/2",0
3342,3342,24,samforbreakfast,2022-07-27 14:38:04+00:00,122,10,3,1,,I feel like I keep running into this same issue where they want me to be a faggot in my poems but they don’t want me to be a faggot IRL,0
3360,3360,42,noahpasaran,2022-07-25 23:02:00+00:00,67,0,28,0,,well I was standing waiting to cross the street downtown and I got followed by a dude who was screaming “faggot ass white boy” at me for like half a block and threatening to beat the shit out of me so that was something,0
3363,3363,45,Onore66996407,2022-07-24 22:20:42+00:00,137,10,0,0,,"@nocontextfooty [Lyrics]

Listen, run the ball, the niggas from casanova just became faggots, what a beauty, let's go to fuck, there, on the shantytowns near the road 3, the niggas comes the night, and they dress like woman, for make a couple of pesos, because they must to eat.",0
3369,3369,0,wil_da_beast630,2022-07-28 23:45:41+00:00,265,6,33,1,,"Not to be mean, but why would describing yourself in minute detail help out a blind person? 

Even assuming they care what you're wearing, how would someone blind know what a ""canary colored contemporary women's suit"" looks like?",2
3384,3384,0,kyreimuva,2022-07-31 22:26:45+00:00,333,183,3,11,,"I’m a very loyal , chill, &amp; coo female.. a nigga would be lucky to have me in his corner.. oh &amp; I come and make my OWN money",1
3385,3385,1,lnbshr,2022-07-31 18:33:10+00:00,2598,298,11,59,,"If a nigga flies you out are you supposed to give him some pussy? And when he picks you up from the airport with his mom in the passenger seat are you gonna tell her to hop in the back? When you get to his crib are you serving him, his gay son, or his thot daughter first?",1
3386,3386,2,SkyeAsiyanbi,2022-07-31 17:38:58+00:00,169,57,1,3,,A nigga follows you and immediately puts you in his close friends 💀 I don’t care to see your money or those sex memes bro,1
3387,3387,3,_SEXIIR3D,2022-07-31 05:49:09+00:00,176,27,0,1,,Tyson…I’ll let ‘em know his daddy love him!! 🤣🤣 know that’s how you slide for yo nigga and get back in blood  Pico finna have a closed casket 🤣🤣 LIL HOMICIDE U DID YO SHIT TONIGHT ‼️‼️ whew I love me a hood nigga  #PValley #PValleyStarz https://t.co/G1ztEuhR3b,0
3391,3391,7,iam_polymath,2022-07-30 08:03:22+00:00,1512,221,7,2,,"There was a guy in red shirt when I got there that kept shouting that the election was going to be between apc and pdp. I was silent for a while watching him spit his shit. I gotta allow a nigga shine, right?

Then I lost my shit and told him to explain how. He couldn't.",1
3396,3396,12,RamKilluminati,2022-07-31 17:23:13+00:00,104,8,1,0,,@rebelwithacos “Oh you mad? Mad that yo daddy saw those fruity dances and is getting his back busted by a nigga now?” https://t.co/vwLrE1e8sC,0
3399,3399,15,toti_mike,2022-07-31 07:33:54+00:00,95,4,10,1,,"So when I was hustling for phones at kasie vibe I choppsed this other guy took his phone and  told him to run off like a cry baby that he is, the niggas car turned into bumble bee and punched me very hard I landed at the village gents😭😭😭😭😭 https://t.co/i5S9wJwYBg",1
3400,3400,16,DJZeeti,2022-07-30 22:51:14+00:00,55,21,4,4,,I knew that Brooklyn pastor was a scammer when I saw his church.. this nigga got a 2 million dollar home and his church a storefront .. at least Joel Osteen got a football arena,2
3401,3401,17,Neptune_Leo22,2022-07-31 08:42:34+00:00,62,3,0,0,,"Roulette one crazy heffer got the nigga suckin the gun like that, stripping him and taking his car #PValley #PValleyStarz https://t.co/e1Xe06MZ83",0
3416,3416,32,JustBobby6_,2022-07-31 01:38:46+00:00,269,7,3,0,,@playboitroll Niggas really be like “you know what’s not gay?  makin him get naked and looking at his naked body”,0
3425,3425,41,kobycondones,2022-07-31 03:54:08+00:00,116,0,1,0,,@slatty_slatt1 @AdinUpdates barely can see the nigga and u on his dick 😭💀,0
3434,3434,50,MashaylaNicolee,2022-07-31 14:55:57+00:00,204,10,2,3,,@yannaajaay Agreed . But some niggas might be weird in person lol or the vibe could be off/different. Always have your own money just in case shit doesn’t go as planned and never stay at his house on the first visit.,1
