,Unnamed: 0.1,Unnamed: 0,User,Date Created,Number of Likes,Number of Retweets,Number of Replies,Number of Quotes,Number of Views,Tweet,class
2432,2432,81,IamSean90,2022-09-07 22:18:39+00:00,52,4,3,0,,".@leezeldin's running mate/former cop @EspositoforNY bringing the fire, after a career criminal was automatically released due to bail reform despite stalking arrest &amp; 2 restraining order violations. He of course kidnapped, raped, &amp; broke the jaw of a woman because NY let him go https://t.co/JFckNmEKZv",2
2443,2443,8,Houis_Barry,2022-09-07 06:05:51+00:00,476,53,9,3,,all these people talking rubbish about harry and his PR skills and his acting.. bestie he doesnt give a cent of fuck about dwd he just wants it done and dusted wait till u see him talk about my policeman,1
2445,2445,10,chx_rliex,2022-09-01 02:01:39+00:00,68,7,11,0,,fite tv count your fucking DAYS WHAT THE FUCK. WHY DID U CUT THE BROADCAST AS KENNY WAS GOING TO START TALKING,1
2452,2452,17,Oneirio,2022-09-07 18:50:16+00:00,352,46,7,0,,"god yall r so fucking annoying talking about bridget, grooming this, bad ending that, original story this shut the fuck up jesus christ, if i can accept that the sol vs asuka fight that was built up for 20 years basically never happens u can accept that bridget is trans now",1
2510,2510,0,Flashyasf,2022-09-07 17:13:05+00:00,1503,433,14,60,,You wanna fuck with a nigga with some money you gotta have some too bitch 😂,1
2511,2511,1,jiggyjayy2,2022-09-07 15:08:33+00:00,3208,267,22,34,,"""He fuck everybody raw"" but you let him fuck you raw and cream-pie you too!?.......Nah ima keep circling back to that damn video cause nothing she said adds up.",1
2512,2512,2,KyonyuGaijin,2022-09-07 18:25:47+00:00,212,74,62,0,,"❤️ &amp; 🔄 and send a pic of your muse for a rating.

• First impression?: 
• Would we fuck?: 
• Rough or soft?: 
• Cuddles after?: 
• Would I date you?: 
• Would I kiss/slap/hug you?: 
• Closeness?: 
• Should you post this too?:

❝Was told to continue this trend! Go on~❞ https://t.co/8pWehLFEGp",2
2514,2514,4,SuperKirbylover,2022-09-06 22:09:44+00:00,156,26,3,0,,"I'M TOO TIRED TO COLOR THIS RN SO ... POSTING IT
happy birthday tord :] hope you're doin ok wherever you are, you norwegian fuck https://t.co/yR4A4amVOW",0
2537,2537,27,LH_exe,2022-09-07 08:02:09+00:00,111,7,9,0,,"If anyone approaches you to be an ‘advisor’ of your project 

Kindly tell them to fuck off

Too many idiots with a following poaching new hungry teams",1
2541,2541,31,CFCBry_,2022-09-07 15:24:14+00:00,84,0,0,0,,"Fuck everything about football, hate how I am too attached to it. Not only did Chelsea stunk it up against Zagreb but now they just sack Tuchel like that, sigh so devastated. Fuck you Boehly, fuck you.

If Potter does get the job, I hope he does well but I have my doubts tbh.",1
2542,2542,32,bennessb,2022-09-07 12:42:37+00:00,323,57,4,3,,"people will say “I’d love to see you, but I hope you understand that I no longer take any covid precautions!”

and it’s like “I’d love to see you too, but I hope you understand that I no longer make exceptions for people who do not give a fuck about my safety.”",2
2543,2543,33,rudepundit,2022-09-07 11:47:17+00:00,287,72,21,0,,"This was my first thought, too. And if it turns out to be true, Trump is about to learn one ironclad rule of American politics (for good and for ill): you don’t fuck with Israel.",0
2576,2576,66,reallancebass,2022-09-07 20:58:16+00:00,62,12,1,0,,i hate the Brands. they figured out we like shitposts and now they’re doing it too. don’t let them fool you; this one ‘fuck’ was approved by six department leads in a content compliance meeting held in a stupid conference room with a tacky name and a flat couch. i hate it,0
2585,2585,0,sunnyfuckinhues,2022-09-06 00:24:02+00:00,184,18,9,0,,i can’t stand people who crop their dogs ears i fucking hate you.,0
2586,2586,1,Awan__says,2022-09-04 08:45:36+00:00,271,6,27,0,,Being nice to people who hate you is fucking funny💫,0
2587,2587,2,Rattetytat,2022-09-07 14:15:43+00:00,897,142,14,17,,"SHUT THE FUCK UP, SHUT THE FUCK UP, ONMYOJI WHAT THE FUCK IS WRONG WITH YOU WHY DID YOU ATTACK ME LIKE THAT!!!! SHUT UP!!!! STOP!!!! I HATE YOU!!!! TAKE MY FUCKING WALLET https://t.co/YNqsbD6rfL",0
2588,2588,3,ga5tro,2022-09-06 17:30:50+00:00,262,53,4,3,,just a reminder again if you like incest you fucking suck i hate you you're ugly you need intensive therapy i HATE YOU and i want you to leave me ALONE. you're a sick freak and you disgust me my content is not for you and Yes this is directed. https://t.co/PGIpZNha8P,0
2589,2589,4,fumetsuXDD,2022-09-07 12:05:45+00:00,115,3,13,0,,"oh yeah I should do this too
please ask for a permission before using my art or if you don't do that at least credit me 
didn't ask+dont credit me = i fucking HATE you and will beat your organs",1
2590,2590,5,StillHatesIt,2022-09-05 21:48:56+00:00,51,4,15,1,,"Your words are meaningless
 Just fuck off, already. You hate Sask and we hate you so, fucking fuck yourself.",0
2592,2592,7,nickhasthoughts,2022-09-06 22:33:21+00:00,146,24,8,0,,You gotta hand it to Indiana Republicans—they really fucking hate you,0
2594,2594,9,gemrazzled,2022-09-03 20:54:54+00:00,70,6,5,0,,this is a negativity free zone! if you're negative here ill rip you limb from limb fuck you I would fucking hate you so much,1
2603,2603,18,parkored,2022-09-04 00:40:34+00:00,124,21,5,0,,I WAS A CHILD SOLDIER IN THE TRENCHES DEFENDING THIS SHIT FROM THE AVALAUNCHE OF HATE YOU PPL ARE FUCKING LYIIIIIIIIIIING,1
2654,2654,69,ariellenyc,2022-09-06 04:12:05+00:00,59,0,2,0,,if you’re not in my twitter circle it means i fucking hate you,1
2657,2657,72,Goodtweet_man,2022-09-05 15:10:59+00:00,71,1,7,0,,Shut the fuck up. All of you fucking weirdos constantly responding to this dude’s tweet. I hate you. Fuck you,0
2662,2662,0,TheOriginalLuXe,2022-09-06 13:40:01+00:00,92,16,1,2,,So the front full of Hollywood white teeth and the back yellow. I’ve been noticing this. https://t.co/6X4DUCQdTn,2
2663,2663,1,UnholyRom3,2022-09-03 21:58:28+00:00,572,132,25,6,,"Why would they help Jackson, Mississippi? It’s a city full of Black people. White supremacy of the west is on its last leg and they’re gonna need every cent we have to fight Russia and China.",2
2664,2664,2,sunnyseeley,2022-09-05 07:10:58+00:00,348,21,9,0,,"People are finding so many new ways to say ""my fantasy is only full of white people"" these days.",2
2665,2665,3,ivyofkdlex,2022-09-05 08:42:51+00:00,68,19,2,0,,my timeline is full of white hearts 🤍🤧,2
2666,2666,4,abbtrain,2022-09-04 13:48:45+00:00,62,5,1,0,,at least red velvet is not full of ugly white men!!! https://t.co/GGLwXPMGyl,0
2667,2667,5,fishontherun2,2022-09-04 22:29:45+00:00,405,35,5,0,,"Idk. Just seems like my TL is full of white tumblr dorks saying “it’s racist to be critical of any Black person for any reason” &amp; then a whole bunch of Black people saying “actually, we have agency &amp; aren’t a monolith,” but who should I listen to???",0
2668,2668,6,FocusOnHinata,2022-09-06 10:30:57+00:00,180,28,1,1,,"Naruhina's limited edition tabanata cards from Pierrot China event 

💌 [translation of the event's analysis] ⬇️

""Naruto and Hinata, who were dressed in white costumes, were in love with each other, their eyes full of love for each other. "" https://t.co/DQgJEoikhe",2
2669,2669,7,lisah_ncube,2022-09-06 13:25:14+00:00,158,43,16,0,,"founding father who dies in a foreign hospital getting treatment from the white people he spend his entire life pretending to hate 

this old man was full of shit.
🦉 https://t.co/PzMgAsnVNM",0
2672,2672,10,angelbhekibuthe,2022-09-06 15:12:34+00:00,68,0,8,0,,@AdriaanBasson Lol as if journalists are gods .. you full of jokes .. high on white privilege,2
2676,2676,14,RexHuppke,2022-09-06 16:46:53+00:00,86,10,4,0,,Why can’t they keep “The Lord of the Rings: The Rings of Power” the way Tolkien imagined it: With Elon Musk driving a Tesla full of white elves across Middle-earth. 😡,2
2677,2677,15,Denzoo99,2022-09-06 18:57:27+00:00,128,34,5,0,,"@edmnangagwa @InstituteGC @PScotlandCSG When ED meets white people, ZANU calls it “re-engagement.” But when Chamisa meets white people, ZANU labels him a “puppet.” When Hopewell meets white people,ZANU calls him a “sellout.” When Biti meets white people, ZANU says he’s asking for sanctions. ZANU is full of hypocrites😂 https://t.co/H5WeGWxpxf",0
2681,2681,19,taras_rhymetime,2022-09-06 15:53:29+00:00,62,5,1,2,,"This thread is the first time I had heard of Miramira, Liv, or Webb.  As a result, this thread is based only on what Miramira actually wrote in it.  And it’s chock full of exactly the same crap my ancestors did and taught me to do.  It’s full of uncut white bull.",2
2682,2682,20,leftbobgolfer,2022-09-04 19:04:16+00:00,84,12,2,0,,"@MonicaCrowley ""positive patriotism full of promise for white nationalists""

Or ""stand back and stand by"" as stated by the cult leader. https://t.co/GlZfZ0MIt0",2
2683,2683,21,amal_shura,2022-09-05 18:01:03+00:00,72,2,2,0,,@TOXICMVFANS @icecedes @warmvanxlla @formulastu Serious questions have to be asked about how come Max Verstappen's fanbase is full of violent white supremacists.,2
2690,2690,28,ambrishrk,2022-09-07 15:22:22+00:00,59,1,1,0,,@Lg1215G @littlewhitty @80HD_Theatre Doesn't it?? What has the world come to when legislatures full of white men write laws that strip away basic rights for everyone who is not like them??,2
2692,2692,30,GBNEWS,2022-09-07 15:43:12+00:00,58,23,14,4,,"'It shows just how ruthless the Albanian criminals are, caring not a jot it seems for the lives of those they’re pushing out into the Channel.'

Mark White reports on a video posted to social media of a water-logged inflatable full of people in the English Channel. https://t.co/cUzXZb0uE4",2
2698,2698,36,Sibusis18962431,2022-09-07 17:10:00+00:00,59,0,8,0,,@NegoCity2010 How can you be Black but yet you still create a content full of white people so you don't see blacks in your future wow,0
2699,2699,37,Bridget70910605,2022-09-07 22:34:15+00:00,84,0,2,0,,@RickACamp @kthalps We were a country with a black president yet you would think it impossible for it to be full of white nationalist?,0
2700,2700,38,GBNEWS,2022-09-07 13:34:06+00:00,54,18,35,6,,"GB News' home and security editor Mark White reacts to a video posted on social media of a water-logged inflatable full of people in the English Channel.

📺 Freeview 236, Sky 515, Virgin 604
🖥 GB News on YouTube https://t.co/Wa58gYGZwF https://t.co/rV0T5DR6Xo",2
2706,2706,44,j_casey1010,2022-09-06 18:15:58+00:00,51,3,3,0,,@voguemagazine Translation: “I only talk to people who hold the same views I do because I live in an echo chamber full of rich white people”,2
2720,2720,58,TheRepLawyer,2022-09-07 01:51:54+00:00,222,82,4,0,,"The Democrat Party is full of election result deniers like White House Press Secretary Karine Jean-Pierre including Stacy Abrams, Hillary Clinton, and President Joe Biden himself. https://t.co/nSHDHOGqcp",2
2724,2724,62,OwenJHurcum,2022-09-06 22:36:00+00:00,117,20,4,2,,"Only 9 of the 27 members have voted in favour of Gay Marriage, many have made negative statements about trans people. This is just how bad the cabinet is on LGBTQ+ equality, being full of Tories they will also be awful to everyone else (who isn't rich, cis, straight and white).",2
2736,2736,74,Joe_Rohde,2022-09-05 14:46:32+00:00,206,14,11,1,,"This is one of my museum gripes. Ancient and medieval art in brightly lit, white rooms where it was never intended to be seen and therefore looks crude or flat. Art exists in the context of placement. Historically that often means in a dark candlelit room full of smoke.",2
2741,2741,79,Not_the_Bee,2022-09-04 14:06:25+00:00,190,25,18,3,,"Ever hear about the time the White Sox had to forfeit a game after they blew up a dumpster full of disco records, destroyed the field, caused a riot, and got 40 people arrested? https://t.co/qyyWo5dwOF",2
2743,2743,81,DonnerKay,2022-09-05 15:16:11+00:00,126,24,1,0,,"2. For the 20 years since I co-founded @JxnFreePress this month, that has been very personal against because, you know, white women aren’t supposed to critique the powerful in Mississippi. It’s just not done. I have a file drawer full of responses, basically three types. …",2
2748,2748,0,hm_liyah,2022-09-07 22:36:58+00:00,17296,2692,81,1132,,u be tryna ignore a nigga to teach him a lesson and he probably chilling enjoying the peace and silence,0
2749,2749,1,ZhaneJahnice,2022-09-07 18:14:22+00:00,4426,1226,15,252,,I love a nigga with some boujie dick! Not out here giving it away to every female who throws it at him.,1
2750,2750,2,Wuggaaaaa_,2022-09-07 00:15:14+00:00,579,186,13,80,,posting a nigga on social media is like saying hey here go my nigga go fuck him 😂,0
2751,2751,3,TOKYOxVANITY,2022-09-07 01:45:17+00:00,478,124,13,50,,"Want a nigga to treat you right ? Dog that bitch! Niggas are only good to dog ass bitches, walk him sis !",1
2752,2752,4,Synsei,2022-09-07 03:27:15+00:00,1396,139,66,72,,"Fuck all that backstory shit, and narrative shit y’all are talking about. 

I like characters based on how cool they are, how raw they are on panel, how strong they are, and how excited I get seeing them. 

Kaido was truly him. He was a true menace, and I love that nigga. https://t.co/CHSvhcja3L",1
2753,2753,5,_ashantiaaliyah,2022-09-07 20:49:32+00:00,272,11,8,18,,"Whoever in band and got a gf finna get cheated on lol. 
Girl said “ he in the band “ 
Him : * laughs * and say “ nigga not worried bout that.. put my Instagram in “ 
Girl: *hands phone * 😂😂😂",1
2756,2756,8,cr1sco_,2022-09-06 23:15:51+00:00,103,9,8,2,,This nigga Arthur really came in descending down a stairway from Heaven. He is HIM https://t.co/uRU3h33kwe,2
2760,2760,12,Zen3Master,2022-09-07 15:23:58+00:00,282,49,8,9,,Quando Rondo literally said “them niggas not riding for me” but the only part y’all talking about is him not wanting to rep a gang anymore?,1
2761,2761,13,GlitterGirlGlos,2022-09-07 21:18:56+00:00,67,38,2,5,,Watch Me Take Yo Nigga Like I Take His Dick He Want A Dawg Ass Bitch Till I Show Him Some Tricks 👅,1
2767,2767,19,Jitmovin,2022-09-07 19:25:16+00:00,52,28,5,1,,"Once again y’all begin to learn why weight class is an actual thing, if a big nigga knows how to hold his weight and stay on his feet y’all gon need a lot more then a bunch of niggas in skinny jeans to bring him down",1
2772,2772,24,makingyourdai,2022-09-07 18:45:45+00:00,84,32,2,13,,If a nigga ask me what I’m doing 3x in one day I’m blocking him 😭😂 cause wtf,1
2775,2775,27,WizMonifaaa,2022-09-07 13:11:17+00:00,178,25,2,13,,That nigga 600breezy was up here tho talking shit about his kids and laughing at him being a deadbeat and how he didn’t care that them kids were his and disrespecting key. All the best to HIM.,1
2776,2776,28,fineassnayyyy,2022-09-07 23:17:52+00:00,71,23,0,10,,I love a nigga with some boujie dick! Not out here giving it away to every female who throws it at him.,1
2779,2779,31,khanofkhans11_,2022-09-07 11:11:54+00:00,65,30,5,0,,"A Ng man is on his way to jail for turning his wife to a money mule for his illegal business. Lied to her he’s into car sales &amp; used her acct. Feds caught up with him years after he landed in the United states. 

Niggas like this are the ones destroying reputations of good men.",1
2786,2786,38,Kauchelli,2022-09-07 04:31:22+00:00,64,3,7,0,,@Ccarr26 @cottonman60 @lilkevinraw Satan forbid that nigga a pedo rapist &amp; i didn’t let him get what he deserved 🤷🏾‍♀️ at least they aren’t shooting or stabbing each other ! Bring back 90’s take your L &amp; move on …,0
2792,2792,44,Thapi_Doll1,2022-09-07 09:35:24+00:00,50,7,4,4,,"Yhup, we had a fight and I blocked him. He called with a random number at 3am asking where I’m at, told him I’m home nigga said “watswa or ke tsene”.He was already parked outside😭",1
2793,2793,45,ConradKulo,2022-09-07 17:39:34+00:00,85,14,4,2,,"Ruto is on CNN crying to the world to implore Uhuru to congratulate him. 

Nigga thought legitimacy is something he could hire Venezuelans to get him and if not have the courts install it. 

The legitimacy to rule a nation is given to our leaders by the people. 

SOCIAL CONTRACT!",0
2809,2809,61,austinxwill,2022-09-07 02:12:35+00:00,890,60,10,21,,@fwmj “A black man selling sneakers… None of the white niggas u dick ride think that is the future.” I know that gon HURT when Rhymefest reads it to him.,0
2827,2827,79,gabe0086,2022-09-07 23:34:22+00:00,194,3,9,1,,@Kurrco don’t call him a carti affiliate he his own nigga,0
2864,2864,0,R_DiAngelosBull,2022-09-06 23:31:02+00:00,862,16,43,0,,"9)If you're not an asshole like me &amp; can't enjoy a movie merely at someone else's expense, ST provides a straight forward, fast paced sci-fi action movie that is fun &amp; entertaining. I know most of you are high-brow art fags but for my fellow chinps, 10/10 recommend. https://t.co/du3kzBYYdr",0
2874,2874,10,ShamirBailey,2022-09-05 20:46:22+00:00,63,5,2,0,,"Idk, I'm kinda enjoying all these straight men having a fag off. Like literally who tf is getting hurt? It's just silly and goofy and fun!",0
2879,2879,15,sqwawk,2022-09-04 07:22:47+00:00,138,1,12,0,,So an old lady is wandering around the cancer ward trying to get hold of a Zimmer frame so she can make her way 13 floors down and out the building to have a fag...  You certainly get to see some things here....,0
2921,2921,57,kktotlani,2022-09-01 02:42:16+00:00,52,14,10,1,,"Pawar has become powerless after his MVA govt lost the power in Maharashtra. Here is a man who wants to become PM at the fag end of his life with 6 lok sabha seats with entire opposition unity, knowing fully well that there are many more bidders for PM post from Opposition.",0
2943,2943,11,HecubianDevil,2022-09-06 00:40:20+00:00,96,16,2,0,,"TERFs: “Transition is just an attempt to erase gender nonconforming men and women! It’s homophobic! Just be a feminine man!”

TERFs when men are a tiny bit feminine: “scrub off that nail polish right now you fucking faggot” https://t.co/zLrzRaJPTn",0
2964,2964,32,RobertEboyLee,2022-09-01 21:05:35+00:00,57,7,1,0,,"One may call a femboy a racist, a sinner, a transphobe, a misogynist, a fatherless kid – it all runs off him like water off a raincoat 

But call him a faggot and you will be astonished at how he recoils, how injured he is, how he will suddenly shrink back: ""I’ve been found out.""",0
2980,2980,1,UpdateHLD,2022-09-07 17:12:04+00:00,4364,376,33,130,,"“Fuckin hell. Whiskey… is this gin? Ooh, fucking hell, gin’s nasty. So lets start with the gin. Do people have ice with gin? Go on then. I’ll have a bit of ice please. Thank you. Yeah, go on then why not.”

-Louis on the UK drink choice of gin, then asking politely for some ice!",1
2981,2981,2,MSidgwick,2022-09-07 05:59:08+00:00,4181,257,92,70,,"Meltzer reports that Mox wasn't scheduled for Wednesday, but is being called upon because nobody involved in the fight is appearing. The man doesn't just deserve a raise, he deserves half the fuckin rights fee",2
2983,2983,4,ChadBenz_,2022-09-07 19:47:32+00:00,160,5,15,0,,it’s funny now that DF is over nobody is gonna be a fuckin Northside Knight that shit is the worst one lmaooo,1
2984,2984,5,kaysoud,2022-09-07 09:44:26+00:00,164,12,6,0,,"They deny us a penalty we continue., they deny us a foul on Ramsdale we continue., but they need to know Arsenal is fuckin' back and we are not here to participate we are here to take over💪💪💪💯💯 https://t.co/0IzID71uGY",0
2985,2985,6,jakkdanials,2022-09-07 20:06:42+00:00,387,4,52,7,,"I'm in Crete, 50 yrds down the road is a bar full of foreign Kopites, the Mrs has banned me from going in with me EFC tats and playing spirit of the blues on me phone.....I'm so fuckin tempted... 😂😉",2
2987,2987,8,hesbianbigby,2022-09-07 23:30:52+00:00,484,84,4,1,,The thought of ppl who don’t watch this show seeing us cry over a man posing with a child that has a grown man’s head is so fuckin funny,2
2988,2988,9,DONTSMOKElNBED,2022-09-07 19:08:25+00:00,75,11,5,3,,"Giorno Giovanna is so transgender coded like y’all don’t even realize… always introduces himself with his full name bc he chose it himself… drastically changed his appearance…stand can create and attach functioning body parts… this fuckin panel… like,,, thats a trans man! https://t.co/aNOzB0GBg1",2
2989,2989,10,bimbotoad,2022-09-07 12:56:24+00:00,1938,147,21,8,,"cm punk saying ""I'm old and I'm fuckin' tired"" in a strangely deep voice with his mouth full of muffins is, literally, the funniest thing I have ever seen",1
2991,2991,12,EAGaymes382,2022-09-07 03:25:53+00:00,70,9,4,1,,Adam Lambert is so fuckin pretty and beautiful and talented I’m so glad he was chosen to have such an amazing solo career as well as being the only living singer for Queen full time. And he’s a total sweetheart too?? Ugh he deserves the world 💕😭 https://t.co/ztzNcghVVO,2
3000,3000,21,goduwini,2022-09-07 15:32:34+00:00,71,5,5,0,,"Today I went to print my undertaking proposal,you understand what I met there🙄man the person who printed and binded my book have concentrated on a similar staff I'm completing,I asked him for what good reason is he there doing that fuckin work, he straightly answered me that...",2
3004,3004,25,yamamuragakus,2022-09-07 11:47:43+00:00,52,10,0,0,,can we talk about how fuckin wholesome it is that the i7 seiyuus have a huddle before every concert (please tell me its a ritual),1
3008,3008,29,allyofjm_,2022-09-07 12:17:09+00:00,352,41,3,1,,"gurl, the respect of each other and the ""parehas tanggap ng pamilya"" is indeed a healthy relationship! 😭🖐

jella the fuckin' standard🤘",2
3015,3015,36,planetofjah,2022-09-07 14:00:20+00:00,56,3,0,0,,"literally only the phrasing in the first tweet of the thread is similar…and considering the “white women don’t experience patriarchal oppression” discourse is a regular occurrence on here, and we read the same article, be fuckin fr 💀",2
3019,3019,40,WizMonifaaa,2022-09-07 13:49:27+00:00,260,25,1,1,,"Here me when I say be fuckin fr????? This is not a white people or black people thing. This is about business sense, marketing, branding and strategy. Of which we got NONE. She up martell ass she need to be in a marketing workshop",0
3027,3027,48,Sarah_Katilyn,2022-09-07 15:47:41+00:00,53,1,14,3,,"This is your midday reminder to take profits. If you see profit, take the fuckin profit. Don't be a gonad gobbler. If you're scalping, scalp. Precision cuts. Slice the pie and eat it. Not gonads. Pie. Profit pie 🥧",2
3029,3029,50,fuckablepuppy,2022-09-07 16:08:18+00:00,77,3,1,0,,we get it. you don't like the person running the account. also this is an insane reach that kinda makes YOU look kinda racist and definitely ignorant. also it makes you look like a fuckin cop tryna fabricate evidence. why do yall want to be cops so fuckin bad.,0
3058,3058,79,VoicesByZane,2022-09-07 14:33:09+00:00,195,25,4,0,,When I'm being raided by the fbi and possibly facing charges of treason I'm sure to talk about how physically perfect and healthy I am. Just fuckin ripped. The only thing I'm guilty of is being a fuckin Adonis. And treason but seriously bro look at my perfect organs.,1
3067,3067,88,Nopedog_,2022-09-07 19:13:44+00:00,106,3,2,0,,"OK OK OK
So like, i've played with this concept b4 but IM STILL THINKIN ABT IT
so so so
redstone is ofc still an ore and the fuckin ore as a sort of radiation? to it, which is the magic potential it always holds even when its not activated, it feels like electricity but its +",1
3069,3069,90,FiveFourQuotes,2022-09-07 12:10:26+00:00,57,4,1,0,,"It’s hard to be shocked by the supreme court when we have a podcast about how fuckin terrible it is
I didn’t realize that they sucked so badly on this 
@The_Law_Boy",1
3074,3074,0,senatormelendez,2022-09-07 22:34:57+00:00,365,67,17,3,,Savage. https://t.co/3tdHBhaNWd,2
3075,3075,1,cjzero,2022-09-07 23:13:49+00:00,76,17,2,5,,Dick Bremer savage on the Yankees walkoff call https://t.co/xanqt5X9cD,2
3077,3077,3,Daon_Savage,2022-09-07 23:26:37+00:00,214,8,5,0,,#2SAVAGE from #Juco to #D1 https://t.co/pKrKfgMLrt,2
3106,3106,32,BestPizzaChef,2022-09-07 21:40:14+00:00,92,2,1,0,,Wait till you a hear the a take by the a competitive pizza-making a community. Far more a savage,2
3110,3110,36,RobDemovsky,2022-09-07 21:02:38+00:00,265,25,8,13,,"Packers injury report:

DNP: WR Allen Lazard (ankle)

Limited: T David Bakhtiari (knee), G Elgton Jenkins (pectoral, knee), S Darnell Savage (hamstring), TE Robert Tonyan (knee).",2
3113,3113,39,xkcd,2022-09-07 20:59:02+00:00,161,13,4,3,,In San Francisco I’ll be at @internetarchive with @booksmith where I’ll catch up with my friend Adam Savage (@donttrythis) on Wednesday 9/21 https://t.co/CcZkEU2X8W https://t.co/RcsW2g3YuS,2
3132,3132,58,christomasson,2022-09-07 21:13:06+00:00,118,6,2,3,,"The Packers injury report today had WR Allen Lazard (ankle) as not practicing and T David Bakhtiari (knee), G Elgton Jenkins (pectoral, knee), S Darnell Savage (hamstring) and TE Robert Tonyan (knee) as limited.",2
3140,3140,66,mattschneidman,2022-09-07 21:07:47+00:00,247,15,3,1,,"Packers injury report vs. Vikings:

DNP: WR Allen Lazard (ankle)

Limited: LT David Bakhtiari (knee), RT Elgton Jenkins (pectoral, knee), S Darnell Savage (hamstring), TE Robert Tonyan (knee)

K Mason Crosby and WR Christian Watson were full participants.",2
3162,3162,0,TisWelshy,2022-09-07 23:08:39+00:00,188,24,21,17,,"If money is a concern, then why fucking bother. https://t.co/ae3e5fK9pg",1
3164,3164,2,docrussjackson,2022-09-07 23:02:09+00:00,282,174,8,5,,"Taxpayers will have to pay back the £150 billion at some point. Oil companies can keep all if their £170 billion profits.

Don't let the Tories &amp; the billionaire-owned press claim this is 'a sensible economic plan' - it's ANOTHER fucking heist.

#EnoughlsEnough #CostOfGreedCrisis https://t.co/b4acAt13XJ",2
3166,3166,4,SolChedda,2022-09-07 23:07:42+00:00,50,3,22,1,,"Hey guys, was in a accident today I’m fine but my car is totaled. I fucking knew I should’ve sold it last week for a DeGod. 🙃",1
3168,3168,6,erfbeeass,2022-09-07 23:14:14+00:00,90,1,20,1,,"9 out of 10 tea drinkers cannot tell the difference between loose leaf brewed tea and teabags.

The other 1 is just a lucky fucking guesser. 

#TeabaggerAndProud",1
3172,3172,10,Ifybabe13331983,2022-09-07 23:35:56+00:00,377,28,2,0,,"Phyna: I need no any fucking cliques, I'm unusual Phyna and am a clique myself, my clique is a follow come #BBNajia #BBNaija",1
3175,3175,13,camilapress,2022-09-07 23:53:21+00:00,107,13,6,1,,"This computer programmer tells me that neither of the leading candidates are ideal but says, ""I'll vote for Lula because Bolsonaro is a fucking monster, to be honest."" @KawsachunNews https://t.co/K77p0hpnMT",2
3177,3177,15,DogginTrump,2022-09-07 23:09:37+00:00,224,64,15,3,,"Every Republican on Twitter is now tweeting about Hillary Clinton. Which tells me, they know these nuclear documents at MAL are a big fucking story. And Trump is going to be indicted. And that scares the fuck out of them because they’ve hitched their rope to that sinking ship",1
3178,3178,16,doobyshorts,2022-09-07 22:51:41+00:00,101,31,2,3,,this is so fucking unserious imagine being an 18 year old russian conscript existing and you get fucking vaporized by an artillery shell and your life ends up as a statistic on an official ukrainian gov tweet with a PUSHA T QUOTE,1
3180,3180,18,MarinersSteve,2022-09-07 23:46:56+00:00,70,0,5,0,,"I'm gonna suggest you get off Twitter today, because Mariners Twitter is about to go on a fucking rampage and some heads are going to be called for.",1
3184,3184,22,sararr999,2022-09-07 23:12:48+00:00,61,4,1,2,,u know what’s funny every time I ask why they think mike is in love with will and that he’ll leave el for will…I can never get a straight answer. it’s the same two reasons. blue and yellow twinkling lights and lip stares. u want us to be fucking fr?,2
3185,3185,23,Stonekettle,2022-09-07 23:10:15+00:00,681,94,21,2,,"Republicans can literally give speeches encouraging a fucking coup, Goodin is like, oh, that's just some talking, like you do. Totally non political. They just love America. 

The first Black First Lady though...",0
3187,3187,25,Shane_maps,2022-09-07 22:56:27+00:00,108,8,3,1,,As a deaf and disabled man this makes my blood boil. This kind of behavior is so not okay but so normalized. Fucking infuriating.,1
3200,3200,38,Cereza_Hermosa,2022-09-07 23:57:58+00:00,95,2,10,1,,"Pro Tip #88

Clean your FUCKING room before taking your ""sexy"" pictures!

Being a slob is not sexy on anyone.",1
3202,3202,40,freckled_frack,2022-09-07 23:17:34+00:00,73,7,10,0,,"Legitimately everyone I know is losing most of what they have or already have trying to get by. Cancers, homelessness, nobody giving a shit about them 

Then I see people doing just fine and I'm so fucking confused..",1
3205,3205,43,yungz0rn,2022-09-07 22:50:21+00:00,78,4,1,1,,The absolute gall to say that a kidnapping-femicide is not oppression. You fucking people.,1
3211,3211,49,PlankySmith,2022-09-07 23:41:54+00:00,109,0,6,0,,"@JarJarFan69 Im going to make a razor that is all jagged and generally unwieldy. Like a straight razor but even more potentially dangerous. 

It just fucking cuts up your face (or anywhere else).

Safety razors are for ""woke"" babies!!!",1
3213,3213,51,leoxeloo,2022-09-07 23:11:28+00:00,89,5,4,0,,You guys are gagging over a cis woman (who btw is a violent and relentless transphobe) saying another cis woman stole queer culture. She has no more right to ballroom than Beyoncé yet y’all are think she’s a fucking prophet.,0
3214,3214,52,Blurbstv,2022-09-07 23:54:03+00:00,59,2,10,2,,"Chick-fil-A is so god damn overrated. It's good, but it doesn't fucking warrant 5 lines of traffic, it's own airport, and concierge",1
3217,3217,55,criprights,2022-09-07 23:45:21+00:00,89,24,2,1,,"What a shame YESTERDAY was #ThreatenedSpeciesDay rather than today, which is also #RUOKDay. Just for we disabled people trying not to get COVID, cos most of us are most definitely not fucking okay, thanks for asking.",1
